,ghi,t_air,e,tp,windspeed
2022-01-05 13:00:00,601.92,24.7211,-0.3055376,0.0,4.5657535
2022-01-05 14:00:00,405.44,24.8378,-0.3093488,0.0,4.1613398
2022-01-05 15:00:00,245.31555,25.02945,-0.3044212,0.0,4.3442492
2022-01-05 16:00:00,46.826668,25.08902,-0.26668724,0.0,3.658611
2022-01-05 17:00:00,0.0,25.129791,-0.21380442,0.0,2.8651311
2022-01-05 18:00:00,0.0,25.19278,-0.19119354,0.0,2.4901655
2022-01-05 19:00:00,0.0,25.23111,-0.19358028,0.0,2.2510464
2022-01-05 20:00:00,0.0,25.200348,-0.17868192,0.0,2.2212937
2022-01-05 21:00:00,0.0,25.098297,-0.17388141,0.0,2.4872108
2022-01-05 22:00:00,0.0,25.312653,-0.17862232,0.0,2.185822
2022-01-05 23:00:00,0.0,25.13272,-0.18259138,0.0,2.2304945
2022-01-06 00:00:00,0.0,24.87149,-0.17523439,0.0,2.369061
2022-01-06 01:00:00,0.0,24.63858,-0.16746065,0.0,2.2952466
2022-01-06 02:00:00,0.0,23.917877,-0.16282615,0.0910759,1.7349342
2022-01-06 03:00:00,0.0,23.944244,-0.14565629,0.0,1.3054374
2022-01-06 04:00:00,1.1555556,23.86026,-0.13944088,0.0,1.1710702
2022-01-06 05:00:00,108.85333,23.559723,-0.13884878,0.10585785,1.7170591
2022-01-06 06:00:00,347.44888,23.730133,-0.12713578,0.0009536743,1.7612963
2022-01-06 07:00:00,585.95557,23.920074,-0.1225213,0.0,1.710835
2022-01-06 08:00:00,736.8711,24.209137,-0.13761269,0.03385544,1.4528579
2022-01-06 09:00:00,824.60443,24.495514,-0.15620631,0.10061264,1.3632702
2022-01-06 10:00:00,938.4711,24.530914,-0.1755564,0.0,1.1336625
2022-01-06 11:00:00,867.0933,24.7211,-0.20907657,0.0,2.0404253
2022-01-06 12:00:00,759.68,24.890533,-0.25795236,0.0,3.3488314
2022-01-06 13:00:00,622.36444,25.084381,-0.31062263,0.0,4.2853537
2022-01-06 14:00:00,381.97333,25.318024,-0.3468853,0.0,4.086979
2022-01-06 15:00:00,224.35556,25.420807,-0.3181987,0.0,3.7387156
2022-01-06 16:00:00,52.835556,25.536041,-0.2816997,0.0,3.7399948
2022-01-06 17:00:00,0.0,25.571198,-0.24139276,0.0,3.541097
2022-01-06 18:00:00,0.0,25.613434,-0.21927804,0.0,3.3649695
2022-01-06 19:00:00,0.0,25.64273,-0.23448467,0.0,2.9025748
2022-01-06 20:00:00,0.0,25.601715,-0.20223273,0.0,2.4340978
2022-01-06 21:00:00,0.0,25.472076,-0.17000408,0.0,1.8843883
2022-01-06 22:00:00,0.0,25.631012,-0.14767261,0.0,2.0716321
2022-01-06 23:00:00,0.0,25.462555,-0.13691233,0.0,1.8860576
2022-01-07 00:00:00,0.0,25.284576,-0.1370511,0.0,1.501906
2022-01-07 01:00:00,0.0,24.798737,-0.1428239,0.0,1.4617509
2022-01-07 02:00:00,0.0,24.064362,-0.15934929,0.27656555,2.3536065
2022-01-07 03:00:00,0.0,23.986237,-0.15921378,0.002861023,3.3612351
2022-01-07 04:00:00,0.9066667,23.986725,-0.15986478,0.0,3.585056
2022-01-07 05:00:00,102.115555,24.076324,-0.16248739,0.0,3.0065107
2022-01-07 06:00:00,323.89334,23.623444,-0.15740445,0.2655983,3.3154783
2022-01-07 07:00:00,493.74222,23.709381,-0.18198858,0.0,3.8285902
2022-01-07 08:00:00,755.6089,24.029694,-0.19250251,0.0,3.2092612
2022-01-07 09:00:00,845.8311,24.328766,-0.1849141,0.0,2.5071626
2022-01-07 10:00:00,857.6533,24.403473,-0.18669781,0.0,2.9488332
2022-01-07 11:00:00,868.16,24.846344,-0.19788975,0.0,3.0092092
2022-01-07 12:00:00,802.7378,25.275055,-0.22833632,0.0,3.6906192
2022-01-07 13:00:00,656.08887,25.578278,-0.2949431,0.0,4.701671
2022-01-07 14:00:00,436.8889,25.677887,-0.32119802,0.0,4.517426
2022-01-07 15:00:00,212.21333,25.829498,-0.29413354,0.0,3.9454017
2022-01-07 16:00:00,47.537777,25.935211,-0.2624637,0.0,4.131608
2022-01-07 17:00:00,0.0,26.00528,-0.22215652,0.0,4.3658214
2022-01-07 18:00:00,0.0,26.147858,-0.22365712,0.0,4.365957
2022-01-07 19:00:00,0.0,26.304352,-0.26183924,0.0,3.6892798
2022-01-07 20:00:00,0.0,26.377594,-0.2164205,0.0,2.6115298
2022-01-07 21:00:00,0.0,26.331207,-0.16003685,0.0,1.4662093
2022-01-07 22:00:00,0.0,26.354645,-0.11746329,0.0,0.8766528
2022-01-07 23:00:00,0.0,26.01358,-0.116051644,0.0,1.0765426
2022-01-08 00:00:00,0.0,25.462067,-0.13488299,0.0,1.6627095
2022-01-08 01:00:00,0.0,24.603424,-0.1676362,0.0,1.1087922
2022-01-08 02:00:00,0.0,23.157623,-0.1728558,0.9942055,2.0889564
2022-01-08 03:00:00,0.0,23.497711,-0.16377796,0.009059906,2.3200347
2022-01-08 04:00:00,0.85333335,23.676666,-0.13461477,0.0,2.1236796
2022-01-08 05:00:00,104.64,23.66861,-0.14218175,0.0,2.869194
2022-01-08 06:00:00,346.4178,23.736725,-0.15193573,0.0,3.062567
2022-01-08 07:00:00,515.87555,23.932281,-0.17242344,0.0,2.9148736
2022-01-08 08:00:00,746.79114,24.270905,-0.17571752,0.0,2.621229
2022-01-08 09:00:00,899.25336,24.658356,-0.18060394,0.0,2.2782214
2022-01-08 10:00:00,996.3555,24.610992,-0.19407319,0.0,2.9444366
2022-01-08 11:00:00,987.98224,24.756989,-0.21907455,0.0,3.5697331
2022-01-08 12:00:00,758.7378,24.98111,-0.2633382,0.0,4.6138215
2022-01-08 13:00:00,712.7822,25.449615,-0.30771202,0.0,5.128828
2022-01-08 14:00:00,455.2,25.826324,-0.33709615,0.0,4.8788943
2022-01-08 15:00:00,222.16888,26.183746,-0.35806885,0.0,4.8356543
2022-01-08 16:00:00,47.36,26.382477,-0.3479263,0.0,4.7115407
2022-01-08 17:00:00,0.0,26.552887,-0.29865885,0.0,4.514423
2022-01-08 18:00:00,0.0,26.722809,-0.26419106,0.0,4.131658
2022-01-08 19:00:00,0.0,26.875153,-0.25562778,0.0,3.0845377
2022-01-08 20:00:00,0.0,26.850006,-0.19219308,0.0,1.8715168
2022-01-08 21:00:00,0.0,26.628082,-0.13274303,0.0,0.5650411
2022-01-08 22:00:00,0.0,26.342926,-0.11601136,0.0,1.7254131
2022-01-08 23:00:00,0.0,25.963531,-0.13966183,0.0,1.9461638
2022-01-09 00:00:00,0.0,25.574371,-0.13851304,0.0,1.9965186
2022-01-09 01:00:00,0.0,25.3815,-0.14071493,0.0,2.0922217
2022-01-09 02:00:00,0.0,24.887848,-0.13133208,0.08440018,2.232564
2022-01-09 03:00:00,0.0,24.294342,-0.119587176,0.11539459,2.5220916
2022-01-09 04:00:00,0.8711111,24.300934,-0.13987371,0.0,2.8406382
2022-01-09 05:00:00,104.248886,24.325836,-0.14513335,0.0,3.0759223
2022-01-09 06:00:00,307.16446,24.349762,-0.14242297,0.0,3.5583153
2022-01-09 07:00:00,509.1911,24.409088,-0.18405984,0.04673004,3.7085443
2022-01-09 08:00:00,756.76447,24.610504,-0.20272517,0.0,3.3893826
2022-01-09 09:00:00,858.72,24.910309,-0.20875874,0.0,3.2159417
2022-01-09 10:00:00,1004.8356,24.991852,-0.21769875,0.0,3.097408
2022-01-09 11:00:00,981.5822,25.072662,-0.23499271,0.0,3.9130356
2022-01-09 12:00:00,915.8222,25.35196,-0.25582197,0.0,4.814798
2022-01-09 13:00:00,707.7156,25.919342,-0.28981104,0.0,5.253345
2022-01-09 14:00:00,424.51556,26.296783,-0.33316064,0.0,5.240018
2022-01-09 15:00:00,271.32443,26.605133,-0.35499477,0.0,5.5541053
