,ghi,t_air,e,tp,windspeed
2022-01-05 18:00:00,2.7377777,26.595123,-0.011306722,0.0,2.7763712
2022-01-05 19:00:00,0.0,25.613922,-0.016047852,0.0,3.4950593
2022-01-05 20:00:00,0.0,23.592926,-0.012623379,0.0,3.5421011
2022-01-05 21:00:00,0.0,23.102203,-0.0094620045,0.0,3.0723307
2022-01-05 22:00:00,0.0,22.2482,-0.007258961,0.0,2.1360106
2022-01-05 23:00:00,0.0,21.67569,-0.0057443976,0.0,1.933722
2022-01-06 00:00:00,0.0,21.254303,-0.0047055073,0.0,2.291
2022-01-06 01:00:00,0.0,20.683502,-0.003696885,0.0,2.7972429
2022-01-06 02:00:00,0.0,20.179596,-0.0030260999,0.0,2.8697202
2022-01-06 03:00:00,0.0,19.754791,-0.0020687003,0.0,2.2006943
2022-01-06 04:00:00,0.0,19.036041,-0.0013369136,0.0,0.9860079
2022-01-06 05:00:00,51.466667,21.546051,-0.004321104,0.0,0.60090786
2022-01-06 06:00:00,241.72444,23.589508,-0.027238391,0.0,1.0535486
2022-01-06 07:00:00,482.36444,25.027496,-0.08693733,0.02670288,1.772893
2022-01-06 08:00:00,593.9911,28.896637,-0.14124857,0.062942505,1.7747697
2022-01-06 09:00:00,812.4267,29.960358,-0.20421785,0.03385544,2.1922796
2022-01-06 10:00:00,955.25336,31.030914,-0.24422096,0.02002716,2.6536171
2022-01-06 11:00:00,895.2889,31.732819,-0.24355786,0.05197525,2.6787307
2022-01-06 12:00:00,937.42224,32.392487,-0.2598299,0.018119812,2.7010794
2022-01-06 13:00:00,883.4133,32.93399,-0.25176305,0.018119812,2.6417506
2022-01-06 14:00:00,699.0222,33.67154,-0.20955619,0.01859665,2.507275
2022-01-06 15:00:00,561.0845,33.393463,-0.1757734,0.019073486,2.6823938
2022-01-06 16:00:00,309.1911,32.774323,-0.12175064,0.102996826,3.1208658
2022-01-06 17:00:00,94.22222,29.375885,-0.061803963,0.091552734,2.8629024
2022-01-06 18:00:00,4.088889,28.047028,-0.023446977,0.008583069,2.141935
2022-01-06 19:00:00,0.0,26.908356,-0.022500753,0.0,1.8819572
2022-01-06 20:00:00,0.0,23.629059,-0.01757755,0.0,1.9883701
2022-01-06 21:00:00,0.0,23.56778,-0.013124663,0.00667572,1.662119
2022-01-06 22:00:00,0.0,23.539215,-0.008078525,0.032901764,1.9352609
2022-01-06 23:00:00,0.0,22.525055,-0.013888348,0.20217896,2.2808638
2022-01-07 00:00:00,0.0,21.538483,-0.0115833245,0.009536743,2.700243
2022-01-07 01:00:00,0.0,21.474518,-0.009547919,0.0,2.6534405
2022-01-07 02:00:00,0.0,21.158112,-0.010784715,0.0,2.901754
2022-01-07 03:00:00,0.0,21.140533,-0.010440592,0.0,2.5168252
2022-01-07 04:00:00,0.0,20.87149,-0.007872935,0.0,1.3437473
2022-01-07 05:00:00,34.328888,20.869293,-0.01216447,0.0,2.4209392
2022-01-07 06:00:00,225.49333,23.826569,-0.049281634,0.0023841858,2.2043192
2022-01-07 07:00:00,392.53333,25.629303,-0.10432373,0.008106232,1.5276567
2022-01-07 08:00:00,592.37335,27.519928,-0.14568307,0.01335144,0.18541253
2022-01-07 09:00:00,799.84,28.955719,-0.1964774,0.002861023,1.529357
2022-01-07 10:00:00,1035.9467,30.518707,-0.25476632,0.0019073486,2.1767573
2022-01-07 11:00:00,1087.0044,31.883453,-0.27534598,0.012397766,2.4941201
