,ghi,t_air,e,tp,windspeed
2022-05-07 09:00:00,590.6562,26.528687,-0.16968083,4.656613e-07,6.8542466
2022-05-07 10:00:00,734.1831,27.263367,-0.16161023,4.656613e-07,6.193471
2022-05-07 11:00:00,828.6523,27.768951,-0.14791912,4.656613e-07,5.804237
2022-05-07 12:00:00,845.58685,27.97992,-0.14047804,4.656613e-07,5.9914713
2022-05-07 13:00:00,735.0793,27.87854,-0.11971452,4.656613e-07,6.356756
2022-05-07 14:00:00,628.3264,27.71936,-0.120366745,4.656613e-07,6.8057976
2022-05-07 15:00:00,390.50027,27.674927,-0.1243028,4.656613e-07,7.3852987
2022-05-07 16:00:00,191.85861,27.497192,-0.13463068,4.656613e-07,7.274026
2022-05-07 17:00:00,24.273993,27.335815,-0.14606452,4.656613e-07,7.381328
2022-05-07 18:00:00,3.4722223e-05,27.01477,-0.15538853,4.656613e-07,7.3965535
2022-05-07 19:00:00,3.4722223e-05,26.517517,-0.15342051,4.656613e-07,7.2846437
2022-05-07 20:00:00,3.4722223e-05,26.030731,-0.13929835,4.656613e-07,7.0615954
2022-05-07 21:00:00,3.4722223e-05,25.685242,-0.116839044,4.656613e-07,6.693854
2022-05-07 22:00:00,3.4722223e-05,25.411041,-0.10957947,4.656613e-07,6.41445
2022-05-07 23:00:00,3.4722223e-05,25.158905,-0.10361867,0.0010095537,6.029044
2022-05-08 00:00:00,3.4722223e-05,24.9711,-0.09837816,0.010471325,5.657288
2022-05-08 01:00:00,3.4722223e-05,24.846283,-0.09925725,0.0056773424,5.381899
2022-05-08 02:00:00,3.4722223e-05,24.847107,-0.09185588,0.019050203,4.9973726
2022-05-08 03:00:00,3.4722223e-05,24.941559,-0.087562524,0.02333941,4.940323
2022-05-08 04:00:00,3.4722223e-05,24.927399,-0.0848175,0.020059291,5.017121
2022-05-08 05:00:00,3.4722223e-05,24.862427,-0.085946135,0.030025374,5.2169333
2022-05-08 06:00:00,29.867361,24.809265,-0.08917324,0.044407323,5.3799477
2022-05-08 07:00:00,181.15086,25.090271,-0.0959394,0.106854826,6.358987
2022-05-08 08:00:00,364.14038,25.781433,-0.11789962,0.09007612,6.7305593
2022-05-08 09:00:00,548.7832,26.44934,-0.1267756,0.029521063,6.610148
2022-05-08 10:00:00,706.17,27.087585,-0.1302806,0.0029020011,6.312677
2022-05-08 11:00:00,718.54645,27.326355,-0.13236207,0.0005052425,5.7938304
2022-05-08 12:00:00,818.2381,27.42395,-0.12110971,4.656613e-07,5.729616
2022-05-08 13:00:00,689.6371,27.11734,-0.10390224,4.656613e-07,6.349077
2022-05-08 14:00:00,576.7655,26.969116,-0.105229385,4.656613e-07,7.073963
2022-05-08 15:00:00,380.90503,26.905426,-0.11450236,4.656613e-07,7.6619763
2022-05-08 16:00:00,162.1458,26.561676,-0.12602694,4.656613e-07,7.6304016
2022-05-08 17:00:00,25.000208,26.371704,-0.13557784,4.656613e-07,8.053978
2022-05-08 18:00:00,3.4722223e-05,26.257965,-0.14325142,4.656613e-07,8.572425
2022-05-08 19:00:00,3.4722223e-05,26.06314,-0.13743809,4.656613e-07,8.367683
2022-05-08 20:00:00,3.4722223e-05,25.747192,-0.12310609,4.656613e-07,7.8052473
2022-05-08 21:00:00,3.4722223e-05,25.47403,-0.10185482,4.656613e-07,6.817131
2022-05-08 22:00:00,3.4722223e-05,25.27356,-0.088464305,4.656613e-07,6.1569214
2022-05-08 23:00:00,3.4722223e-05,25.030853,-0.08031429,0.020564068,5.7086463
2022-05-09 00:00:00,3.4722223e-05,24.771667,-0.08195337,0.0581583,5.5027065
2022-05-09 01:00:00,3.4722223e-05,24.631744,-0.084789135,0.0010095537,5.042859
2022-05-09 02:00:00,3.4722223e-05,24.456177,-0.077019125,0.0018929131,4.785789
2022-05-09 03:00:00,3.4722223e-05,24.371277,-0.073667236,0.0047944486,4.80745
2022-05-09 04:00:00,3.4722223e-05,24.46643,-0.073066056,0.01286855,4.7121325
