datetime,drinking_water_demand,service_water_demand,electricity_demand,cooking_energy_demand
04/03/2018 00:00,0,0,0,0
04/03/2018 01:00,0,0,0,0
04/03/2018 02:00,0,0,0,0
04/03/2018 03:00,0,0,0,0
04/03/2018 04:00,0,0,0,0.00200065
04/03/2018 05:00,3.595849333,0,0,0.089000517
04/03/2018 06:00,4.645836333,0,0,0.098000367
04/03/2018 07:00,3.412512,8.829537333,0,0.00100165
04/03/2018 08:00,3.429195667,10.76988667,0,8.33333E-08
04/03/2018 09:00,0,7.517970667,0,9.44872735
04/03/2018 10:00,4.629289667,0,0,125.6094563
04/03/2018 11:00,4.062631,0,0,282.4397037
04/03/2018 12:00,4.812496,0,0,148.9521455
04/03/2018 13:00,0,0,0,10.20464458
04/03/2018 14:00,0,8.610304667,0,0
04/03/2018 15:00,0,10.56731267,0,0
04/03/2018 16:00,0.050118,9.414287333,0,6.84002235
04/03/2018 17:00,0.050118,8.877851667,0,131.2235219
04/03/2018 18:00,0.0126,0,0,299.6997622
04/03/2018 19:00,0.0126,0,0,131.8790386
04/03/2018 20:00,0.0126,0,0,6.9098793
04/03/2018 21:00,0.0126,0,0,0
04/03/2018 22:00,0.0126,0,0,0
04/03/2018 23:00,0,0,0,0
05/03/2018 00:00,0,0,8.72359065,0
05/03/2018 01:00,0,0,33.44108133,0
05/03/2018 02:00,0,0,38.54860002,0
05/03/2018 03:00,0,0,44.88025685,0
05/03/2018 04:00,0,0,50.944436,0.009000617
05/03/2018 05:00,4.445841333,0,50.97946875,0.12
05/03/2018 06:00,4.362509,0,54.90711703,0.05100115
05/03/2018 07:00,3.362532,6.172448333,54.92234993,0.000002
05/03/2018 08:00,4.579159667,9.805865,51.40107388,5.66667E-07
05/03/2018 09:00,0,7.538742,47.0902471,3.474349217
05/03/2018 10:00,5.020933333,0,46.47691118,129.3760756
05/03/2018 11:00,3.387643,0,49.09023455,301.3195933
05/03/2018 12:00,3.479189667,0,58.68105827,132.4745404
05/03/2018 13:00,0,0,56.96107227,7.854129333
05/03/2018 14:00,0,8.915316667,60.85367575,0
05/03/2018 15:00,0,12.04385733,63.79948938,0
05/03/2018 16:00,0.00012,11.66732867,50.47275373,7.7139607
05/03/2018 17:00,0.050118,8.776028,48.485253,127.6302757
05/03/2018 18:00,0.0126,0,51.91517167,293.3603815
05/03/2018 19:00,0.0126,0,59.0593655,139.9089864
05/03/2018 20:00,0.0126,0,67.38199428,8.84614695
05/03/2018 21:00,0.0126,0,72.35938388,0
05/03/2018 22:00,0.0126,0,52.94052365,0
05/03/2018 23:00,0,0,17.03776323,0
06/03/2018 00:00,0,0,7.400258567,0
06/03/2018 01:00,0,0,21.4952773,0
06/03/2018 02:00,0,0,33.00278488,0
06/03/2018 03:00,0,0,43.33109243,0
06/03/2018 04:00,0,0,46.79236087,0.001000517
06/03/2018 05:00,4.229167667,0,55.07797017,0.060001
06/03/2018 06:00,3.862512,0,60.78070475,0.076000733
06/03/2018 07:00,4.695831333,7.480425667,58.86801812,0.043001133
06/03/2018 08:00,4.212505,12.09479167,52.25441307,6.66667E-08
06/03/2018 09:00,0,9.619393333,50.48941137,10.61038018
06/03/2018 10:00,3.529311667,0,53.66856422,150.6928321
06/03/2018 11:00,3.887635,0,55.70106508,274.2177915
06/03/2018 12:00,4.195846333,0,59.5285546,130.2790261
06/03/2018 13:00,0,0,63.10356307,10.71342913
06/03/2018 14:00,0,7.153071667,69.56032977,0
06/03/2018 15:00,0,9.397662667,68.47448397,0
06/03/2018 16:00,0.050118,11.14465967,53.22442095,5.7385107
06/03/2018 17:00,0.025119,8.012071333,51.4410827,115.821084
06/03/2018 18:00,0.0126,0,48.63184222,306.0091087
06/03/2018 19:00,0.0126,0,60.29368885,140.7964389
06/03/2018 20:00,0.0126,0,68.97658205,9.463697967
06/03/2018 21:00,0.0126,0,64.32258597,0
06/03/2018 22:00,0.0126,0,55.41159233,0
06/03/2018 23:00,0,0,20.36559005,0
07/03/2018 00:00,0,0,8.941084983,0
07/03/2018 01:00,0,0,21.302772,0
07/03/2018 02:00,0,0,37.83026822,0
07/03/2018 03:00,0,0,46.99274912,0
07/03/2018 04:00,0,0,49.59069083,4.16667E-07
07/03/2018 05:00,4.029177667,0,52.12038955,0.00000195
07/03/2018 06:00,4.162511,0,60.6135198,0.091000483
07/03/2018 07:00,4.429169667,7.624710333,59.26409292,0.090000267
07/03/2018 08:00,4.062511,10.27507367,56.79273683,0
07/03/2018 09:00,0,7.264535333,60.5435613,6.785143583
07/03/2018 10:00,3.495973333,0,53.76857522,132.7404202
07/03/2018 11:00,3.529304667,0,51.61440682,287.5036825
07/03/2018 12:00,4.929160667,0,51.02107277,137.2936552
07/03/2018 13:00,0,0,49.63275643,11.27649432
07/03/2018 14:00,0,10.095964,57.33952842,0
07/03/2018 15:00,0,9.596606333,61.05949695,0
07/03/2018 16:00,0.00012,10.12678633,47.49441522,5.94161535
07/03/2018 17:00,0.050118,10.30418933,49.14440462,141.9087003
07/03/2018 18:00,0.0126,0,49.97239988,298.6723952
07/03/2018 19:00,0.0126,0,60.13710083,124.2225578
07/03/2018 20:00,0.0126,0,68.55675355,5.949594417
07/03/2018 21:00,0.0126,0,69.08874613,0
07/03/2018 22:00,0.0126,0,59.9975105,0
07/03/2018 23:00,0,0,25.94874812,0
08/03/2018 00:00,0,0,7.285250633,0
08/03/2018 01:00,0,0,21.75110087,0
08/03/2018 02:00,0,0,38.20860232,0
08/03/2018 03:00,0,0,46.78358555,0
08/03/2018 04:00,0,0,48.5490285,0.0070003
08/03/2018 05:00,4.029178667,0,52.40770825,0.060001
08/03/2018 06:00,3.929187667,0,56.69759332,0.05700105
08/03/2018 07:00,4.395846333,8.355240667,60.24542222,0.05600095
08/03/2018 08:00,3.41252,10.758295,59.82189847,0.0000001
08/03/2018 09:00,0,9.046931333,53.706906,5.566808967
08/03/2018 10:00,4.087621,0,51.04024272,140.1504167
08/03/2018 11:00,4.329286667,0,52.83024132,307.6310578
08/03/2018 12:00,4.479166667,0,51.88941112,117.7152884
08/03/2018 13:00,0,0,51.36775478,3.934957217
08/03/2018 14:00,0,8.549302333,59.63285052,0
08/03/2018 15:00,0,8.359501333,60.13699867,0
08/03/2018 16:00,0.00012,9.839246333,47.67941638,7.62109665
08/03/2018 17:00,0.025119,9.899358333,49.20356828,128.6411972
08/03/2018 18:00,0.0126,0,55.46122967,309.4733881
08/03/2018 19:00,0.0126,0,59.9196878,127.0636598
08/03/2018 20:00,0.0126,0,69.18058935,3.560159883
08/03/2018 21:00,0.0126,0,70.56490485,0
08/03/2018 22:00,0.0126,0,55.5905979,0
08/03/2018 23:00,0,0,19.13035388,0
09/03/2018 00:00,0,0,8.526101333,0
09/03/2018 01:00,0,0,25.32027348,0
09/03/2018 02:00,0,0,38.38859815,0
09/03/2018 03:00,0,0,45.5260877,0
09/03/2018 04:00,0,0,46.63778233,0
09/03/2018 05:00,4.812496,0,50.20456767,0.013000917
09/03/2018 06:00,2.862534,0,60.59261147,0.12
09/03/2018 07:00,3.862515,9.030311667,55.74327217,0.050000817
09/03/2018 08:00,3.995842333,10.65922033,55.8677361,1.66667E-08
09/03/2018 09:00,0,8.896938333,51.99439995,6.426440883
09/03/2018 10:00,3.870973333,0,54.41272505,130.7920497
09/03/2018 11:00,3.487633,0,49.28024408,300.9225107
09/03/2018 12:00,5.795812333,0,52.46358162,128.5658097
09/03/2018 13:00,0,0,55.22441562,8.698062633
09/03/2018 14:00,0,7.901287,64.2403471,0
09/03/2018 15:00,0,9.560025667,66.06866415,0
09/03/2018 16:00,0.00012,10.52231367,48.12276112,4.902890517
09/03/2018 17:00,0.00012,8.397761667,48.05774253,148.3638626
09/03/2018 18:00,0.0126,0,53.15225078,293.7160643
09/03/2018 19:00,0.0126,0,65.26086902,120.1144749
09/03/2018 20:00,0.0126,0,76.38023625,8.964162917
09/03/2018 21:00,0.0126,0,75.03814277,0
09/03/2018 22:00,0.0126,0,59.32259045,0
09/03/2018 23:00,0,0,23.26852155,0
10/03/2018 00:00,0,0,12.2544098,0
10/03/2018 01:00,0,0,35.08525113,0
10/03/2018 02:00,0,0,49.87775937,0
10/03/2018 03:00,0,0,54.49524438,0
10/03/2018 04:00,0,0,54.20176528,0.008000433
10/03/2018 05:00,4.412507,0,52.73363097,0.064000933
10/03/2018 06:00,4.062514,0,50.0606928,0.092000467
10/03/2018 07:00,4.862492,6.442301333,44.20352948,0.026001183
10/03/2018 08:00,4.129174667,11.283215,48.9419124,0
10/03/2018 09:00,0,10.07422533,48.29107903,9.479796733
10/03/2018 10:00,3.270975333,0,48.83273227,142.1298465
10/03/2018 11:00,4.479292667,0,51.71272905,299.1719109
10/03/2018 12:00,3.445851333,0,50.7294018,119.1113859
10/03/2018 13:00,0,0,50.63524753,5.12940405
10/03/2018 14:00,0,7.024017,53.4495351,0
10/03/2018 15:00,0,10.73898833,58.21951063,0
10/03/2018 16:00,0.025119,11.073167,47.55358597,8.54152675
10/03/2018 17:00,0.00012,8.355305667,48.85941438,130.6711391
10/03/2018 18:00,0.0126,0,46.48882817,304.8159751
10/03/2018 19:00,0.0126,0,61.59868155,126.9885601
10/03/2018 20:00,0.0126,0,76.61315918,6.472943483
10/03/2018 21:00,0.0126,0,71.44282352,0
10/03/2018 22:00,0.0126,0,57.7790062,0
10/03/2018 23:00,0,0,24.51624217,0
11/03/2018 00:00,0,0,0,0
11/03/2018 01:00,0,0,0,0
11/03/2018 02:00,0,0,0,0
11/03/2018 03:00,0,0,0,0
11/03/2018 04:00,0,0,0,1.33333E-07
11/03/2018 05:00,3.545849333,0,0,0.05400065
11/03/2018 06:00,3.795844333,0,0,0.083000617
11/03/2018 07:00,4.312507,8.492105333,0,0.045001
11/03/2018 08:00,4.045850333,8.929375333,0,0
11/03/2018 09:00,0,7.843804,0,6.551180967
11/03/2018 10:00,4.729288667,0,0,135.2023681
11/03/2018 11:00,4.304285667,0,0,304.8716744
11/03/2018 12:00,3.879183667,0,0,122.0489911
11/03/2018 13:00,0,0,0,6.19939185
11/03/2018 14:00,0,8.960284667,0,0
11/03/2018 15:00,0,9.355054667,0,0
11/03/2018 16:00,0.025119,10.215753,0,5.231060317
11/03/2018 17:00,0.050118,10.44748567,0,128.6065394
11/03/2018 18:00,0.0126,0,0,294.4749294
11/03/2018 19:00,0.0126,0,0,138.9943857
11/03/2018 20:00,0.0126,0,0,9.909344
11/03/2018 21:00,0.0126,0,0,0
11/03/2018 22:00,0.0126,0,0,0
11/03/2018 23:00,0,0,0,0
12/03/2018 00:00,0,0,10.71942138,0
12/03/2018 01:00,0,0,26.09276313,0
12/03/2018 02:00,0,0,35.01526632,0
12/03/2018 03:00,0,0,44.27608437,0
12/03/2018 04:00,0,0,50.4422747,0
12/03/2018 05:00,4.229167667,0,59.5412895,0.010001367
12/03/2018 06:00,3.895847333,0,64.37476228,0.1080002
12/03/2018 07:00,5.079161667,8.042828667,56.49110242,0.0620005
12/03/2018 08:00,3.979176667,10.83235867,54.73357258,0
12/03/2018 09:00,0,7.166399,56.3660748,8.316279833
12/03/2018 10:00,4.179292667,0,57.8777408,126.8338445
12/03/2018 11:00,3.670974333,0,58.11356217,289.0032152
12/03/2018 12:00,3.579188667,0,51.17356858,144.0760351
12/03/2018 13:00,0,0,49.63524668,7.878674433
12/03/2018 14:00,0,8.923663,58.93284825,0
12/03/2018 15:00,0,11.55900733,62.56950673,0
12/03/2018 16:00,0.025119,10.47666033,57.39274355,6.551644033
12/03/2018 17:00,0.050118,7.973632,54.06523962,131.5328906
12/03/2018 18:00,0.0126,0,50.5607425,302.3267753
12/03/2018 19:00,0.0126,0,59.83309938,130.4494898
12/03/2018 20:00,0.0126,0,66.31034685,5.5674759
12/03/2018 21:00,0.0126,0,66.54658448,0
12/03/2018 22:00,0.0126,0,47.91618425,0
12/03/2018 23:00,0,0,19.40108863,0
13/03/2018 00:00,0,0,9.471095617,0
13/03/2018 01:00,0,0,26.3085928,0
13/03/2018 02:00,0,0,35.75277328,0
13/03/2018 03:00,0,0,45.78775818,0
13/03/2018 04:00,0,0,54.05943817,0.00100055
13/03/2018 05:00,3.562517,0,59.5057879,0.047001217
13/03/2018 06:00,3.979182667,0,60.59292232,0.070000833
13/03/2018 07:00,4.079170667,7.828869,54.87734105,0.060000667
13/03/2018 08:00,4.129176667,9.434192333,53.28106918,0.0040005
13/03/2018 09:00,0,8.989451333,50.16690877,4.591287233
13/03/2018 10:00,4.337625,0,52.60273703,102.8911472
13/03/2018 11:00,4.479293667,0,55.9302302,301.7333764
13/03/2018 12:00,4.045843333,0,56.09606435,159.5838001
13/03/2018 13:00,0,0,52.00941697,8.0503809
13/03/2018 14:00,0,8.889387333,64.35533782,0
13/03/2018 15:00,0,12.85460467,66.39782115,0
13/03/2018 16:00,0.00012,10.56660533,51.90109188,6.50516295
13/03/2018 17:00,0.075117,6.494763333,48.57441508,127.1427422
13/03/2018 18:00,0.0126,0,46.89800172,293.4436481
13/03/2018 19:00,0.0126,0,54.44377857,139.6195878
13/03/2018 20:00,0.0126,0,69.60667987,10.19686267
13/03/2018 21:00,0.0126,0,66.92826047,0
13/03/2018 22:00,0.0126,0,58.24193407,0
13/03/2018 23:00,0,0,23.25758613,0
14/03/2018 00:00,0,0,9.3969215,0
14/03/2018 01:00,0,0,27.2444322,0
14/03/2018 02:00,0,0,41.20609462,0
14/03/2018 03:00,0,0,47.93274873,0
14/03/2018 04:00,0,0,52.85801687,3.66667E-07
14/03/2018 05:00,4.895825333,0,55.77363827,0.040000733
14/03/2018 06:00,3.295857333,0,58.24361318,0.068000867
14/03/2018 07:00,3.579182667,9.23597,51.36060488,0.060001
14/03/2018 08:00,4.295840333,9.597499667,48.5077416,0.014000367
14/03/2018 09:00,0,8.762086333,47.95108057,11.42311123
14/03/2018 10:00,3.937644,0,52.04273673,147.4949312
14/03/2018 11:00,3.845970333,0,52.60274127,288.3817505
14/03/2018 12:00,4.762489,0,49.69358213,121.6956092
14/03/2018 13:00,0,0,52.41108082,7.98710885
14/03/2018 14:00,0,7.476406,62.35534205,0
14/03/2018 15:00,0,12.25479367,70.12198615,0
14/03/2018 16:00,0.025119,10.930597,60.55191163,4.481926333
14/03/2018 17:00,0.050118,6.973005667,59.24024225,117.5757639
14/03/2018 18:00,0.0126,0,58.29366612,300.6053258
14/03/2018 19:00,0.0126,0,65.63936835,145.2926567
14/03/2018 20:00,0.0126,0,73.69940993,9.011528517
14/03/2018 21:00,0.0126,0,75.17905987,0
14/03/2018 22:00,0.0126,0,58.911346,0
14/03/2018 23:00,0,0,24.09667523,0
15/03/2018 00:00,0,0,9.314414233,0
15/03/2018 01:00,0,0,27.46608793,0
15/03/2018 02:00,0,0,37.19193197,0
15/03/2018 03:00,0,0,43.51525853,0
15/03/2018 04:00,0,0,46.99102568,0.024000683
15/03/2018 05:00,3.929179667,0,56.12679437,0.11700005
15/03/2018 06:00,4.062511,0,53.60860813,0.03900135
15/03/2018 07:00,4.695833333,9.840252667,50.37677787,0.000002
15/03/2018 08:00,3.445852333,10.77250767,50.54941773,3.16667E-07
15/03/2018 09:00,0,9.772699667,55.23690435,4.9420771
15/03/2018 10:00,3.645971333,0,56.0677365,130.0872218
15/03/2018 11:00,5.16261,0,52.86691265,306.5761746
15/03/2018 12:00,3.695850333,0,55.32024017,127.8506116
15/03/2018 13:00,0,0,53.02275263,5.89418365
15/03/2018 14:00,0,8.146172,60.81952132,0
15/03/2018 15:00,0,10.243341,62.7794977,0
15/03/2018 16:00,0.050118,7.201163,57.7985705,8.182961217
15/03/2018 17:00,0.00012,8.091880333,60.16439425,140.673304
15/03/2018 18:00,0.0126,0,63.83355523,298.0712959
15/03/2018 19:00,0.0126,0,67.42068407,123.8614105
15/03/2018 20:00,0.0126,0,72.96299677,5.855331083
15/03/2018 21:00,0.0126,0,70.87615663,0
15/03/2018 22:00,0.0126,0,60.35751785,0
15/03/2018 23:00,0,0,26.10582793,0
16/03/2018 00:00,0,0,6.934434817,0
16/03/2018 01:00,0,0,22.75111333,0
16/03/2018 02:00,0,0,37.57694177,0
16/03/2018 03:00,0,0,43.50192155,0
16/03/2018 04:00,0,0,48.97577297,0.002000533
16/03/2018 05:00,4.329165667,0,55.15653973,0.060000567
16/03/2018 06:00,4.462505,0,58.53235735,0.083000617
16/03/2018 07:00,4.045843333,7.251403,53.06935515,0.0350013
16/03/2018 08:00,3.479191667,11.10650033,53.55440802,4.66667E-07
16/03/2018 09:00,0,9.453355,50.41441778,5.723013567
16/03/2018 10:00,4.312623,0,51.58691547,130.166124
16/03/2018 11:00,4.037634,0,53.9985731,296.6212303
16/03/2018 12:00,3.995844333,0,54.82690227,132.0177068
16/03/2018 13:00,0,0,53.00025247,10.29126133
16/03/2018 14:00,0,8.922829667,65.11367758,0
16/03/2018 15:00,0,11.45989567,65.803663,0
16/03/2018 16:00,0.025119,8.268614,51.72858133,7.221811033
16/03/2018 17:00,0.00012,8.984389333,51.19690688,109.2332484
16/03/2018 18:00,0.0126,0,52.20973412,302.0633601
16/03/2018 19:00,0.0126,0,64.29992838,149.3830296
16/03/2018 20:00,0.0126,0,73.17464623,8.112846217
16/03/2018 21:00,0.0126,0,79.12512818,0
16/03/2018 22:00,0.0126,0,61.93592065,0
16/03/2018 23:00,0,0,27.78850202,0
17/03/2018 00:00,0,0,10.1185927,0
17/03/2018 01:00,0,0,26.5152641,0
17/03/2018 02:00,0,0,32.66694623,0
17/03/2018 03:00,0,0,40.81443302,0
17/03/2018 04:00,0,0,42.98421022,0.00000015
17/03/2018 05:00,4.6125,0,51.27438682,0.0740006
17/03/2018 06:00,3.145855333,0,59.8777671,0.100000333
17/03/2018 07:00,4.229171667,7.961132,60.01975713,0.006001567
17/03/2018 08:00,3.945840333,10.60424733,50.72941198,0.0000002
17/03/2018 09:00,0,9.051901333,51.59190777,5.426178267
17/03/2018 10:00,4.579294667,0,52.87440805,119.6893643
17/03/2018 11:00,4.204294667,0,55.92273568,297.3688956
17/03/2018 12:00,3.945850333,0,52.12857302,144.51908
17/03/2018 13:00,0,0,52.05524618,6.542863433
17/03/2018 14:00,0,8.941976333,57.99951175,0
17/03/2018 15:00,0,10.55228467,62.5286644,0
17/03/2018 16:00,0.025119,8.668593,54.08774915,4.521181933
17/03/2018 17:00,0.00012,8.976964333,53.64773897,125.578241
17/03/2018 18:00,0.0126,0,57.82774095,301.6100926
17/03/2018 19:00,0.0126,0,64.82860547,136.4597076
17/03/2018 20:00,0.0126,0,69.91250348,8.152226083
17/03/2018 21:00,0.0126,0,70.29732867,0
17/03/2018 22:00,0.0126,0,59.98867495,0
17/03/2018 23:00,0,0,23.37841667,0
18/03/2018 00:00,0,0,0,0
18/03/2018 01:00,0,0,0,0
18/03/2018 02:00,0,0,0,0
18/03/2018 03:00,0,0,0,0
18/03/2018 04:00,0,0,0,1.33333E-07
18/03/2018 05:00,4.145841333,0,0,0.001001983
18/03/2018 06:00,3.462521,0,0,0.079000683
18/03/2018 07:00,4.845834333,8.670201667,0,0.08900005
18/03/2018 08:00,4.612495,10.89241867,0,0.011000417
18/03/2018 09:00,0,9.693457,0,8.17524425
18/03/2018 10:00,3.612638,0,0,122.4727595
18/03/2018 11:00,3.812634,0,0,297.4767281
18/03/2018 12:00,4.145844333,0,0,139.5728959
18/03/2018 13:00,0,0,0,8.878277317
18/03/2018 14:00,0,6.773923,0,0
18/03/2018 15:00,0,10.04185433,0,0
18/03/2018 16:00,0.025119,10.29165333,0,7.753147733
18/03/2018 17:00,0.025119,8.057731667,0,140.2485156
18/03/2018 18:00,0.0126,0,0,301.3724433
18/03/2018 19:00,0.0126,0,0,121.3926986
18/03/2018 20:00,0.0126,0,0,5.53640985
18/03/2018 21:00,0.0126,0,0,0
18/03/2018 22:00,0.0126,0,0,0
18/03/2018 23:00,0,0,0,0
19/03/2018 00:00,0,0,9.503585067,0
19/03/2018 01:00,0,0,26.80693763,0
19/03/2018 02:00,0,0,35.24694527,0
19/03/2018 03:00,0,0,37.26776335,0
19/03/2018 04:00,0,0,46.88627695,3.83333E-07
19/03/2018 05:00,4.429173667,0,53.47170042,0.02700155
19/03/2018 06:00,4.612492,0,53.51752657,0.097000383
19/03/2018 07:00,3.695858333,8.161126,52.13018763,0.056001067
19/03/2018 08:00,4.812494,9.985908,53.29190638,7.33333E-07
19/03/2018 09:00,0,7.165619667,53.94773403,4.607459417
19/03/2018 10:00,3.954299667,0,54.50272577,131.4048909
19/03/2018 11:00,3.354312667,0,55.6977346,301.3410756
19/03/2018 12:00,3.779177667,0,51.86107943,130.1415706
19/03/2018 13:00,0,0,51.25692242,8.151898717
19/03/2018 14:00,0,6.557386333,62.46367147,0
19/03/2018 15:00,0,12.702793,68.89698718,0
19/03/2018 16:00,0.050118,11.945487,60.03023363,4.997095567
19/03/2018 17:00,0.00012,8.419638333,56.82356432,132.1816578
19/03/2018 18:00,0.0126,0,52.6638346,313.3548709
19/03/2018 19:00,0.0126,0,64.21119053,119.663865
19/03/2018 20:00,0.0126,0,71.01342463,5.6762423
19/03/2018 21:00,0.0126,0,64.85842637,0
19/03/2018 22:00,0.0126,0,56.67152225,0
19/03/2018 23:00,0,0,19.87217227,0
20/03/2018 00:00,0,0,5.0210952,0
20/03/2018 01:00,0,0,18.39861658,0
20/03/2018 02:00,0,0,33.84444632,0
20/03/2018 03:00,0,0,44.83025818,0
20/03/2018 04:00,0,0,50.07368437,0
20/03/2018 05:00,3.562517,0,55.38154672,0.05600045
20/03/2018 06:00,4.245837333,0,62.07925882,0.109000183
20/03/2018 07:00,4.479180667,6.858071667,59.67266635,0.015000933
20/03/2018 08:00,3.812518,11.41897933,57.91939585,0
20/03/2018 09:00,0,10.10008767,55.68440235,8.5580263
20/03/2018 10:00,4.095957333,0,56.24106782,134.5535527
20/03/2018 11:00,5.362606,0,58.30273235,297.5390613
20/03/2018 12:00,3.029193667,0,59.9235622,130.2179567
20/03/2018 13:00,0,0,57.30023937,5.036015883
20/03/2018 14:00,0,7.730579667,63.83201513,0
20/03/2018 15:00,0,11.32974867,66.23449805,0
20/03/2018 16:00,0.050118,10.095797,51.31608052,6.480198183
20/03/2018 17:00,0.050118,6.957199333,49.62440907,135.1883441
20/03/2018 18:00,0.0126,0,50.15291003,301.9688105
20/03/2018 19:00,0.0126,0,52.93302068,126.723788
20/03/2018 20:00,0.0126,0,60.9065879,4.372424717
20/03/2018 21:00,0.0126,0,62.02242763,0
20/03/2018 22:00,0.0126,0,54.69127227,0
20/03/2018 23:00,0,0,23.37651447,0
21/03/2018 00:00,0,0,7.220253383,0
21/03/2018 01:00,0,0,26.61860553,0
21/03/2018 02:00,0,0,36.25444593,0
21/03/2018 03:00,0,0,45.81859002,0
21/03/2018 04:00,0,0,48.05211035,0.006000367
21/03/2018 05:00,4.912493,0,54.93596028,0.041001317
21/03/2018 06:00,3.629191667,0,61.550938,0.085000583
21/03/2018 07:00,3.712517,7.155564667,64.00007723,0.055001017
21/03/2018 08:00,4.645830333,10.293407,63.10021158,5.33333E-07
21/03/2018 09:00,0,9.502044333,63.13771647,8.37002515
21/03/2018 10:00,3.920966333,0,62.90272323,136.9529672
21/03/2018 11:00,3.920966333,0,61.89771867,301.6650607
21/03/2018 12:00,3.895843333,0,54.72106553,122.2883372
21/03/2018 13:00,0,0,48.01359342,5.543057967
21/03/2018 14:00,0,7.472151333,51.1462006,0
21/03/2018 15:00,0,10.173143,55.61867323,0
21/03/2018 16:00,0.050118,10.49403933,45.45192318,6.115185017
21/03/2018 17:00,0.00012,9.285137667,44.6127539,144.5354221
21/03/2018 18:00,0.0126,0,45.85458115,292.0169831
21/03/2018 19:00,0.0126,0,59.80659658,125.7281754
21/03/2018 20:00,0.0126,0,69.1438218,5.784544183
21/03/2018 21:00,0.0126,0,71.24807753,0
21/03/2018 22:00,0.0126,0,57.5246691,0
21/03/2018 23:00,0,0,20.82358745,0
22/03/2018 00:00,0,0,9.708582767,0
22/03/2018 01:00,0,0,24.66526378,0
22/03/2018 02:00,0,0,36.54359848,0
22/03/2018 03:00,0,0,40.44276052,0
22/03/2018 04:00,0,0,49.24544173,0
22/03/2018 05:00,4.329175667,0,55.55163268,0.044001033
22/03/2018 06:00,4.729167667,0,61.17927422,0.109000183
22/03/2018 07:00,4.112509,7.576324,64.31616698,0.032001467
22/03/2018 08:00,4.362504,8.243625,56.58023113,5.66667E-07
22/03/2018 09:00,0,8.014670333,55.77939745,4.989444733
22/03/2018 10:00,3.037646,0,50.02107678,126.9388085
22/03/2018 11:00,4.679285667,0,53.34774088,299.5614769
22/03/2018 12:00,3.412519,0,54.73523295,137.3637726
22/03/2018 13:00,0,0,53.7869108,7.4024938
22/03/2018 14:00,0,7.092274333,63.0236797,0
22/03/2018 15:00,0,10.72658733,63.1970082,0
22/03/2018 16:00,0.025119,14.30439967,47.11026112,6.36146155
22/03/2018 17:00,0.00012,9.186561333,50.65691063,136.2410254
22/03/2018 18:00,0.0126,0,51.3117489,286.1516
22/03/2018 19:00,0.0126,0,59.06117708,138.0387341
22/03/2018 20:00,0.0126,0,68.30523967,7.823994967
22/03/2018 21:00,0.0126,0,66.05914977,0
22/03/2018 22:00,0.0126,0,56.30527302,0
22/03/2018 23:00,0,0,26.1072465,0
23/03/2018 00:00,0,0,8.186928,0
23/03/2018 01:00,0,0,26.1802712,0
23/03/2018 02:00,0,0,33.24527997,0
23/03/2018 03:00,0,0,33.85027202,0
23/03/2018 04:00,0,0,41.40295373,4.16667E-07
23/03/2018 05:00,5.295824333,0,53.21963007,0.05600075
23/03/2018 06:00,4.329170667,0,58.07117807,0.10500025
23/03/2018 07:00,3.479191667,8.272132333,54.37834118,0.0240016
23/03/2018 08:00,4.029178667,9.694927667,49.23857762,0.0000007
23/03/2018 09:00,0,7.482206333,48.54607802,6.81647875
23/03/2018 10:00,3.554300667,0,45.49941962,121.6224446
23/03/2018 11:00,4.245958333,0,51.75607343,300.2662442
23/03/2018 12:00,3.729182667,0,52.08274338,140.5548666
23/03/2018 13:00,0,0,50.71857867,5.957111633
23/03/2018 14:00,0,9.396722333,61.56534818,0
23/03/2018 15:00,0,10.24991667,62.64365982,0
23/03/2018 16:00,0.025119,12.06975167,52.1869115,8.191410483
23/03/2018 17:00,0.00012,8.399648333,54.13356567,137.9717874
23/03/2018 18:00,0.0126,0,53.01582002,298.0525954
23/03/2018 19:00,0.0126,0,61.9322688,125.9761732
23/03/2018 20:00,0.0126,0,70.03432972,5.543322417
23/03/2018 21:00,0.0126,0,66.79599672,0
23/03/2018 22:00,0.0126,0,59.72591802,0
23/03/2018 23:00,0,0,29.00933083,0
24/03/2018 00:00,0,0,7.531085933,0
24/03/2018 01:00,0,0,26.35609557,0
24/03/2018 02:00,0,0,37.57027542,0
24/03/2018 03:00,0,0,44.984423,0
24/03/2018 04:00,0,0,42.91862222,0.00000035
24/03/2018 05:00,2.795868333,0,49.30547257,0.080000383
24/03/2018 06:00,5.445821333,0,53.03461972,0.097000383
24/03/2018 07:00,4.679165667,8.404520333,49.64886225,0.003001783
24/03/2018 08:00,3.879177667,8.758439,49.71274685,4.83333E-07
24/03/2018 09:00,0,7.657152333,50.1544139,9.92504715
24/03/2018 10:00,3.837631,0,53.19524283,127.024443
24/03/2018 11:00,4.670954333,0,52.26273622,281.1426039
24/03/2018 12:00,3.329189667,0,52.47356788,148.8268834
24/03/2018 13:00,0,0,53.60190718,11.47646562
24/03/2018 14:00,0,7.812091333,64.85866932,0
24/03/2018 15:00,0,12.015341,68.22281922,0
24/03/2018 16:00,0.025119,10.40672333,52.08524277,8.4349593
24/03/2018 17:00,0.025119,9.275341667,56.55105682,136.5907175
24/03/2018 18:00,0.0126,0,59.79655032,306.4469093
24/03/2018 19:00,0.0126,0,68.07876288,120.794676
