Date & Time,pressure,inner temperature,internal humidity,internal dew point,internal heat index,internal EMC,t_air_is,high temperature,low temperature,humidity,dew point,wet bulb,windspeed_is,wind direction,Wind Run,high wind speed,prevalent win speed,wind coldness,heat index,THW Index,THSW Index,tp_is,rain rate,ghi_is,solar energy,high solar irradiance,e_is,UV-Index,UV-Dosis - MEDs,High UV-Index,heat days,cold days
10/1/2022 16:00,29.78,77,67,65,79,12.2,68,68,68,98,67,67,1,WNW,0.5,4,WSW,68,70,70,73,0,0,105,4.52,123,0,0,0,0,0,0.054
10/1/2022 16:30,29.79,77,67,65,78,12.2,68,68,68,99,67,67,0,,0,3,W,68,70,70,70,0,0,39,1.68,69,0,0,0,0,0,0.052
10/1/2022 17:00,29.8,76,67,64,77,12.2,66,68,66,99,66,66,1,N,0.5,5,N,66,68,68,67,0,0,16,0.69,21,0,0,0,0,0,0.021
10/1/2022 17:30,29.83,75,67,63,76,12.2,66,66,66,100,66,66,0,,0,3,NNW,66,69,69,66,0.01,0,0,0,5,0,0,0,0,0,0.023
10/1/2022 18:00,29.84,75,68,63,76,12.6,65,66,65,100,65,65,5,SSE,2.5,13,SE,65,68,68,65,0.64,2.85,0,0,0,0,0,0,0,0,0.006
10/1/2022 18:30,29.86,74,68,62,75,12.6,65,65,65,100,65,65,8,ESE,4,15,ESE,64,67,66,64,0.3,3.74,0,0,0,0,0,0,0,0.002,0
10/1/2022 19:00,29.87,73,68,62,74,12.6,65,65,65,99,65,65,5,SE,2.5,10,SE,65,67,67,65,0.08,0.26,0,0,0,0,0,0,0,0,0
10/1/2022 19:30,29.88,73,68,62,74,12.6,65,65,65,100,65,65,1,SE,0.5,4,SSE,65,67,67,65,0.11,0.41,0,0,0,0,0,0,0,0.002,0
10/1/2022 20:00,29.9,72,69,62,73,12.8,64,65,64,100,64,64,1,SE,0.5,4,W,64,67,67,64,0.05,0.23,0,0,0,0,0,0,0,0.01,0
10/1/2022 20:30,29.89,72,70,62,73,13.1,64,65,64,100,64,64,3,W,1.5,6,W,64,67,67,64,0.02,0.1,0,0,0,0,0,0,0,0.01,0
10/1/2022 21:00,29.88,72,70,61,72,13.1,64,64,64,100,64,64,0,,0,3,W,64,66,66,64,0,0,0,0,0,0,0,0,0,0.015,0
10/1/2022 21:30,29.88,72,70,61,72,13.1,64,64,64,100,64,64,2,ESE,1,3,ESE,64,66,66,64,0,0,0,0,0,0,0,0,0,0.021,0
10/1/2022 22:00,29.87,71,70,61,72,13.1,64,64,64,100,64,64,2,SSE,1,5,SSE,64,66,66,64,0,0,0,0,0,0,0,0,0,0.017,0
10/1/2022 22:30,29.86,71,70,61,71,13.1,64,64,64,100,64,64,0,,0,2,SSE,64,66,66,64,0,0,0,0,0,0,0,0,0,0.019,0
10/1/2022 23:00,29.86,71,71,61,71,13.4,64,64,64,100,64,64,0,,0,0,,64,66,66,64,0,0,0,0,0,0,0,0,0,0.019,0
10/1/2022 23:30,29.85,70,71,61,71,13.4,65,65,64,98,64,64,1,SSE,0.5,4,SSE,65,67,67,64,0,0,0,0,0,0,0,0,0,0.006,0
10/2/2022 0:00,29.85,70,71,60,71,13.4,64,65,64,99,64,64,0,,0,0,,64,66,66,64,0,0,0,0,0,0,0,0,0,0.015,0
10/2/2022 0:30,29.84,70,71,60,71,13.4,64,64,64,100,64,64,1,SE,0.5,3,SE,64,66,66,64,0,0,0,0,0,0,0,0,0,0.017,0
10/2/2022 1:00,29.83,70,71,60,70,13.4,64,64,64,99,64,64,0,,0,0,,64,66,66,63,0,0,0,0,0,0,0,0,0,0.021,0
10/2/2022 1:30,29.83,70,72,60,70,13.8,64,64,64,98,64,64,1,SE,0.5,4,SE,64,66,66,64,0,0,0,0,0,0,0,0,0,0.015,0
10/2/2022 2:00,29.83,70,72,60,70,13.8,64,64,64,98,64,64,0,,0,1,ESE,64,66,66,64,0,0,0,0,0,0,0,0,0,0.012,0
10/2/2022 2:30,29.84,70,72,60,70,13.8,64,64,64,96,63,64,1,ESE,0.5,3,ESE,64,66,66,63,0,0,0,0,0,0,0,0,0,0.012,0
10/2/2022 3:00,29.85,70,72,60,70,13.8,64,64,64,97,63,64,1,ESE,0.5,5,SSE,64,66,66,63,0,0,0,0,0,0,0,0,0,0.015,0
10/2/2022 3:30,29.85,70,72,60,70,13.8,66,66,64,94,64,65,3,SSE,1.5,7,SSE,66,67,67,65,0,0,0,0,0,0,0,0,0,0,0.017
10/2/2022 4:00,29.86,70,72,60,70,13.8,64,66,64,97,63,63,1,WSW,0.5,3,NE,64,65,65,63,0,0,0,0,0,0,0,0,0,0.021,0
10/2/2022 4:30,29.86,70,72,60,70,13.8,64,65,64,96,63,64,1,WSW,0.5,3,WSW,64,66,66,63,0,0,0,0,0,0,0,0,0,0.012,0
10/2/2022 5:00,29.87,70,72,60,70,13.8,65,65,64,96,64,64,1,ESE,0.5,4,ESE,65,66,66,64,0,0,0,0,0,0,0,0,0,0.004,0
10/2/2022 5:30,29.87,70,72,60,70,13.8,66,66,65,94,64,64,0,,0,3,SSE,66,67,67,65,0,0,0,0,0,0,0,0,0,0,0.012
10/2/2022 6:00,29.88,70,73,61,70,14,65,66,65,94,63,64,1,W,0.5,4,W,65,66,66,64,0,0,12,0.52,21,0,0,0,0,0,0.002
10/2/2022 6:30,29.9,70,72,61,71,13.7,65,65,65,95,64,64,0,,0,2,W,65,67,67,67,0,0,37,1.59,51,0,0,0,0,0,0.006
10/2/2022 7:00,29.9,71,73,62,72,13.9,66,66,65,94,65,65,1,WSW,0.5,4,W,66,68,68,70,0,0,92,3.96,148,0,0,0,0,0,0.031
10/2/2022 7:30,29.92,73,73,64,74,13.8,69,69,66,94,67,68,1,WSW,0.5,3,WSW,69,72,72,77,0,0,215,9.25,304,0,0,0.1,1,0,0.087
10/2/2022 8:00,29.91,75,72,65,77,13.5,71,71,69,94,69,70,0,,0,3,N,71,74,74,80,0,0,277,11.92,325,0.01,1,0.3,2,0,0.129
10/2/2022 8:30,29.92,77,72,67,79,13.4,72,72,71,91,69,70,1,N,0.5,5,NNE,72,74,74,80,0,0,309,13.29,367,0,2,0.5,3,0,0.137
10/2/2022 9:00,29.93,79,71,69,82,13.1,70,71,70,89,66,67,2,NE,1,8,ESE,70,72,72,79,0,0,375,16.13,503,0.01,3,0.7,4,0,0.096
10/2/2022 9:31,29.93,80,69,69,83,12.5,70,70,69,88,66,67,5,ESE,2.5,9,SE,70,71,71,77,0,0,293,12.61,338,0,3,0.6,4,0,0.094
10/2/2022 10:00,29.92,82,69,71,86,12.5,73,73,70,90,70,71,5,NE,2.5,8,ESE,73,75,75,84,0,0,486,20.91,761,0,6,1.2,9,0,0.169
10/2/2022 10:31,29.92,84,67,72,91,12.1,76,76,73,86,71,72,4,NE,2,8,ENE,76,79,79,89,0,0,625,26.89,800,0.01,8,1.6,9,0,0.227
10/2/2022 11:00,29.9,86,65,73,93,11.6,77,77,77,82,71,72,3,NNE,1.5,6,NNE,77,79,79,89,0,0,503,21.64,564,0.01,6,1.4,8,0,0.242
10/2/2022 11:30,29.88,86,64,73,93,11.4,76,77,76,79,69,70,2,NNE,1,5,N,76,78,78,85,0,0,350,15.06,418,0,4,0.9,5,0,0.223
10/2/2022 12:03,29.87,85,64,72,91,11.4,74,76,73,89,70,71,3,N,1.5,5,N,74,76,76,81,0,0,256,11.01,292,0.01,3,0.6,3,0,0.179
10/2/2022 12:30,29.87,84,64,71,89,11.5,72,74,72,91,70,70,1,NNW,0.5,5,NNW,72,74,74,77,0,0,163,7.01,244,0,1,0.3,2,0,0.152
10/2/2022 13:03,29.86,83,65,70,87,11.7,72,73,72,92,69,70,2,NNE,1,6,NE,72,74,74,76,0,0,158,6.8,202,0,1,0.3,2,0,0.144
10/2/2022 13:30,29.86,82,65,69,86,11.7,70,71,70,93,68,69,2,N,1,5,N,70,73,73,74,0,0,115,4.95,132,0,0,0.1,1,0,0.115
10/2/2022 14:00,29.85,81,65,68,83,11.7,68,70,68,97,68,68,1,WNW,0.5,4,NW,68,71,71,71,0,0,66,2.84,95,0,0,0,0,0,0.071
10/2/2022 14:30,29.84,79,66,67,81,12,67,68,67,99,67,67,2,W,1,4,WNW,67,70,70,70,0,0,66,2.84,90,0,0,0,0,0,0.05
10/2/2022 15:00,29.83,79,67,67,81,12.2,69,69,67,98,68,68,0,,0,4,SE,69,71,71,74,0,0,137,5.89,176,0,0,0.1,1,0,0.077
10/2/2022 15:30,29.83,79,67,67,82,12.2,70,70,69,96,69,69,1,NE,0.5,4,NE,70,73,73,76,0,0,147,6.32,178,0,0,0.1,1,0,0.104
10/2/2022 16:00,29.82,79,67,67,81,12.2,70,70,70,95,68,69,0,,0,4,NE,70,72,72,73,0,0,73,3.14,88,0,0,0,0,0,0.098
10/2/2022 16:30,29.83,78,67,67,80,12.2,68,70,68,95,66,67,0,,0,3,NE,68,70,70,70,0,0,39,1.68,53,0,0,0,0,0,0.06
10/2/2022 17:00,29.84,78,68,66,79,12.4,68,68,68,98,68,68,0,,0,2,NE,68,71,71,71,0,0,31,1.33,35,0,0,0,0,0,0.073
10/2/2022 17:30,29.85,77,68,66,79,12.5,68,68,68,98,67,67,0,,0,2,NE,68,70,70,68,0,0,9,0.39,23,0,0,0,0,0,0.056
10/2/2022 18:00,29.86,76,68,65,77,12.5,67,68,67,98,67,67,0,,0,1,NE,67,69,69,67,0,0,0,0,0,0,0,0,0,0,0.044
10/2/2022 18:30,29.87,75,68,64,76,12.5,66,67,66,99,66,66,0,,0,3,WNW,66,69,69,66,0,0,0,0,0,0,0,0,0,0,0.029
10/2/2022 19:00,29.89,74,69,64,76,12.8,66,66,66,99,66,66,0,,0,3,S,66,69,69,66,0,0,0,0,0,0,0,0,0,0,0.027
10/2/2022 19:30,29.9,74,69,63,75,12.8,66,66,66,99,66,66,0,,0,3,S,66,68,68,66,0,0,0,0,0,0,0,0,0,0,0.021
10/2/2022 20:00,29.91,74,70,63,75,13,66,66,66,100,66,66,0,,0,2,SSE,66,69,69,66,0,0,0,0,0,0,0,0,0,0,0.027
10/2/2022 20:30,29.92,74,70,63,75,13,66,66,66,100,66,66,0,,0,1,SSE,66,69,69,66,0,0,0,0,0,0,0,0,0,0,0.027
10/2/2022 21:00,29.92,74,70,63,75,13,66,66,66,100,66,66,0,,0,0,,66,69,69,67,0,0,0,0,0,0,0,0,0,0,0.031
10/2/2022 21:30,29.92,74,71,64,75,13.3,66,66,66,100,66,66,0,,0,0,,66,69,69,66,0,0,0,0,0,0,0,0,0,0,0.025
10/2/2022 22:00,29.92,74,71,64,75,13.3,66,66,66,100,66,66,0,,0,1,SSE,66,69,69,66,0,0,0,0,0,0,0,0,0,0,0.025
10/2/2022 22:30,29.92,73,71,63,74,13.3,66,66,66,100,66,66,1,SW,0.5,4,SSE,66,68,68,66,0,0,0,0,0,0,0,0,0,0,0.019
10/2/2022 23:00,29.92,73,71,63,74,13.3,66,66,66,100,66,66,1,SSW,0.5,3,SW,66,68,68,66,0,0,0,0,0,0,0,0,0,0,0.021
10/2/2022 23:30,29.91,73,71,63,74,13.3,66,67,66,96,65,66,0,,0,1,SSW,66,68,68,66,0,0,0,0,0,0,0,0,0,0,0.031
10/3/2022 0:00,29.91,73,71,63,74,13.3,67,67,66,96,66,66,0,,0,0,,67,69,69,66,0,0,0,0,0,0,0,0,0,0,0.035
10/3/2022 0:30,29.9,73,71,63,74,13.3,66,67,66,97,66,66,0,,0,0,,66,68,68,66,0,0,0,0,0,0,0,0,0,0,0.029
10/3/2022 1:00,29.89,72,71,63,73,13.4,66,66,66,96,65,66,0,,0,0,,66,68,68,66,0,0,0,0,0,0,0,0,0,0,0.029
10/3/2022 1:30,29.87,72,72,63,73,13.7,67,67,66,94,65,66,0,,0,0,,67,69,69,66,0,0,0,0,0,0,0,0,0,0,0.042
10/3/2022 2:00,29.86,72,71,62,73,13.4,68,68,67,89,64,65,0,,0,0,,68,69,69,67,0,0,0,0,0,0,0,0,0,0,0.056
10/3/2022 2:30,29.85,72,71,62,72,13.4,66,68,66,94,65,65,0,,0,0,,66,68,68,65,0,0,0,0,0,0,0,0,0,0,0.027
10/3/2022 3:00,29.85,71,72,62,72,13.7,66,66,66,91,64,64,2,SSE,1,5,S,66,68,68,65,0,0,0,0,0,0,0,0,0,0,0.027
10/3/2022 3:30,29.86,71,72,61,71,13.7,67,67,66,89,64,65,3,SSE,1.5,5,SSE,67,69,69,66,0,0,0,0,0,0,0,0,0,0,0.042
10/3/2022 4:00,29.86,70,72,61,71,13.7,66,67,66,90,63,64,1,SE,0.5,4,SSE,66,68,68,65,0,0,0,0,0,0,0,0,0,0,0.029
10/3/2022 4:30,29.87,70,72,61,71,13.7,66,66,65,92,63,64,1,SE,0.5,3,SE,66,67,67,65,0,0,0,0,0,0,0,0,0,0,0.015
10/3/2022 5:00,29.88,70,72,60,70,13.8,65,66,64,97,64,64,1,NNE,0.5,3,E,65,66,66,64,0,0,0,0,0,0,0,0,0,0.008,0
10/3/2022 5:30,29.89,69,72,60,70,13.8,66,66,64,92,63,64,2,S,1,4,S,66,67,67,65,0,0,3,0.13,12,0,0,0,0,0,0.015
10/3/2022 6:00,29.9,70,73,61,70,14,65,66,65,95,64,64,1,S,0.5,3,S,65,67,67,65,0,0,31,1.33,72,0,0,0,0,0,0.008
10/3/2022 6:30,29.89,70,74,62,71,14.2,67,67,65,96,65,66,1,NW,0.5,4,SW,67,68,68,72,0,0,129,5.55,181,0,0,0,0,0,0.033
10/3/2022 7:00,29.89,72,74,64,73,14.2,72,72,67,87,68,69,1,N,0.5,2,WSW,72,74,74,81,0,0,228,9.81,299,0,0,0,1,0,0.154
10/3/2022 7:30,29.89,74,74,65,75,14.1,74,74,72,87,70,71,1,N,0.5,4,N,74,76,76,85,0,0,360,15.49,413,0,1,0.3,2,0,0.185
10/3/2022 8:00,29.89,76,74,67,78,14,74,75,74,86,70,71,2,NNE,1,5,ENE,74,76,76,86,0,0,471,20.26,526,0.01,3,0.6,3,0,0.188
10/3/2022 8:30,29.89,78,72,68,80,13.4,74,74,73,82,69,70,3,NE,1.5,7,NE,74,76,76,87,0,0,579,24.91,628,0,4,0.9,5,0,0.196
10/3/2022 9:00,29.89,81,69,69,84,12.5,75,75,74,81,69,70,2,ENE,1,6,NE,75,77,77,88,0,0,669,28.78,721,0.01,6,1.3,7,0,0.212
10/3/2022 9:30,29.88,82,65,69,85,11.7,80,80,75,76,72,73,3,NNE,1.5,7,NE,80,84,84,95,0,0,763,32.83,800,0,8,1.7,9,0,0.31
10/3/2022 10:00,29.89,83,63,69,87,11.3,82,82,80,77,74,75,3,NNE,1.5,7,NNE,82,88,88,99,0,0,831,35.75,874,0.02,10,2.1,11,0,0.344
10/3/2022 10:30,29.88,84,65,71,89,11.7,80,82,80,80,74,75,4,N,2,9,NNE,80,86,86,98,0,0,872,37.52,1072,0,10,2.2,13,0,0.323
10/3/2022 11:00,29.86,86,61,71,92,10.9,78,80,78,78,71,73,5,NNE,2.5,10,NNE,78,82,82,91,0,0,546,23.49,1218,0.02,8,1.8,14,0,0.277
10/3/2022 11:30,29.85,86,60,71,92,10.7,79,79,78,78,71,73,6,NNE,3,12,NNE,79,82,82,91,0,0,465,20.01,1179,0,9,1.9,14,0,0.283
10/3/2022 12:00,29.83,87,59,71,92,10.5,78,79,77,81,71,73,7,NNE,3.5,14,NNE,78,81,81,88,0,0,367,15.79,582,0.01,8,1.8,14,0,0.265
10/3/2022 12:30,29.81,88,58,71,94,10.3,78,80,78,80,72,73,6,NNE,3,15,N,78,82,82,91,0,0,523,22.5,1178,0,9,1.9,14,0,0.277
10/3/2022 13:00,29.8,87,58,71,93,10.3,76,78,76,81,70,72,7,NNE,3.5,14,NE,76,79,79,86,0,0,367,15.79,550,0.01,6,1.2,9,0,0.238
10/3/2022 13:30,29.79,87,59,71,93,10.5,75,76,75,82,69,70,7,NE,3.5,14,NE,75,77,77,83,0,0,347,14.93,548,0,4,0.9,8,0,0.204
10/3/2022 14:00,29.78,87,59,71,93,10.5,74,75,74,83,69,70,4,E,2,8,E,74,76,76,80,0,0,222,9.55,406,0.01,3,0.6,5,0,0.19
10/3/2022 14:30,29.77,87,60,71,93,10.7,74,74,73,84,69,70,4,ESE,2,9,ESE,74,76,76,83,0,0,321,13.81,640,0,3,0.7,5,0,0.192
10/3/2022 15:00,29.77,88,57,70,93,10.1,73,76,73,89,69,70,4,W,2,11,WNW,73,75,75,79,0.01,0,206,8.86,738,0.01,1,0.2,3,0,0.165
10/3/2022 15:30,29.78,80,66,67,82,12,68,70,68,98,67,67,7,WSW,3.5,11,SW,68,71,71,71,0.73,3.87,54,2.32,83,0,0,0,0,0,0.06
10/3/2022 16:01,29.79,78,67,66,80,12.2,69,69,68,96,68,68,3,SSW,1.5,10,SW,69,72,72,73,0.19,2.88,77,3.31,102,0,0,0,0,0,0.085
10/3/2022 16:30,29.79,77,67,66,79,12.2,69,69,69,94,68,68,4,SSE,2,9,SE,69,72,72,71,0,0,17,0.73,35,0,0,0,0,0,0.092
10/3/2022 17:00,29.8,77,68,65,78,12.5,69,70,69,96,68,68,4,ESE,2,10,SE,69,72,72,70,0,0,0,0,0,0,0,0,0,0,0.09
10/3/2022 17:30,29.8,76,68,65,78,12.5,69,69,69,98,68,68,0,,0,2,ENE,69,71,71,69,0.01,0,0,0,0,0,0,0,0,0,0.077
10/3/2022 18:00,29.81,76,68,65,78,12.5,68,69,68,99,68,68,1,NNW,0.5,4,NNW,68,71,71,69,0,0,0,0,0,0,0,0,0,0,0.06
10/3/2022 18:30,29.82,78,71,68,80,13.1,68,68,68,99,68,68,1,NNW,0.5,4,NNW,68,71,71,68,0,0,0,0,0,0,0,0,0,0,0.058
10/3/2022 19:01,29.84,77,70,66,78,12.9,68,68,68,99,68,68,1,NNW,0.5,3,NNW,68,71,71,68,0,0,0,0,0,0,0,0,0,0,0.058
10/3/2022 19:30,29.85,76,69,65,78,12.7,68,68,68,99,67,67,0,,0,2,SSE,68,70,70,68,0,0,0,0,0,0,0,0,0,0,0.056
10/3/2022 20:02,29.85,76,69,65,78,12.7,68,68,68,98,68,68,1,SSE,0.5,4,SSE,68,71,71,69,0,0,0,0,0,0,0,0,0,0,0.067
10/3/2022 20:30,29.87,76,69,65,77,12.7,68,68,68,96,67,67,2,SSE,1,4,SSE,68,71,71,68,0,0,0,0,0,0,0,0,0,0,0.067
10/3/2022 21:01,29.88,75,69,64,77,12.7,68,68,68,97,67,67,1,SE,0.5,3,SE,68,70,70,68,0,0,0,0,0,0,0,0,0,0,0.062
10/3/2022 21:30,29.89,75,70,65,76,12.9,68,68,68,98,67,67,3,SSE,1.5,5,SE,68,71,71,68,0,0,0,0,0,0,0,0,0,0,0.06
10/3/2022 22:01,29.89,75,70,64,76,13,68,68,68,97,67,67,4,SSE,2,7,SSE,68,70,70,68,0,0,0,0,0,0,0,0,0,0,0.062
10/3/2022 22:30,29.88,74,70,64,75,13,68,68,68,96,67,67,2,ESE,1,7,ESE,68,70,70,68,0,0,0,0,0,0,0,0,0,0,0.06
10/3/2022 23:01,29.88,74,70,63,75,13,67,68,67,98,67,67,1,E,0.5,3,SE,67,70,70,68,0,0,0,0,0,0,0,0,0,0,0.05
10/3/2022 23:30,29.86,74,71,64,75,13.3,67,67,67,98,67,67,0,,0,3,SE,67,69,69,67,0,0,0,0,0,0,0,0,0,0,0.044
10/4/2022 0:00,29.85,74,71,64,75,13.3,67,67,67,98,66,66,1,SE,0.5,5,SE,67,69,69,67,0,0,0,0,0,0,0,0,0,0,0.038
10/4/2022 0:34,29.84,73,71,63,74,13.3,66,67,66,99,66,66,2,ESE,1,4,SE,66,69,69,67,0,0,0,0,0,0,0,0,0,0,0.031
10/4/2022 1:00,29.83,74,71,64,75,13.3,66,67,66,99,66,66,2,SSE,1,5,SSE,66,69,69,66,0,0,0,0,0,0,0,0,0,0,0.027
10/4/2022 1:31,29.82,73,71,63,74,13.3,66,66,66,97,66,66,3,SE,1.5,8,SE,66,68,68,66,0,0,0,0,0,0,0,0,0,0,0.029
10/4/2022 2:00,29.81,73,71,63,74,13.3,66,66,66,96,65,66,3,SSE,1.5,6,SSE,66,68,68,66,0,0,0,0,0,0,0,0,0,0,0.029
10/4/2022 2:30,29.8,72,71,62,73,13.4,66,66,66,96,65,65,3,SSE,1.5,6,SSE,66,68,68,66,0,0,0,0,0,0,0,0,0,0,0.025
10/4/2022 3:00,29.8,72,71,62,72,13.4,66,66,66,95,65,65,3,S,1.5,5,S,66,68,68,66,0,0,0,0,0,0,0,0,0,0,0.027
10/4/2022 3:30,29.8,71,72,62,72,13.7,66,66,66,93,64,65,5,S,2.5,8,SSE,66,68,68,66,0,0,0,0,0,0,0,0,0,0,0.029
10/4/2022 4:00,29.81,71,72,61,71,13.7,66,66,65,95,64,64,1,SSE,0.5,5,SSE,66,67,67,65,0,0,0,0,0,0,0,0,0,0,0.01
10/4/2022 4:30,29.82,71,72,61,71,13.7,65,66,65,96,64,64,1,NE,0.5,4,NE,65,67,67,65,0,0,0,0,0,0,0,0,0,0,0.004
10/4/2022 5:00,29.82,70,72,61,71,13.7,65,65,65,97,64,64,1,NNE,0.5,6,S,65,66,66,64,0,0,0,0,0,0,0,0,0,0.008,0
10/4/2022 5:30,29.83,70,72,61,71,13.7,65,66,65,96,64,64,1,NW,0.5,4,SSW,65,66,66,64,0,0,1,0.04,7,0,0,0,0,0.002,0
10/4/2022 6:00,29.84,70,72,61,70,13.8,65,65,65,96,64,64,0,,0,4,NW,65,66,66,64,0,0,15,0.65,23,0,0,0,0,0.004,0
10/4/2022 6:30,29.84,70,73,61,71,13.9,66,66,65,97,65,65,0,,0,0,,66,67,67,68,0,0,52,2.24,83,0,0,0,0,0,0.01
10/4/2022 7:00,29.84,72,73,63,73,13.9,68,68,65,88,65,66,0,,0,0,,68,70,70,76,0,0,198,8.52,271,0,0,0.1,1,0,0.069
10/4/2022 7:30,29.84,74,73,65,75,13.8,69,69,68,90,66,67,1,NW,0.5,4,W,69,72,72,78,0,0,269,11.57,571,0,1,0.2,2,0,0.092
10/4/2022 8:00,29.84,77,73,68,79,13.7,75,75,69,80,69,70,1,N,0.5,5,N,75,77,77,87,0,0,494,21.25,559,0.01,2,0.5,3,0,0.21
10/4/2022 8:30,29.84,80,73,70,83,13.7,76,76,75,76,68,70,2,NNE,1,5,NE,76,78,78,89,0,0,572,24.61,624,0,4,0.9,5,0,0.233
10/4/2022 9:00,29.85,82,70,71,87,12.7,78,79,76,80,72,73,3,NNE,1.5,6,N,78,82,82,93,0,0,668,28.74,710,0.02,6,1.3,7,0,0.277
10/4/2022 9:30,29.84,84,69,73,90,12.4,79,79,78,79,72,73,3,N,1.5,7,N,79,83,83,94,0,0,752,32.35,789,0,8,1.7,9,0,0.292
10/4/2022 10:00,29.84,85,65,72,91,11.6,80,80,79,75,71,73,3,NNE,1.5,8,NNE,80,84,84,95,0,0,824,35.45,854,0.02,9,2,10,0,0.306
10/4/2022 10:30,29.82,85,65,72,91,11.6,78,80,77,83,72,73,4,N,2,10,N,78,81,81,93,0,0,903,38.85,958,0,11,2.4,12,0,0.265
10/4/2022 11:00,29.81,86,64,73,93,11.4,80,80,77,83,75,76,4,NNE,2,9,N,80,87,87,96,0,0,986,42.42,1107,0.02,12,2.6,13,0,0.321
10/4/2022 11:30,29.79,87,61,72,93,10.9,80,80,79,82,74,75,3,NNE,1.5,9,NNW,80,85,85,95,0,0,523,22.5,1132,0,9,1.8,13,0,0.306
10/4/2022 12:00,29.78,86,63,72,93,11.2,79,80,77,81,73,74,4,N,2,10,NNE,79,84,84,92,0,0,429,18.46,1188,0.01,7,1.6,13,0,0.296
10/4/2022 12:30,29.76,89,61,74,97,10.8,81,81,79,74,72,73,3,NNE,1.5,9,ENE,81,85,85,96,0,0,700,30.12,1190,0,9,1.9,13,0,0.325
10/4/2022 13:00,29.75,90,58,73,98,10.3,78,80,78,83,73,74,2,NNE,1,7,NE,78,82,82,91,0,0,494,21.25,1000,0.02,6,1.4,11,0,0.273
10/4/2022 13:30,29.75,88,59,72,96,10.5,77,79,77,84,72,73,5,NNE,2.5,11,NE,77,80,80,86,0,0,296,12.73,462,0,5,1,10,0,0.252
10/4/2022 14:00,29.73,90,58,73,99,10.2,77,79,76,80,71,72,7,NE,3.5,16,N,77,80,80,88,0,0,411,17.68,995,0.01,4,0.9,8,0,0.256
10/4/2022 14:30,29.73,88,58,71,95,10.3,75,77,75,87,71,72,7,NE,3.5,14,ENE,75,77,77,81,0,0,208,8.95,410,0,2,0.4,4,0,0.202
10/4/2022 15:00,29.73,85,60,70,90,10.7,72,75,72,88,69,69,7,ENE,3.5,14,NE,72,74,74,76,0,0,101,4.35,178,0,1,0.2,2,0,0.152
10/4/2022 15:30,29.74,83,62,69,87,11.1,72,72,72,88,69,69,3,NE,1.5,10,ENE,72,74,74,75,0,0,80,3.44,93,0,0,0.1,1,0,0.152
10/4/2022 16:00,29.75,82,63,68,85,11.3,71,72,71,92,68,69,2,WNW,1,8,WNW,71,73,73,74,0,0,54,2.32,107,0,0,0,0,0,0.121
10/4/2022 16:30,29.76,80,63,67,82,11.3,70,71,70,87,66,67,4,W,2,9,W,70,72,72,73,0,0,55,2.37,69,0,0,0,0,0,0.113
10/4/2022 17:00,29.76,79,63,66,81,11.4,70,70,70,89,66,67,4,WSW,2,8,WSW,70,72,72,72,0,0,30,1.29,33,0,0,0,0,0,0.1
10/4/2022 17:30,29.78,78,64,65,80,11.6,70,70,70,92,67,68,1,NNW,0.5,3,NNW,70,72,72,70,0,0,9,0.39,25,0,0,0,0,0,0.1
10/4/2022 18:00,29.79,78,64,64,79,11.6,69,70,69,92,67,68,1,WNW,0.5,3,NNW,69,72,72,69,0,0,0,0,0,0,0,0,0,0,0.09
10/4/2022 18:30,29.8,77,65,64,78,11.8,69,69,69,93,67,67,1,SSE,0.5,4,SSE,69,71,71,69,0,0,0,0,0,0,0,0,0,0,0.083
10/4/2022 19:00,29.82,76,65,64,78,11.8,69,69,69,94,67,67,0,,0,3,SE,69,71,71,68,0,0,0,0,0,0,0,0,0,0,0.075
10/4/2022 19:30,29.83,76,66,64,77,12,69,69,69,93,67,68,0,,0,0,,69,71,71,69,0,0,0,0,0,0,0,0,0,0,0.085
10/4/2022 20:00,29.82,76,66,63,76,12,68,69,68,96,67,67,1,WSW,0.5,4,WSW,68,70,70,68,0,0,0,0,0,0,0,0,0,0,0.065
10/4/2022 20:30,29.83,75,67,64,76,12.2,68,68,68,97,67,67,1,W,0.5,5,NW,68,70,70,67,0,0,0,0,0,0,0,0,0,0,0.052
10/4/2022 21:00,29.84,75,67,63,76,12.3,67,68,67,98,67,67,1,S,0.5,4,NW,67,70,70,67,0,0,0,0,0,0,0,0,0,0,0.05
10/4/2022 21:30,29.84,75,68,63,76,12.6,68,68,67,98,67,67,1,S,0.5,3,S,68,70,70,68,0,0,0,0,0,0,0,0,0,0,0.054
10/4/2022 22:00,29.84,75,68,63,76,12.6,67,68,67,99,67,67,0,,0,1,S,67,70,70,67,0,0,0,0,0,0,0,0,0,0,0.046
10/4/2022 22:30,29.84,74,68,63,75,12.6,67,67,67,99,67,67,1,SW,0.5,4,SSW,67,70,70,68,0,0,0,0,0,0,0,0,0,0,0.05
10/4/2022 23:00,29.84,74,68,63,75,12.6,67,68,67,99,67,67,0,,0,2,SW,67,70,70,67,0,0,0,0,0,0,0,0,0,0,0.046
10/4/2022 23:30,29.83,74,69,63,75,12.8,67,67,67,98,67,67,1,S,0.5,4,SSW,67,70,70,67,0,0,0,0,0,0,0,0,0,0,0.048
10/5/2022 0:00,29.82,73,69,63,74,12.8,67,67,67,99,66,66,2,S,1,5,S,67,69,69,67,0,0,0,0,0,0,0,0,0,0,0.033
