t_air_is,windspeed_is,tp_is,ghi_is,e_is,ghi_r,t_air_r,e_r,tp_r,windspeed_r
18.88888889,0,0,0,0,0,16.707123,0.000740809,0.1326073,0.95707196
18.88888889,0.22352,0.254,0,0,0,16.825531,0.000483065,0.15925802,0.5626477
18.33333333,0,0.254,0,0,0,16.654755,-0.000590837,0.1306692,0.59157276
18.33333333,0,0,0,0,0,16.789886,-0.000343833,0.047648326,0.57637405
18.33333333,0.22352,0,0,0,0,16.525696,-0.000472704,0.08722068,1.1706518
18.61111111,0.44704,0,29,0,10.504444,16.83377,-0.002244633,0.102080405,0.71351296
19.44444444,0,0,119,0,140.28914,17.895111,-0.06979276,0.1926925,0.83762103
21.11111111,0.22352,0,235,0,317.48618,19.400055,-0.21838787,0.42156503,2.1004047
23.33333333,0.89408,0,377.5,0.254,470.5275,20.462463,-0.35067052,0.31560844,2.581255
26.11111111,1.34112,0,845.5,0.254,521.9259,20.51352,-0.37203032,1.0661879,2.630248
26.11111111,2.68224,0,758.5,0.508,778.28845,22.971619,-0.56088585,1.4296057,3.0230832
25.83333333,3.12928,0,398,0.508,851.01044,22.472351,-0.58254635,1.0766866,3.1711707
25.27777778,3.3528,0,407.5,0.254,855.0863,22.626404,-0.59382224,0.3104401,3.0732522
24.16666667,2.90576,0,373.5,0.254,626.0413,21.467743,-0.45735145,0.2875044,2.9785645
21.94444444,2.2352,0,243,0.254,650.40686,20.872437,-0.45215377,0.12970017,3.1278234
22.5,2.2352,0,201.5,0.254,428.1051,19.968872,-0.30658704,0.11968613,2.390008
21.38888889,2.01168,0,65,0,155.27406,19.259705,-0.12449706,0.081082806,2.0490043
20.83333333,0.89408,0,1,0,27.797083,18.991394,-0.024302484,0.000484753,1.7056575
20.27777778,0.67056,0,0,0,0,17.457306,0.000429369,0.001453795,1.07627
20,0.89408,0,0,0,0,16.718414,0.001127395,0.000484753,0.86146474
19.44444444,0.67056,0,0,0,0,16.736023,0.000268279,0.000969507,0.77427876
19.44444444,0.22352,0,0,0,0,16.78836,0.000300497,0.007107388,0.7731289
19.16666667,0,0,0,0,0,16.144623,-1.09E-05,0.002423301,0.8062924
18.88888889,0,0,0,0,0,15.865234,-0.000504922,4.66E-07,0.74491245
18.61111111,0,0,0,0,0,15.76593,0.001009263,0.007107388,0.8385814
18.33333333,0,0,0,0,0,15.845673,0.000901899,4.66E-07,0.9442956
18.33333333,0.22352,0,0,0,0,15.403534,0.001041481,4.66E-07,0.9034102
18.33333333,0.22352,0.254,0,0,0,16.324524,0.00088042,4.66E-07,0.44520468
18.33333333,0.44704,0,0,0,0,16.619995,-0.000408269,4.66E-07,0.8066398
19.16666667,0,0,71.5,0,18.851076,16.413391,-0.004231348,4.66E-07,0.83063805
22.5,0.89408,0,307.5,0,199.2699,17.885529,-0.097177126,4.66E-07,0.112539604
23.61111111,1.1176,0,435,0.254,452.4107,20.712097,-0.29142362,4.66E-07,1.3457664
25.83333333,1.78816,0,709,0.254,686.97015,21.013885,-0.45967105,4.66E-07,2.0163045
26.11111111,2.45872,0,850,0.508,877.8785,21.503601,-0.5839639,4.66E-07,2.5125587
25.83333333,2.45872,0,507.5,0.508,960.37054,22.066742,-0.65005153,4.66E-07,2.6852953
25.55555556,2.68224,0,448.5,0.254,907.8034,21.698486,-0.6268982,4.66E-07,2.4670455
25.55555556,2.01168,0,340.5,0.254,846.29016,22.072174,-0.57824004,0.10401849,2.5989459
25,2.01168,0,283,0.254,804.27234,21.255249,-0.5565688,0.09529665,2.4704053
24.16666667,2.2352,0,232,0.254,615.13226,21.278076,-0.4365393,0.08011377,2.3335905
23.61111111,0.89408,0,201,0.254,386.49188,20.028595,-0.2907041,0.013406388,2.454892
21.94444444,1.78816,0,70,0,212.42668,19.470459,-0.15254724,0.001453795,1.9200641
20.83333333,0.22352,0,4.5,0,38.181667,18.65747,-0.022251334,0.007107388,1.4087483
20.27777778,0.67056,0,0,0,0,18.33789,0.003790658,0.008076429,0.8873849
19.72222222,1.34112,0,0,0,0,17.707153,0.003468507,0.003392343,0.9012966
19.44444444,0.44704,0,0,0,0,17.395386,-0.001095556,0.00516884,0.47394317
19.44444444,0.22352,0,0,0,0,16.64975,9.65E-05,0.000484753,0.5771488
18.88888889,0.44704,0,0,0,0,15.2777405,0.000182365,0.000969507,0.55721575
18.88888889,0.44704,0,0,0,0,14.928192,-0.001750625,0.000484753,0.74533683
18.88888889,0.22352,0,0,0,0,14.870819,-0.000129046,0.00387663,0.5456046
18.88888889,0,0,0,0,0,14.774994,-0.000945205,0.001453795,0.43811476
18.61111111,0,0,0,0,0,14.142792,-0.001245906,4.66E-07,0.37884778
18.33333333,0,0,0,0,0,14.140808,-0.001439214,0.000484753,0.7586351
18.33333333,0.67056,0,0.5,0,0,13.5789795,-0.001288863,0.001938548,0.73962057
19.44444444,0,0,75,0,15.928993,14.698975,-0.004854199,0.001938548,0.5805547
23.05555556,0.22352,0,282,0,162.57173,17.440796,-0.07510854,0.005653594,0.09219891
25,1.1176,0,510.5,0.254,334.80878,20.417938,-0.20016386,0.006622635,1.2544829
26.11111111,2.2352,0,702,0.508,548.7939,20.844208,-0.34052217,0.000969507,1.9129739
26.66666667,2.45872,0,676.5,0.508,710.79626,21.049957,-0.4405879,0.010499265,2.6134427
27.77777778,2.68224,0,931,0.508,818.71783,22.364807,-0.5208617,0.05297875,2.5972064
26.66666667,2.90576,0,568.5,0.508,663.4288,22.083893,-0.44036236,0.1954385,2.675576
26.38888889,4.24688,0,821,0.508,699.7523,20.913727,-0.46783265,0.70422375,2.173729
24.72222222,4.4704,0,440,0.508,677.185,20.765778,-0.4295053,0.22079703,2.1026201
22.77777778,2.68224,0,134,0.254,551.22144,21.01236,-0.34837237,0.5163769,1.9256276
21.94444444,1.34112,0,111.5,0,294.91885,18.48236,-0.20318149,0.23694895,1.6420683
21.11111111,1.1176,0,65,0,165.74858,18.700928,-0.1349246,0.03004307,1.189516
19.72222222,0.67056,0,3,0,34.855,17.710632,-0.0218325,0.000484753,0.9175902
19.44444444,1.34112,0,0,0,0,17.113617,0.001352921,4.66E-07,0.3685994
19.44444444,1.34112,0,0,0,0,17.055603,0.002297951,0.000484753,0.22528079
18.88888889,0.67056,0,0,0,0,16.631287,0.000966335,0.00387663,0.63182014
19.16666667,0,0,0,0,0,16.117035,-5.39E-05,0.002423301,0.68969333
18.88888889,0.22352,0,0,0,0,15.209106,-0.000290136,0.000484753,0.61465573
18.88888889,0.22352,0,0,0,0,14.785431,-0.000891509,0.000484753,0.49163333
18.61111111,0,0,0,0,0,14.264221,0.00279196,4.66E-07,0.33418015
18.33333333,0,0,0,0,0,14.512543,0.001567707,4.66E-07,0.39931497
18.33333333,0,0,0,0,0,13.896179,0.001009263,4.66E-07,0.46616325
18.33333333,0,0,0,0,0,12.93219,-0.000472704,4.66E-07,0.68232554
18.33333333,0,0,0,0,0,13.008453,-0.000580098,4.66E-07,0.49092713
18.33333333,0,0,19,0,14.37059,12.915466,-0.0056274,4.66E-07,0.3150722
19.16666667,0,0,85,0,169.25504,16.225891,-0.0779329,4.66E-07,0.31556022
20.83333333,0,0,160.5,0,395.22812,19.33966,-0.25505072,4.66E-07,0.80530167
21.66666667,0.67056,0,325,0,588.2343,19.812225,-0.38565806,4.66E-07,1.5292016
24.72222222,1.56464,0,642,0.254,759.87195,20.444672,-0.49058855,0.01566764,1.6209449
24.72222222,1.56464,0,469,0.508,824.56195,21.50467,-0.55092007,0.13632235,1.9384001
25.27777778,1.56464,0,479.5,0.254,746.1757,21.518799,-0.5316222,0.17831755,2.4471185
24.44444444,1.78816,0,464,0.254,726.4405,21.5755,-0.5222685,0.40719005,2.1211016
23.88888889,0.89408,0,294,0.254,568.634,21.168365,-0.4064809,0.13583806,1.541282
21.38888889,0.44704,0.762,54.5,0,362.2762,20.108124,-0.25914225,0.11532474,1.6796371
20.55555556,0.67056,1.27,78,0,199.46469,18.208405,-0.13546155,0.4291567,0.95065784
20.27777778,0.44704,0,33,0,86.31333,18.087158,-0.062103644,0.35049674,1.0256864
20,1.1176,0,0.5,0,10.099861,17.826874,-0.003436668,0.45257667,0.8602705
19.44444444,1.34112,3.81,0,0,0,17.789307,0.013240962,0.34516677,0.88678026
18.88888889,1.56464,1.524,0,0,0,16.718842,0.013036915,0.5187998,0.48612738
18.61111111,0.44704,0,0,0,0,16.230865,0.001148874,0.3710096,0.17524412
18.33333333,0.67056,0,0,0,0,16.151794,-1.75E-07,0.022451393,0.28389454
18.88888889,0.89408,0,0,0,0,15.487854,0.0032752,4.66E-07,0.46310198
17.77777778,1.34112,0,0,0,0,15.777008,0.00248052,4.66E-07,0.66782886
18.61111111,0.44704,0,0,0,0,15.687714,-0.000580098,0.013406388,1.0922345
18.05555556,0.44704,0,0,0,0,15.589752,-0.001986889,0.007107388,0.86460066
18.88888889,0.44704,0,0,0,0,15.2751465,-0.002394983,4.66E-07,0.7184772
18.88888889,0.22352,0,0,0,0,15.503265,-0.00293192,4.66E-07,0.7076516
18.88888889,1.1176,0,0,0,0,15.657074,-0.00181506,4.66E-07,0.32514235
18.61111111,0.67056,0,25,0,12.917048,16.248047,-0.000880769,4.66E-07,0.1782604
19.72222222,0.44704,0,121.5,0,144.2901,17.075378,-0.08112236,4.66E-07,0.11325162
20.55555556,0.89408,0,249,0,351.66687,19.014648,-0.23956512,4.66E-07,0.7702997
22.5,2.2352,0,425,0.254,534.52826,19.47937,-0.36700448,0.000484753,0.8055467
24.44444444,2.01168,0,672,0.254,678.3837,20.65216,-0.4425961,0.026651192,1.3312117
26.66666667,2.01168,0,1069,0.508,611.7757,20.403595,-0.43152422,1.317996,1.8707151
25.83333333,2.45872,0,653.5,0.762,463.45462,19.53891,-0.3828015,1.9198163,1.7876748
23.33333333,2.01168,0,259,0.254,383.27014,21.825562,-0.29150954,1.3284949,1.818909
20.27777778,2.68224,0,122,0,275.49835,20.047943,-0.22611994,2.640676,1.4564855
19.72222222,0.89408,0,59.5,0,171.9973,17.220276,-0.13723348,4.1894827,1.327437
19.16666667,0.89408,0,34,0,123.7008,17.220062,-0.091131076,4.5446634,0.144227
19.16666667,0.67056,0.254,9.5,0,62.936806,17.349335,-0.038134255,6.8379116,0.78591394
18.88888889,0,0.254,0,0,8.751215,17.231567,0.000182365,8.364266,0.85602003
18.88888889,0,0,0,0,0,16.854645,0.005025649,8.198225,0.25764722
18.33333333,0.22352,0,0,0,0,16.376648,0.003812136,8.743836,0.6424434
18.88888889,0.44704,0,0,0,0,16.69342,0.009031297,8.727524,0.7535904
18.61111111,0.22352,0,0,0,0,16.952606,0.000622676,7.946901,0.8528645
18.33333333,0.22352,0,0,0,0,16.88266,-0.007120136,7.2412243,0.8555688
18.88888889,0.67056,0,0,0,0,16.801392,-0.006218063,6.2932687,0.75243413
18.61111111,0.22352,0,0,0,0,16.91806,-0.007528201,6.0805483,0.82802826
18.33333333,0.22352,0,0,0,0,16.974335,-0.006615388,6.7854176,0.7131867
18.61111111,0.22352,0,0,0,0,17.12622,-0.005444832,7.3003407,1.0975583
18.33333333,0.44704,0,0,0,0,16.762085,-0.00673352,6.8274126,0.70113844
18.61111111,0.44704,0,0,0,0,17.233765,-0.00801147,4.45179,0.6696787
18.61111111,0.67056,0,45,0,7.0279512,16.88266,-0.006550952,1.9970224,0.23961751
19.72222222,0.22352,0,130,0,51.143646,16.45813,-0.03515958,0.9403643,0.8280982
21.38888889,0.22352,0,236,0,101.02854,18.060638,-0.06908397,1.1939495,0.38323915
23.33333333,1.1176,0,524,0.254,277.55127,19.291016,-0.23223041,0.6751502,0.36587524
25.55555556,1.56464,0,852,0.508,320.4832,19.182373,-0.29278743,0.43012574,1.1142412
23.61111111,2.2352,0,457,0.508,507.5553,20.743835,-0.44165108,0.6074738,1.3631253
22.5,1.56464,0.762,185.5,0.254,585.0125,21.06668,-0.48284575,1.2349752,1.6402516
21.66666667,1.34112,3.302,249.5,0,477.97504,21.4534,-0.37670177,3.0898604,1.4378792
21.94444444,2.2352,1.27,331,0.254,460.35272,21.570953,-0.37473652,3.33117,1.165518
20.55555556,1.34112,0.254,138.5,0.254,351.2173,21.576172,-0.30251697,1.7490907,1.3012078
20,2.68224,1.524,87.5,0,270.50836,19.995148,-0.24221765,1.9960533,0.7391942
19.44444444,1.78816,2.286,6.5,0,125.55892,19.396149,-0.117280476,0.89788485,0.57200354
19.44444444,1.56464,7.62,0,0,21.533367,18.873657,-0.026353605,0.07817568,0.14294854
19.44444444,0.67056,1.778,0,0,0,18.311157,-0.000816333,0.615065,0.66186523
18.88888889,1.34112,1.016,0,0,0,17.750183,-0.002566812,2.0202813,0.60752726
18.88888889,1.1176,1.778,0,0,0,17.448639,-0.00087003,1.2249612,0.63184756
18.88888889,0.44704,0.254,0,0,0,16.99237,-0.000955944,0.13212301,0.44322363
18.88888889,0.22352,0,0,0,0,17.0643,-0.005412614,0.08011377,0.42393595
18.61111111,0.22352,0,0,0,0,16.763397,0.00105222,0.05669333,0.6313884
18.61111111,0.22352,0,0,0,0,16.529175,-0.005326728,0.57694644,0.49103418
18.33333333,0,0,0,0,0,16.13919,-2.17E-05,0.53123665,0.5842845
18.61111111,0,0,0,0,0,15.322723,-0.004746806,0.0647693,0.5095206
18.61111111,0.22352,0,0,0,0,14.079346,0.002340908,0.001938548,0.63772994
18.33333333,0,0.254,0,0,0,14.174927,-0.001750625,0.004846137,0.84216964
18.61111111,0,0,42.5,0,15.53941,14.233795,-0.000365311,0.00387663,0.7659658
19.72222222,0.67056,0,146.5,0,179.78944,17.274384,-0.101376064,0.001453795,0.4337153
21.66666667,0.67056,0,374.5,0,394.31403,19.554108,-0.30742466,0.061054714,1.2584542
24.44444444,1.1176,0,649.5,0.254,498.66925,19.67511,-0.38502446,0.09351969,1.6458161
25.27777778,1.56464,0.254,668.5,0.508,826.54,20.747742,-0.5852633,0.13163826,2.1068478
26.38888889,2.45872,0,916.5,0.508,809.9966,20.784454,-0.5563647,0.21272106,2.5170758
25.27777778,3.3528,0,441,0.508,698.134,21.751709,-0.49937302,0.12404704,2.466808
23.88888889,3.57632,0,278,0.254,541.4063,21.25354,-0.49152285,1.6660697,1.798308
22.5,1.56464,0,156.5,0.254,385.15823,21.1008,-0.3537311,0.93180406,1.8069594
21.66666667,1.34112,0,159,0,386.7916,19.430695,-0.33259684,0.08818973,1.5427407
20,0.89408,0,115.5,0,272.02185,19.41092,-0.2311565,0.002423301,1.5768061
19.72222222,0.44704,0,67,0,115.578926,18.997711,-0.10107536,0.000484753,1.3752403
19.44444444,1.1176,0,3,0,15.179757,18.535156,-0.013477606,4.66E-07,0.8417219
19.16666667,0,0,0,0,0,17.924438,-0.000161264,4.66E-07,0.41478667
19.16666667,0.22352,0,0,0,0,17.101227,0.000987813,4.66E-07,0.42794254
18.88888889,0.22352,0,0,0,0,16.256287,0.001234788,4.66E-07,0.44263273
19.16666667,0.89408,0,0,0,0,16.10727,0.0002468,4.66E-07,0.39858946
18.88888889,0.67056,0,0,0,0,15.995575,-0.000794884,4.66E-07,0.5290956
19.16666667,0.44704,0,0,0,0,16.07727,-0.002684916,4.66E-07,0.66181463
18.88888889,0.44704,0,0,0,0,15.970612,-0.004789763,4.66E-07,0.6192511
19.16666667,0.22352,0,0,0,0,16.190033,-0.004134694,4.66E-07,0.42947766
18.88888889,0,0,0,0,0,16.286713,-0.004478323,4.66E-07,0.6819579
19.16666667,0,0,0,0,0,16.377106,-0.003898429,0.000969507,0.8395122
19.16666667,0,0,0.5,0,0,16.203949,-0.002480898,0.01437543,0.8645856
20.83333333,0,0,66,0,17.547396,15.823944,-0.004467583,0.030527357,0.9180346
22.77777778,0.22352,0,275,0,167.12718,17.504456,-0.08676032,0.024874229,0.40989506
23.88888889,0.89408,0,506,0.254,353.1953,20.010803,-0.2088302,0.018090475,1.5500504
25.83333333,1.56464,0,710,0.254,576.3212,21.201172,-0.3516048,0.07962948,2.232297
26.38888889,2.2352,0,822,0.508,725.5115,21.532257,-0.4737713,0.21449757,2.411636
26.11111111,2.2352,0,779.5,0.508,765.776,22.577301,-0.52954954,0.28701964,2.1529608
25,1.56464,0,370.5,0.254,780.8508,23.317505,-0.53473645,1.9493743,2.0538933
25.55555556,2.01168,0,437.5,0.508,650.04724,22.031311,-0.46679097,1.9064103,2.0161412
25.83333333,1.78816,0,430,0.254,462.91513,22.083893,-0.4281307,1.1181971,2.2983508
24.16666667,3.12928,0,258,0.254,428.0002,21.579193,-0.38827837,0.31900033,1.9511055
21.94444444,2.90576,0,57,0,261.56235,18.243378,-0.24555746,0.20076847,2.1869378
21.11111111,2.2352,0,8,0,90.62899,16.362549,-0.101612315,0.091581605,1.4239677
20.27777778,1.56464,0,0,0,16.40854,16.695587,-0.025977759,4.66E-07,0.6872514
20,1.34112,1.27,0,0,0,16.77771,-0.005863665,0.025681686,1.1001079
19.16666667,0.44704,0,0,0,0,16.430542,-0.004628673,0.025681686,0.6848073
18.88888889,0.67056,0,0,0,0,16.14029,-0.002491637,4.66E-07,0.42494237
18.88888889,0.67056,0,0,0,0,16.325592,-0.002384244,4.66E-07,0.4942266
19.16666667,0.22352,0,0,0,0,15.608856,-0.00213724,0.000484753,0.30875304
18.61111111,0.44704,0,0,0,0,15.110687,-0.001417735,0.000484753,0.381711
18.88888889,0.67056,0,0,0,0,15.069611,0.001191831,0.000484753,0.45170593
18.05555556,0.67056,0,0,0,0,14.446289,0.000386412,0.000484753,0.31600147
17.77777778,0.89408,0,0,0,0,14.609467,0.002190558,4.66E-07,0.30858743
17.77777778,0.67056,0.254,0,0,0,14.493866,0.000654894,0.000484753,0.95943725
18.05555556,0.67056,0,0,0,0,14.672455,0.000815984,4.66E-07,0.7160223
18.05555556,0.67056,0,25,0,14.715243,14.785004,-0.002942659,0.001453795,0.8665182
19.16666667,0,0,98,0,170.64865,17.467957,-0.10619786,0.001938548,0.29558185
22.22222222,0.89408,0,417.5,0,389.78857,19.988861,-0.2953863,0.058147125,1.1002476
24.16666667,1.34112,0,669.5,0.254,565.0076,19.990356,-0.40658832,0.24324796,1.5927775
26.38888889,1.78816,0,722.5,0.508,692.4696,20.145935,-0.4873561,0.29558036,1.7423762
27.22222222,2.68224,0,1009.5,0.508,701.37067,21.290894,-0.45827496,0.13454585,1.6923211
26.11111111,3.12928,0,684.5,0.762,643.76855,22.672455,-0.3921122,0.4787431,1.537862
24.44444444,4.24688,0,365,0.254,532.41534,22.03003,-0.4294086,0.37472463,1.9290289
22.22222222,2.68224,0,83,0.254,406.317,21.270905,-0.34249815,1.1243349,1.573329
20.27777778,2.2352,0,18,0,240.74825,21.267853,-0.25874493,4.730249,0.8160659
20,1.1176,0.254,35.5,0,83.07656,17.580719,-0.118493974,1.2330371,1.166572
19.44444444,1.1176,0.254,23,0,60.659096,17.78952,-0.080231026,0.6284709,0.6307989
19.44444444,0.22352,0,1,0,8.046909,17.761047,-0.02230503,0.3075325,0.71763057
19.16666667,0.22352,0,0,0,0,17.5766,0.003071153,0.047164038,0.5387051
18.88888889,0.67056,0,0,0,0,16.94696,0.000214583,0.049586874,0.42998987
18.88888889,0.44704,0,0,0,0,16.655396,0.000289758,0.03198115,0.6067342
18.61111111,1.1176,0,0,0,0,16.889832,-1.09E-05,0.003392343,0.26839873
18.88888889,0.22352,0,0,0,0,16.249115,0.001610664,0.004846137,0.25534967
18.33333333,0,0,0,0,0,15.8706665,0.002287212,0.004846137,0.6094116
18.61111111,0.44704,0,0,0,0,15.522827,-0.001095556,0.002423301,0.76513886
17.77777778,0.89408,0,0,0,0,15.601471,0.000633416,4.66E-07,0.58072734
18.05555556,0.44704,0,0,0,0,15.451996,0.000311236,4.66E-07,0.5612178
18.05555556,0,0,0,0,0,14.060883,0.003103371,0.000484753,0.5136706
17.77777778,0.22352,0,0.5,0,0,14.09671,0.008268835,0.000484753,0.46432108
18.05555556,0.44704,0,32.5,0,14.010938,14.232086,-0.004607195,4.66E-07,0.8074143
20,0,0,152.5,0,156.98236,16.725586,-0.09830472,4.66E-07,0.43352935
22.22222222,0.44704,0,364.5,0,396.20215,20.430756,-0.29762,0.000484753,0.96044356
25,1.1176,0,700.5,0.254,573.2943,20.797699,-0.42255718,0.033919234,1.769877
26.38888889,2.01168,0,901.5,0.508,709.13293,21.357819,-0.4914906,0.11871709,1.97422
25.83333333,2.01168,0,681,0.762,750.34155,21.85556,-0.5205932,0.2875044,2.0643675
26.11111111,1.56464,0,415,0.254,636.6357,21.701294,-0.4649439,0.41623506,1.7827495
24.44444444,2.68224,0,269,0.254,666.201,22.989014,-0.49513113,0.317547,1.9484011
24.16666667,3.12928,0,220.5,0.254,575.84174,19.210846,-0.39975834,0.4005679,1.3977537
20.83333333,2.01168,0,51,0,343.88965,17.995697,-0.2916062,1.781879,0.8721608
19.44444444,1.1176,1.016,14.5,0,251.41754,18.089752,-0.204395,0.96362317,0.95414615
18.33333333,0.44704,3.81,2.5,0,119.4001,17.601807,-0.10153714,0.9899507,0.9039412
18.33333333,0.44704,2.54,0,0,13.366597,17.037354,-0.010352553,1.5959705,0.8772515
18.33333333,0.22352,0,0,0,0,16.862244,0.003876572,0.23452611,0.1960957
18.05555556,0,0,0,0,0,17.120789,0.001610664,0.09723473,0.40579385
17.77777778,0.67056,0,0,0,0,17.275696,0.002426823,0.09255065,0.64529735
18.05555556,0.44704,0,0,0,0,16.882019,0.003704772,0.001938548,0.66522026
17.77777778,0.44704,0,0,0,0,16.54895,0.001428096,4.66E-07,1.0925183
18.05555556,0.44704,0,0,0,0,15.425476,0.002910063,4.66E-07,1.3892672
17.77777778,0,0,0,0,0,15.412231,-0.00339371,0.045710243,1.1870812
17.77777778,0.44704,0,0,0,0,14.545593,-0.004435395,0.05007116,1.0013626
17.77777778,0.22352,0,0,0,0,14.40567,-0.001245906,0.033919234,1.0458049
17.77777778,0,0,0,0,0,14.818451,-0.005251553,0.019059516,1.3359909
17.77777778,0.22352,0,0,0,0,14.6716,-0.001471432,0.00516884,0.9594303
18.33333333,0.44704,0,28.5,0,10.983958,15.221039,-0.008398056,0.001938548,0.14159699
19.16666667,0,0,118,0,101.71785,16.179169,-0.0646273,0.004846137,0.6807943
21.38888889,0.44704,0,383.5,0,253.92001,19.145447,-0.18287411,0.05524,1.0013354
21.94444444,0.89408,0,394,0.254,420.82242,20.619568,-0.27823615,0.5740393,1.5676961
23.05555556,1.34112,0,497.5,0.254,474.6184,20.666046,-0.34873748,1.3494924,1.8398079
24.44444444,1.56464,0,578,0.254,549.1685,21.790375,-0.39879182,0.98898166,2.0612164
24.44444444,1.56464,0,454.5,0.254,401.68665,21.638092,-0.30940065,1.9755403,1.8252703
21.94444444,1.78816,0,243.5,0.254,340.18842,22.286835,-0.27733406,2.1877766,1.4711637
20.83333333,1.1176,0.508,226,0.254,371.6268,20.039673,-0.28658032,1.157769,1.398299
21.38888889,0.89408,0,262,0.254,265.81808,19.12674,-0.21154715,2.6560204,1.37858
21.38888889,0.44704,0,196,0.254,206.8373,17.807983,-0.14809057,1.5378236,0.47450826
20.83333333,0.44704,0,43.5,0,77.83184,17.590942,-0.062479522,1.2730937,0.33075753
19.72222222,1.34112,0.254,0,0,9.830139,17.13034,-0.024774985,1.3541765,0.4256399
19.44444444,0.67056,0.254,0,0,0,17.373016,-0.00785038,1.1196508,0.40330037
18.88888889,2.2352,2.032,0,0,0,17.122742,-0.006303948,0.29138055,0.10802297
18.61111111,0.44704,1.778,0,0,0,17.318695,-0.001847278,0.14682114,0.8585543
17.77777778,0.44704,1.27,0,0,0,16.774017,0.00278122,0.06396183,0.49679977
18.05555556,0.89408,0.254,0,0,0,16.468567,-0.000966684,0.022936147,0.7752609
18.61111111,0.44704,0.254,0,0,0,16.159607,0.00199725,0.001453795,0.8853114
18.61111111,0.22352,0,0,0,0,15.871307,-0.00404878,0.11451729,0.8484957
18.33333333,0.22352,0,0,0,0,15.805054,-0.004413916,0.06767689,0.5608055
18.33333333,0.89408,0,0,0,0,15.269714,-0.000912987,0.006622635,0.61408865
18.33333333,1.1176,0,0,0,0,14.796936,0.003715511,4.66E-07,0.85543066
18.05555556,0.22352,0,0,0,0,14.587738,0.004445756,0.000484753,1.0207525
19.44444444,0.22352,0,69.5,0,14.760174,14.889496,-0.009192736,0.000969507,1.2764951
21.66666667,0.22352,0,290,0,183.3409,17.765625,-0.10981689,4.66E-07,0.94976795
23.61111111,0.67056,0,526,0.254,414.01923,20.097687,-0.31935567,0.001938548,0.3842761
23.88888889,1.78816,0,606.5,0.254,635.39197,20.825531,-0.45947775,0.033434946,1.3468494
25.55555556,1.56464,0,685.5,0.508,690.9112,20.497253,-0.45644933,0.34516677,1.7488045
25.83333333,2.90576,0,873.5,0.508,662.36487,19.81894,-0.48238397,3.4056306,1.7724702
26.11111111,2.01168,0,702.5,0.762,534.51324,20.743408,-0.44592518,2.9230113,1.9286566
25.83333333,2.45872,0,429.5,0.254,483.74423,20.716034,-0.37989125,3.555359,2.1410017
23.05555556,1.1176,0,121.5,0.254,367.85062,20.884827,-0.29535407,3.3673503,1.4713101
19.44444444,2.2352,9.398,28.5,0,250.59335,19.358795,-0.19990611,3.647263,0.8404494
19.72222222,0.67056,0,28,0,155.364,18.429352,-0.11874098,3.8070054,0.037479132
19.16666667,0.44704,0.508,10,0,82.67198,18.165588,-0.07731002,4.2539287,0.36596167
18.88888889,0.89408,0,0.5,0,13.995937,17.671326,-0.018868566,3.4036922,0.5220321
19.16666667,1.34112,0,0,0,0,17.701965,-0.00737785,2.766661,0.70887005
19.44444444,0.44704,0,0,0,0,17.390839,-0.005981797,2.233002,0.473406
19.16666667,0,0,0,0,0,17.593323,-0.001149252,0.69372493,0.2447382
18.88888889,0.22352,0,0,0,0,17.412567,-0.000966684,0.17314869,0.27378774
19.16666667,0.44704,0,0,0,0,17.01889,0.000311236,0.3571189,0.4748558
18.61111111,0.44704,0,0,0,0,16.990631,0.00025754,0.07009972,0.5461453
18.33333333,0,0,0,0,0,16.681274,0.000397151,0.5569183,0.6249763
18.61111111,0.44704,0,0,0,0,16.667358,0.001159613,0.07817568,0.608068
18.05555556,0.44704,0,0,0,0,15.984497,0.001224049,0.026651192,0.65922517
18.33333333,0.44704,0,0,0,0,14.837799,0.003200024,0.00387663,0.80301857
18.33333333,0.22352,0,0,0,0,14.702881,0.003328896,0.000484753,0.30886126
18.05555556,0.67056,0,26.5,0,15.044896,14.739807,-0.0002257,4.66E-07,0.5318714
19.44444444,0.44704,0,174,0,124.92955,16.49527,-0.06634553,4.66E-07,0.47916237
23.05555556,1.1176,0,569,0.254,285.8829,19.161072,-0.22049272,0.002907589,0.77389175
23.61111111,0.89408,0,495.5,0.254,494.84808,20.325378,-0.37961203,0.020028558,1.6810198
26.38888889,1.56464,0,541.5,0.254,479.98303,20.265411,-0.3516048,0.15457393,1.8905895
26.66666667,2.01168,0,976,0.508,686.25085,21.208557,-0.47085032,0.11015637,1.940712
25.83333333,2.90576,0,684.5,0.508,692.4696,20.6391,-0.46934685,2.9373868,2.0266085
25,3.3528,0,395,0.508,580.87665,21.730408,-0.4340264,1.9774786,2.066797
22.22222222,2.45872,0,113.5,0,513.81903,21.406464,-0.3874837,2.2430162,2.423882
20.27777778,2.2352,0,24.5,0,384.79858,21.103607,-0.30329016,1.8763677,2.2746491
20,0.67056,0.762,27,0,161.67264,17.67871,-0.11450982,1.8324344,0.9394427
19.44444444,0.67056,0.254,13.5,0,70.42927,17.894867,-0.05598244,0.8344082,0.3986348
19.44444444,0.89408,0.508,0,0,8.511458,17.867493,-0.010148506,0.40395978,0.82762593
19.16666667,0,0.254,0,0,0,17.67218,-0.009783398,0.08915877,0.7448586
19.16666667,0.44704,0,0,0,0,16.832245,-0.004166912,0.049586874,0.40957725
