valid_time,latitude,longitude,tp,ssrd,e,u10,v10,t2m
2022-03-31 21:00:00,0.0,33.75,0.0,0.0,-0.00015592272,1.2158508,2.3748932,298.3698
2022-03-31 22:00:00,0.0,33.75,0.0,0.0,-0.00014898204,-0.8097687,1.7918854,298.4001
2022-03-31 23:00:00,0.0,33.75,0.0,0.0,-0.00013921876,-1.4933777,1.8381653,298.43518
2022-04-01 00:00:00,0.0,33.75,0.0,0.0,-0.000134503,-1.621582,2.2917786,298.31277
2022-04-01 01:00:00,0.0,33.75,0.0,0.0,-0.00015330012,-1.7268829,2.8410187,297.93213
2022-04-01 02:00:00,0.0,33.75,0.00035095215,0.0,-0.00016234117,-1.3583984,3.0056152,296.95807
2022-04-01 03:00:00,0.0,33.75,4.7683716e-06,0.0,-0.0001575735,-1.1664734,3.0730896,297.04816
2022-04-01 04:00:00,0.0,33.75,0.0001039505,6528.0,-0.00014363276,-1.2598114,3.1763,296.81177
2022-04-01 05:00:00,0.0,33.75,0.00011777878,427968.0,-0.00012977142,-1.1899872,3.3465881,296.8388
2022-04-01 06:00:00,0.0,33.75,4.1484833e-05,1213312.0,-0.00011524302,-1.0771027,3.4779968,296.87775
2022-04-01 07:00:00,0.0,33.75,8.34465e-05,2129472.0,-0.00015891693,-0.6760559,3.6723785,296.92865
2022-04-01 08:00:00,0.0,33.75,8.9645386e-05,2791040.0,-0.00018826686,-0.13143921,3.8165283,297.19543
2022-04-01 09:00:00,0.0,33.75,4.4345856e-05,3278336.0,-0.00021152198,0.59198,3.7493286,297.2215
2022-04-01 10:00:00,0.0,33.75,2.527237e-05,3641664.0,-0.00024604006,1.5374298,3.2850494,297.45612
2022-04-01 11:00:00,0.0,33.75,1.1444092e-05,3352256.0,-0.00026697502,2.9011536,3.1011505,297.7154
2022-04-01 12:00:00,0.0,33.75,2.861023e-06,3098496.0,-0.00028402056,3.145935,2.6229095,298.0083
2022-04-01 13:00:00,0.0,33.75,0.0,2286912.0,-0.00032089488,3.2810059,2.712082,298.31213
2022-04-01 14:00:00,0.0,33.75,0.0,1686464.0,-0.00034736516,3.3335419,2.8920288,298.64203
2022-04-01 15:00:00,0.0,33.75,0.0,860224.0,-0.0003341313,3.0319824,2.8634186,298.99966
2022-04-01 16:00:00,0.0,33.75,0.0,199680.0,-0.000296287,2.7316132,2.5313568,299.22144
2022-04-01 17:00:00,0.0,33.75,0.0,0.0,-0.00025923154,2.5425873,2.245407,299.44516
2022-04-01 18:00:00,0.0,33.75,0.0,0.0,-0.00024723355,2.4179535,2.0487213,299.5822
2022-04-01 19:00:00,0.0,33.75,0.0,0.0,-0.00023049721,2.204422,1.9028015,299.68607
2022-04-01 20:00:00,0.0,33.75,0.0,0.0,-0.00020500878,1.5677643,1.848938,299.75922
2022-04-01 21:00:00,0.0,33.75,0.0,0.0,-0.00017904723,0.6694641,1.9720459,299.67743
2022-04-01 22:00:00,0.0,33.75,0.0,0.0,-0.00016522408,-2.4022522,2.4127655,299.55573
2022-04-01 23:00:00,0.0,33.75,0.0,0.0,-0.00016633305,-2.498993,2.8753204,299.52618
2022-04-02 00:00:00,0.0,33.75,0.0,0.0,-0.00017313147,-2.3552399,3.4878387,299.3694
2022-04-02 01:00:00,0.0,33.75,0.0,0.0,-0.00018442073,-2.3526611,3.6721497,299.15717
2022-04-02 02:00:00,0.0,33.75,0.00019168854,0.0,-0.00018472411,-2.6008148,3.2879028,298.42978
2022-04-02 03:00:00,0.0,33.75,0.00014925003,0.0,-0.00016441708,-3.3165436,2.353363,298.2182
2022-04-02 04:00:00,0.0,33.75,0.0,6976.0,-0.00013035745,-3.9278564,1.4685364,298.35797
2022-04-02 05:00:00,0.0,33.75,9.8228455e-05,465664.0,-0.000111189904,-4.137436,1.0066528,297.99976
2022-04-02 06:00:00,0.0,33.75,0.0,1315520.0,-0.00010179612,-4.5657043,1.0989685,298.1787
2022-04-02 07:00:00,0.0,33.75,0.0,2301632.0,-0.00025552325,-4.899399,1.3386993,298.403
2022-04-02 08:00:00,0.0,33.75,0.0,3040192.0,-0.00028392323,-4.1789246,2.0111847,298.62
2022-04-02 09:00:00,0.0,33.75,0.0,3553984.0,-0.0002830387,-2.6439362,2.710022,298.80536
2022-04-02 10:00:00,0.0,33.75,0.0,3801600.0,-0.0002819933,-2.0971222,2.3949432,299.28558
2022-04-02 11:00:00,0.0,33.75,0.0,3240384.0,-0.00029083877,-0.55552673,2.9927063,299.4415
2022-04-02 12:00:00,0.0,33.75,0.0,3318400.0,-0.00031938893,1.239502,3.689087,299.46545
2022-04-02 13:00:00,0.0,33.75,0.0,2536512.0,-0.00035251863,2.4596558,3.8090973,299.61194
2022-04-02 14:00:00,0.0,33.75,0.0,1728960.0,-0.0003791789,3.4664001,3.8695374,299.91904
2022-04-02 15:00:00,0.0,33.75,0.0,985664.0,-0.00038053235,4.1791077,3.6249695,300.11603
2022-04-02 16:00:00,0.0,33.75,0.0,185792.0,-0.00034840754,4.5463104,3.186737,300.33087
2022-04-02 17:00:00,0.0,33.75,0.0,0.0,-0.00031927368,4.39946,3.1167145,300.44223
2022-04-02 18:00:00,0.0,33.75,0.0,0.0,-0.00029299268,3.890213,3.1251526,300.55005
2022-04-02 19:00:00,0.0,33.75,0.0,0.0,-0.00032751868,3.3586578,3.1908417,300.58044
2022-04-02 20:00:00,0.0,33.75,0.0,0.0,-0.00029455195,2.9333801,3.2676086,300.5594
2022-04-02 21:00:00,0.0,33.75,9.059906e-06,0.0,-0.00026179152,2.3971863,3.098877,300.56723
2022-04-02 22:00:00,0.0,33.75,0.0,0.0,-0.0002314141,-0.42797852,2.9260254,300.53476
2022-04-02 23:00:00,0.0,33.75,0.0,0.0,-0.0002170424,-0.83306885,3.1135864,299.7576
2022-04-03 00:00:00,0.0,33.75,0.00046730042,0.0,-0.0002181863,-0.13502502,3.4422913,298.15012
2022-04-03 01:00:00,0.0,33.75,0.0,0.0,-0.00019390974,0.6552429,3.5570526,298.33435
2022-04-03 02:00:00,0.0,33.75,0.0,0.0,-0.00016311998,0.26893616,2.5872803,298.27985
2022-04-03 03:00:00,0.0,33.75,5.6266785e-05,0.0,-0.00013868301,-0.6226196,0.9660492,298.1286
2022-04-03 04:00:00,0.0,33.75,1.1444092e-05,6912.0,-0.00010130531,-1.5942993,-0.31704712,297.9891
2022-04-03 05:00:00,0.0,33.75,3.71933e-05,441664.0,-0.00010476285,-2.6739197,-1.0934448,297.7226
2022-04-03 06:00:00,0.0,33.75,4.7683716e-07,1212352.0,-0.00013494235,-3.6613312,-1.3752747,297.84485
2022-04-03 07:00:00,0.0,33.75,0.0,2321216.0,-0.00026275078,-4.1110535,-0.9099884,298.12964
2022-04-03 08:00:00,0.0,33.75,0.0,3020288.0,-0.00028852164,-3.588974,0.1404419,298.5099
2022-04-03 09:00:00,0.0,33.75,0.0,3624896.0,-0.00028619682,-2.4767761,1.3476562,298.75433
2022-04-03 10:00:00,0.0,33.75,0.0,3779136.0,-0.00029317755,-2.26799,1.4888153,299.62213
2022-04-03 11:00:00,0.0,33.75,0.0,3784256.0,-0.00031441683,-1.0796204,2.6289062,299.7003
2022-04-03 12:00:00,0.0,33.75,0.0,3369088.0,-0.00034204987,0.37991333,3.6588745,299.6585
2022-04-03 13:00:00,0.0,33.75,0.0,2725440.0,-0.00036312616,1.6907806,4.0646973,299.57953
2022-04-03 14:00:00,0.0,33.75,0.0,1877760.0,-0.0003740969,2.4705048,3.9248352,299.8136
2022-04-03 15:00:00,0.0,33.75,0.0,960896.0,-0.00035742298,2.534958,3.4397888,300.16388
2022-04-03 16:00:00,0.0,33.75,0.0,198400.0,-0.0003346689,2.4435425,2.7942963,300.4218
2022-04-03 17:00:00,0.0,33.75,0.0,0.0,-0.00030031032,2.4468842,1.8696442,300.60754
2022-04-03 18:00:00,0.0,33.75,0.0,0.0,-0.0002647587,2.5474396,1.2194214,300.701
2022-04-03 19:00:00,0.0,33.75,0.0,0.0,-0.0002619275,2.613617,0.98776245,300.7418
2022-04-03 20:00:00,0.0,33.75,0.0,0.0,-0.00024306518,2.3171234,0.7991638,300.69983
2022-04-03 21:00:00,0.0,33.75,0.0,0.0,-0.00019908813,1.2503967,0.7413635,300.58716
2022-04-03 22:00:00,0.0,33.75,0.0,0.0,-0.000148413,-1.0167542,0.83935547,300.71475
2022-04-03 23:00:00,0.0,33.75,0.0,0.0,-0.0001576019,-1.1775055,1.1715088,300.16833
2022-04-04 00:00:00,0.0,33.75,0.0,0.0,-0.00017240876,-0.7314911,1.087616,299.43506
2022-04-04 01:00:00,0.0,33.75,1.04904175e-05,0.0,-0.00016917987,-0.36865234,1.0150604,298.63263
2022-04-04 02:00:00,0.0,33.75,0.0,0.0,-0.0001517362,0.03666687,1.3398743,298.53867
2022-04-04 03:00:00,0.0,33.75,0.00033855438,0.0,-0.00013299566,1.121109,0.9754944,297.79474
2022-04-04 04:00:00,0.0,33.75,0.00021123886,5696.0,-0.00016740174,1.6928864,0.50531006,297.36444
2022-04-04 05:00:00,0.0,33.75,5.722046e-06,396288.0,-0.00018965662,1.5423737,0.10450745,297.36975
2022-04-04 06:00:00,0.0,33.75,0.00022935867,1285120.0,-0.00017936202,1.3657532,-0.2902832,296.76312
2022-04-04 07:00:00,0.0,33.75,0.0001296997,1958016.0,-0.00013846369,1.6434937,0.13684082,296.98346
2022-04-04 08:00:00,0.0,33.75,1.4305115e-05,2658496.0,-0.00017425511,2.2559814,0.6414337,297.377
2022-04-04 09:00:00,0.0,33.75,1.6212463e-05,3178176.0,-0.00024035643,3.4133453,1.276062,297.7307
2022-04-04 10:00:00,0.0,33.75,9.536743e-07,3652800.0,-0.0003023902,3.9911041,1.7218628,297.95868
2022-04-04 11:00:00,0.0,33.75,1.9073486e-06,3440896.0,-0.00033300277,4.1757965,2.0934906,298.11316
2022-04-04 12:00:00,0.0,33.75,0.0,3064576.0,-0.00034543942,4.0811615,2.4033356,298.30908
2022-04-04 13:00:00,0.0,33.75,0.0,2336256.0,-0.00034641963,3.408615,2.3592224,298.50223
2022-04-04 14:00:00,0.0,33.75,0.0,1608256.0,-0.0003451819,3.3614197,2.5140228,298.83044
2022-04-04 15:00:00,0.0,33.75,0.0,822464.0,-0.00033173268,4.180969,1.7673798,299.02643
2022-04-04 16:00:00,0.0,33.75,0.0,181504.0,-0.0003072759,4.302704,1.878891,299.11334
2022-04-04 17:00:00,0.0,33.75,0.0,0.0,-0.00026750145,3.5275269,2.394638,299.22406
2022-04-04 18:00:00,0.0,33.75,0.0,0.0,-0.00021250988,2.1528015,2.9369812,299.27057
2022-04-04 19:00:00,0.0,33.75,0.0,0.0,-0.00023336755,1.1186371,2.6837006,299.362
2022-04-04 20:00:00,0.0,33.75,0.0,0.0,-0.00019808975,0.6782532,2.3953857,299.43036
2022-04-04 21:00:00,0.0,33.75,0.0,0.0,-0.00017413218,0.47128296,2.2142944,299.43604
2022-04-04 22:00:00,0.0,33.75,0.0,0.0,-0.00016038027,-0.9164429,3.7286835,299.34338
2022-04-04 23:00:00,0.0,33.75,0.0,0.0,-0.00015082862,-1.3070831,3.5314484,299.17896
2022-04-05 00:00:00,0.0,33.75,0.00014400482,0.0,-0.00014647446,-1.0422363,3.3088226,298.51147
2022-04-05 01:00:00,0.0,33.75,0.0,0.0,-0.00013644085,-0.9001312,2.8691406,298.3605
2022-04-05 02:00:00,0.0,33.75,0.0,0.0,-0.00013260753,-0.5482025,2.375946,298.31348
2022-04-05 03:00:00,0.0,33.75,0.0,0.0,-0.00012219138,-0.3738861,1.9958649,298.33963
2022-04-05 04:00:00,0.0,33.75,0.00018882751,7360.0,-0.00011727144,-0.34973145,1.6212769,297.74423
2022-04-05 05:00:00,0.0,33.75,0.00026607513,406656.0,-0.0001290848,-0.7630615,1.7810822,297.49982
2022-04-05 06:00:00,0.0,33.75,1.9073486e-06,1092736.0,-0.00010843505,-1.109848,1.9056702,297.53265
2022-04-05 07:00:00,0.0,33.75,0.00028800964,2206272.0,-0.000157136,-1.4848785,1.9670563,297.64984
2022-04-05 08:00:00,0.0,33.75,9.8228455e-05,2754112.0,-0.00018734625,-1.1251221,2.339264,297.62952
2022-04-05 09:00:00,0.0,33.75,0.0,3287552.0,-0.00021544308,-0.47766113,2.4782867,297.47592
2022-04-05 10:00:00,0.0,33.75,0.0,3619840.0,-0.0002424363,0.47540283,3.238144,298.15164
2022-04-05 11:00:00,0.0,33.75,0.0,3432896.0,-0.00028683245,1.5811157,3.7462616,298.6809
2022-04-05 12:00:00,0.0,33.75,0.0,3128960.0,-0.00035341666,2.568222,3.9664764,299.0502
2022-04-05 13:00:00,0.0,33.75,0.0,2580224.0,-0.0003933718,2.930893,3.5048065,299.23602
2022-04-05 14:00:00,0.0,33.75,0.0,1895104.0,-0.0003779761,3.0736847,2.9924927,299.58252
2022-04-05 15:00:00,0.0,33.75,0.0,926592.0,-0.0003495845,3.105667,2.2105255,299.771
2022-04-05 16:00:00,0.0,33.75,0.0,178048.0,-0.00031473115,2.6314087,2.5123138,299.8693
2022-04-05 17:00:00,0.0,33.75,0.0,0.0,-0.0002746533,1.9348297,2.774292,299.901
2022-04-05 18:00:00,0.0,33.75,0.0,0.0,-0.00022651558,1.232666,3.0876617,299.94128
2022-04-05 19:00:00,0.0,33.75,0.0,0.0,-0.00026853988,1.0540009,2.9842834,299.97482
2022-04-05 20:00:00,0.0,33.75,0.0,0.0,-0.00025532302,0.55599976,3.3752594,299.98065
2022-04-05 21:00:00,0.0,33.75,0.0,0.0,-0.0002653394,-0.44656372,4.1595917,299.913
2022-04-05 22:00:00,0.0,33.75,0.0,0.0,-0.0002862357,-1.5668945,5.150711,299.5207
2022-04-05 23:00:00,0.0,33.75,0.00032138824,0.0,-0.00026547955,-1.6900177,4.8571167,298.5849
2022-04-06 00:00:00,0.0,33.75,0.0006670952,0.0,-0.00020624744,-1.0816803,4.225235,297.4339
2022-04-06 01:00:00,0.0,33.75,0.00039625168,0.0,-0.00021769432,-0.34033203,4.36705,297.26587
2022-04-06 02:00:00,0.0,33.75,6.198883e-06,0.0,-0.0001762805,-0.3839569,3.7581787,297.32214
2022-04-06 03:00:00,0.0,33.75,0.0,0.0,-0.00015732227,0.15071106,3.2486267,297.51123
2022-04-06 04:00:00,0.0,33.75,0.0,7488.0,-0.00015486777,-0.43800354,3.2287292,297.53595
2022-04-06 05:00:00,0.0,33.75,0.00019931793,351872.0,-0.00014737109,-1.2733154,2.758545,297.1718
2022-04-06 06:00:00,0.0,33.75,0.0,1144192.0,-0.0001288685,-1.4677582,2.6052551,297.42596
2022-04-06 07:00:00,0.0,33.75,4.7683716e-07,2198464.0,-0.00018738024,-0.9738922,2.6251068,297.24954
2022-04-06 08:00:00,0.0,33.75,0.0,2786880.0,-0.00020951754,-0.4406433,2.9322662,297.53394
2022-04-06 09:00:00,0.0,33.75,0.0,3388160.0,-0.0002412179,0.15805054,2.698471,297.47775
2022-04-06 10:00:00,0.0,33.75,0.0,3557760.0,-0.00025860197,0.7467346,3.2986908,299.03894
2022-04-06 11:00:00,0.0,33.75,0.0,2984000.0,-0.00027336064,1.3827515,3.011078,299.19278
2022-04-06 12:00:00,0.0,33.75,0.0,3012032.0,-0.00030245865,1.9871216,3.25177,299.48633
2022-04-06 13:00:00,0.0,33.75,0.0,2300800.0,-0.00037975935,2.5835876,3.068222,299.73132
2022-04-06 14:00:00,0.0,33.75,0.0,1679936.0,-0.00040778192,3.1276398,2.5812683,299.9347
2022-04-06 15:00:00,0.0,33.75,0.0,920832.0,-0.0003764641,3.5308533,2.2009277,300.0141
2022-04-06 16:00:00,0.0,33.75,0.0,178176.0,-0.00036208704,3.703064,1.5772552,300.0532
2022-04-06 17:00:00,0.0,33.75,0.0,0.0,-0.000329179,3.762024,0.8748474,300.07355
2022-04-06 18:00:00,0.0,33.75,0.0,0.0,-0.0002950125,3.977417,0.44895935,300.08615
2022-04-06 19:00:00,0.0,33.75,0.0,0.0,-0.00031590625,4.2338104,0.12704468,299.91672
2022-04-06 20:00:00,0.0,33.75,0.0,0.0,-0.00029944978,3.861618,-0.16873169,299.60596
2022-04-06 21:00:00,0.0,33.75,4.2915344e-06,0.0,-0.00024501514,1.4578857,-0.7741699,299.30524
2022-04-06 22:00:00,0.0,33.75,1.001358e-05,0.0,-0.00015007192,-1.6458282,-1.7375488,299.70413
2022-04-06 23:00:00,0.0,33.75,0.0,0.0,-0.00017650798,-2.1072083,-2.5003967,299.09186
2022-04-07 00:00:00,0.0,33.75,0.0,0.0,-0.000200212,-1.7638245,-2.2022247,298.53027
2022-04-07 01:00:00,0.0,33.75,0.00044441223,0.0,-0.0001921875,-0.64108276,-2.0533752,297.4173
2022-04-07 02:00:00,0.0,33.75,9.536743e-07,0.0,-0.00017252169,0.79933167,-1.1151123,297.6836
2022-04-07 03:00:00,0.0,33.75,0.0,0.0,-0.00013998128,1.0948639,-0.84469604,297.78653
2022-04-07 04:00:00,0.0,33.75,1.4305115e-06,8128.0,-0.00013750559,0.49926758,-0.69151306,297.77417
2022-04-07 05:00:00,0.0,33.75,6.866455e-05,374976.0,-0.00015736371,0.53782654,0.03152466,296.96814
2022-04-07 06:00:00,0.0,33.75,9.536743e-07,980224.0,-0.0001617868,2.1893463,1.8464508,297.2296
2022-04-07 07:00:00,0.0,33.75,0.0012016296,861888.0,-0.00020137709,2.8850098,2.8304138,297.11945
2022-04-07 08:00:00,0.0,33.75,1.4305115e-06,1247360.0,-0.00021397253,1.7120667,2.9536438,295.86548
2022-04-07 09:00:00,0.0,33.75,0.0,1783424.0,-0.00018420536,1.6681213,2.4807892,295.59082
2022-04-07 10:00:00,0.0,33.75,0.0,2668096.0,-0.00022719405,2.8064728,2.8331604,296.39734
2022-04-07 11:00:00,0.0,33.75,4.7683716e-07,2517312.0,-0.0002756999,3.1356812,2.9957733,296.6968
2022-04-07 12:00:00,0.0,33.75,0.0,1736832.0,-0.00026364485,3.0545044,3.1110687,296.83536
2022-04-07 13:00:00,0.0,33.75,0.0,1703872.0,-0.00023592822,2.706009,2.401657,297.04034
2022-04-07 14:00:00,0.0,33.75,0.0,1493376.0,-0.00020273519,2.6757507,2.2381897,297.24615
2022-04-07 15:00:00,0.0,33.75,0.0,807424.0,-0.00020946865,3.0840912,2.2732239,297.5676
2022-04-07 16:00:00,0.0,33.75,0.0,166272.0,-0.00020892452,3.0272217,2.4281921,297.7953
2022-04-07 17:00:00,0.0,33.75,0.0,0.0,-0.00018926524,2.433899,2.7453918,298.00125
2022-04-07 18:00:00,0.0,33.75,0.0,0.0,-0.00017220993,1.9597626,2.4317322,298.22638
2022-04-07 19:00:00,0.0,33.75,0.0,0.0,-0.00019199098,1.7335815,1.3976135,298.40082
2022-04-07 20:00:00,0.0,33.75,0.0,0.0,-0.00015151314,1.4026337,0.7670746,298.44366
2022-04-07 21:00:00,0.0,33.75,0.0,0.0,-0.00012784475,0.8565674,0.3665161,298.3953
2022-04-07 22:00:00,0.0,33.75,0.0,0.0,-0.0001091063,-0.2144165,0.2026062,298.6954
2022-04-07 23:00:00,0.0,33.75,0.0,0.0,-9.5803756e-05,-0.7698364,-0.104141235,298.4464
2022-04-08 00:00:00,0.0,33.75,0.0,0.0,-0.000105197076,-1.3565063,0.14953613,298.14813
2022-04-08 01:00:00,0.0,33.75,0.0,0.0,-0.00012353552,-1.4248505,-0.33766174,297.74072
2022-04-08 02:00:00,0.0,33.75,0.0,0.0,-0.00013009598,-0.33520508,-0.019958496,297.4817
2022-04-08 03:00:00,0.0,33.75,0.00033473969,0.0,-0.00013219984,0.38694763,0.21269226,296.4193
2022-04-08 04:00:00,0.0,33.75,1.6212463e-05,6656.0,-0.000118976925,0.5615692,0.43574524,296.4879
2022-04-08 05:00:00,0.0,33.75,0.000313282,389952.0,-0.00010816683,0.6366272,0.37504578,296.4098
2022-04-08 06:00:00,0.0,33.75,0.00014352798,1160192.0,-8.7646535e-05,0.41818237,0.519989,296.47565
2022-04-08 07:00:00,0.0,33.75,0.00042533875,1999616.0,-0.00010199589,0.6160431,0.9465637,296.67474
2022-04-08 08:00:00,0.0,33.75,0.000120162964,2414976.0,-0.00015222118,1.0108337,1.8506927,296.90854
2022-04-08 09:00:00,0.0,33.75,0.0,2668288.0,-0.000204477,2.0802307,2.5532074,296.91446
2022-04-08 10:00:00,0.0,33.75,0.0,2755136.0,-0.00026394427,2.9107819,3.3272247,297.23416
2022-04-08 11:00:00,0.0,33.75,0.0,2896128.0,-0.00032054377,4.0523376,3.736023,297.35718
2022-04-08 12:00:00,0.0,33.75,0.0,2621184.0,-0.00031716353,3.574524,3.9019928,297.6311
2022-04-08 13:00:00,0.0,33.75,0.0,2056960.0,-0.0003155768,3.2615356,4.423828,297.9317
2022-04-08 14:00:00,0.0,33.75,0.0,1597184.0,-0.00030941493,2.9759216,3.9683533,298.15173
2022-04-08 15:00:00,0.0,33.75,0.0,932480.0,-0.00029089395,2.749115,3.137848,298.38043
2022-04-08 16:00:00,0.0,33.75,0.0,165952.0,-0.0002706959,2.2801208,2.2878113,298.53317
2022-04-08 17:00:00,0.0,33.75,0.0,-1.5969915,-0.00022267038,2.482254,1.7219391,298.65778
2022-04-08 18:00:00,0.0,33.75,0.0,0.0,-0.00017924746,3.1383057,1.2849274,298.80566
2022-04-08 19:00:00,0.0,33.75,0.0,0.0,-0.00022829813,3.228836,1.1394043,298.8736
2022-04-08 20:00:00,0.0,33.75,0.0,0.0,-0.00020352728,2.0759888,1.5226746,298.9107
2022-04-08 21:00:00,0.0,33.75,0.0,0.0,-0.00016555795,-0.052749634,2.0721436,298.8969
2022-04-08 22:00:00,0.0,33.75,0.0,0.0,-0.00016050693,-2.3196716,1.6946411,298.96344
2022-04-08 23:00:00,0.0,33.75,0.0,0.0,-0.00015603518,-2.602478,1.0443573,298.85455
2022-04-09 00:00:00,0.0,33.75,4.7683716e-06,0.0,-0.00015672157,-2.9685974,0.8661499,298.26044
2022-04-09 01:00:00,0.0,33.75,9.059906e-06,0.0,-0.00016572094,-3.1012726,1.4487915,297.47345
2022-04-09 02:00:00,0.0,33.75,0.00016593933,0.0,-0.0001288082,-1.2819977,2.064865,297.2082
2022-04-09 03:00:00,0.0,33.75,0.00024557114,0.0,-0.00013705576,-0.8487549,1.9635468,297.08414
2022-04-09 04:00:00,0.0,33.75,0.00016260147,7040.0,-0.00014683953,-1.309372,1.9907074,296.97614
2022-04-09 05:00:00,0.0,33.75,1.9073486e-06,342656.0,-0.00015497347,-1.8542786,1.8549652,297.4068
2022-04-09 06:00:00,0.0,33.75,0.0,1118656.0,-0.00015002978,-2.2957153,1.5836182,297.66418
2022-04-09 07:00:00,0.0,33.75,0.0,2190784.0,-0.00015738746,-2.2680511,1.0033722,297.96603
2022-04-09 08:00:00,0.0,33.75,0.0,2442880.0,-0.00016494025,-1.8113861,0.6821594,298.17487
2022-04-09 09:00:00,0.0,33.75,0.0,3164032.0,-0.00016653328,-0.99209595,0.95654297,298.35104
2022-04-09 10:00:00,0.0,33.75,0.0,3269760.0,-0.00017378293,0.5512848,1.510849,298.74335
2022-04-09 11:00:00,0.0,33.75,0.0,3152512.0,-0.00020590401,1.9971008,2.214035,298.82
2022-04-09 12:00:00,0.0,33.75,0.0,2943488.0,-0.0002685357,3.019165,2.3245544,298.89227
2022-04-09 13:00:00,0.0,33.75,0.0,2318848.0,-0.00032791565,3.729187,1.8566895,299.14758
2022-04-09 14:00:00,0.0,33.75,0.0,1645824.0,-0.00037743337,4.617401,1.4559479,299.60974
2022-04-09 15:00:00,0.0,33.75,0.0,778112.0,-0.0004145496,5.484848,0.54782104,300.06042
2022-04-09 16:00:00,0.0,33.75,0.0,136704.0,-0.0004274915,5.8506927,-0.06402588,300.36188
2022-04-09 17:00:00,0.0,33.75,0.0,0.0,-0.00039905333,5.633148,-0.2586975,300.3801
2022-04-09 18:00:00,0.0,33.75,0.0,0.0,-0.0003424352,4.8004456,0.2978363,300.41742
2022-04-09 19:00:00,0.0,33.75,0.0,0.0,-0.00029442157,3.5281525,1.397049,300.4046
2022-04-09 20:00:00,0.0,33.75,0.0,0.0,-0.0002443653,1.5297546,2.8333893,300.3166
2022-04-09 21:00:00,0.0,33.75,0.0,0.0,-0.00021791132,-0.5609436,2.7893372,300.18597
2022-04-09 22:00:00,0.0,33.75,0.0,0.0,-0.0001920117,-1.2803345,1.9967346,300.1972
2022-04-09 23:00:00,0.0,33.75,0.0,0.0,-0.00016029505,-1.6085205,0.587204,300.05762
2022-04-10 00:00:00,0.0,33.75,0.00011920929,0.0,-0.00014608749,-1.9238739,-0.20953369,299.4796
2022-04-10 01:00:00,0.0,33.75,0.0,0.0,-0.00016662572,-1.4128113,0.4615326,298.99445
2022-04-10 02:00:00,0.0,33.75,0.00070858,0.0,-0.00018596789,-0.25238037,1.4750061,297.57867
2022-04-10 03:00:00,0.0,33.75,0.0,0.0,-0.00014045369,0.1648407,1.9332123,297.55603
2022-04-10 04:00:00,0.0,33.75,0.0,8320.0,-0.00013725227,-0.77130127,2.210846,297.2215
2022-04-10 05:00:00,0.0,33.75,0.0,388672.0,-0.00014743628,-1.3479309,2.2888336,297.33038
2022-04-10 06:00:00,0.0,33.75,0.00046873093,1264448.0,-0.00013448554,-1.1528168,2.2736816,296.96155
2022-04-10 07:00:00,0.0,33.75,1.9073486e-05,2119296.0,-0.0001635123,-0.5530243,2.3902588,297.4282
2022-04-10 08:00:00,0.0,33.75,3.1471252e-05,2875264.0,-0.0001823979,0.09309387,2.373108,297.63376
2022-04-10 09:00:00,0.0,33.75,6.341934e-05,3191040.0,-0.00021072663,1.1992188,2.578247,297.91113
2022-04-10 10:00:00,0.0,33.75,3.33786e-06,3353088.0,-0.00023777969,1.8836975,2.6036835,298.2287
2022-04-10 11:00:00,0.0,33.75,4.7683716e-07,3192768.0,-0.0002683194,3.5906067,3.2873993,298.39615
2022-04-10 12:00:00,0.0,33.75,0.0,2885696.0,-0.00031637773,3.7214966,3.122757,298.60666
2022-04-10 13:00:00,0.0,33.75,0.0,2121024.0,-0.0003432494,3.8319244,2.9655457,299.1386
2022-04-10 14:00:00,0.0,33.75,0.0,1566976.0,-0.00035698502,3.7359772,2.7978363,299.427
2022-04-10 15:00:00,0.0,33.75,0.0,711744.0,-0.00037268386,3.6960754,2.8088531,299.711
2022-04-10 16:00:00,0.0,33.75,0.0,159232.0,-0.000348771,4.0407867,2.394928,299.82434
2022-04-10 17:00:00,0.0,33.75,0.0,0.0,-0.000318449,4.460739,2.2220917,299.93805
2022-04-10 18:00:00,0.0,33.75,0.0,0.0,-0.0003260905,5.0010986,1.8787079,300.04242
2022-04-10 19:00:00,0.0,33.75,8.392334e-05,0.0,-0.00029676687,3.9335327,1.965622,300.10004
2022-04-10 20:00:00,0.0,33.75,2.670288e-05,0.0,-0.00021694368,1.8121185,1.2549286,300.00287
2022-04-10 21:00:00,0.0,33.75,3.4332275e-05,0.0,-0.0001548254,0.3859558,1.1804962,299.85327
2022-04-10 22:00:00,0.0,33.75,0.0,0.0,-0.0001578452,-2.2173157,3.7011719,299.49915
2022-04-10 23:00:00,0.0,33.75,0.0,0.0,-0.00018800539,-0.40368652,5.773346,299.17413
2022-04-11 00:00:00,0.0,33.75,0.00046253204,0.0,-0.00019884668,1.7439423,5.0797577,298.0531
2022-04-11 01:00:00,0.0,33.75,0.0009355545,0.0,-0.00019535027,2.1705627,4.988571,297.22974
2022-04-11 02:00:00,0.0,33.75,0.00053310394,0.0,-0.00016263174,1.981308,4.268509,297.1328
2022-04-11 03:00:00,0.0,33.75,0.0015282631,0.0,-0.00016919058,0.7283325,3.7123108,295.676
2022-04-11 04:00:00,0.0,33.75,0.00014686584,5952.0,-0.00021955161,-0.72576904,1.8586884,295.39276
