longitude,latitude,time,ssrd,t2m,u10,v10,e,tp,t_air,ghi,,,,
-83.5,9.75,9/12/2021 6:00,-0.125,288.17285,0.3372934,0.68578005,1.00E-07,3.35E-05,15.022858,-3.47E-05,,,,
-83.5,9.75,9/12/2021 7:00,-0.125,288.2033,0.5352315,0.75125754,-4.09E-06,7.05E-06,15.053314,-3.47E-05,,,,
-83.5,9.75,9/12/2021 8:00,-0.125,288.10992,0.61288357,0.68485683,-4.69E-06,5.29E-06,14.95993,-3.47E-05,,,,
-83.5,9.75,9/12/2021 9:00,-0.125,288.20804,0.5488206,0.73733824,3.09E-07,9.31E-10,15.058044,-3.47E-05,,,,
-83.5,9.75,9/12/2021 10:00,-0.125,286.81598,0.9803122,1.715311,7.92E-07,1.01E-06,13.665985,-3.47E-05,,,,
-83.5,9.75,9/12/2021 11:00,-0.125,286.34116,0.6723919,0.909199,1.91E-06,2.77E-06,13.191162,-3.47E-05,,,,
-83.5,9.75,9/12/2021 12:00,63090.625,286.56735,0.20028222,0.25030482,-3.26E-06,9.56E-06,13.417358,17.525173,,,,
-83.5,9.75,9/12/2021 13:00,709000.6,289.6962,-0.52427137,-0.21300897,-0.000110451,1.71E-05,16.546204,196.94461,,,,
-83.5,9.75,9/12/2021 14:00,1452076,292.15677,-0.40234268,-0.24581875,-0.000305927,8.86E-05,19.006775,403.35443,,,,
-83.5,9.75,9/12/2021 15:00,2143283.2,293.1449,-0.7733553,-0.575976,-0.000434226,5.44E-05,19.994904,595.35645,,,,
-83.5,9.75,9/12/2021 16:00,2518629.8,293.1002,-1.3897187,-1.0387217,-0.000454677,0.000160335,19.950195,699.6194,,,,
-83.5,9.75,9/12/2021 17:00,2739592.8,293.83093,-1.6415652,-1.0850956,-0.000493414,0.000621703,20.680939,760.998,,,,
-83.5,9.75,9/12/2021 18:00,2353372.8,294.02716,-1.8014987,-1.5387512,-0.000488041,0.001429161,20.877167,653.71466,,,,
-83.5,9.75,9/12/2021 19:00,1971164.8,295.34058,-1.9173794,-1.9128679,-0.000403468,0.003265827,22.190582,547.5458,,,,
-83.5,9.75,9/12/2021 20:00,1064634.8,291.30997,-1.7231,-1.6784413,-0.000240212,0.003127139,18.159973,295.73187,,,,
-83.5,9.75,9/12/2021 21:00,635908.4,292.0232,-1.1796846,-1.1731565,-0.000150969,0.001354658,18.8732,176.64122,,,,
-83.5,9.75,9/12/2021 22:00,605438.6,291.4922,-0.58676636,-0.27415448,-0.000126968,0.000359179,18.342194,168.1774,,,,
-83.5,9.75,9/12/2021 23:00,229394.5,290.12286,-0.39226285,-0.7104819,-4.95E-05,0.000214199,16.97287,63.720695,,,,
-83.5,9.75,9/13/2021 0:00,23433.625,289.83426,-0.43788344,-0.6102771,-4.23E-06,5.19E-05,16.684265,6.5093403,,,,
-83.5,9.75,9/13/2021 1:00,-0.125,289.67398,0.29928863,-0.0802075,-3.13E-06,2.77E-06,16.523987,-3.47E-05,,,,
-83.5,9.75,9/13/2021 2:00,-0.125,289.08206,0.23970556,-0.006421015,-1.95E-06,2.24E-05,15.932068,-3.47E-05,,,,
-83.5,9.75,9/13/2021 3:00,-0.125,289.2758,0.068945706,0.018079802,2.05E-06,1.96E-05,16.125793,-3.47E-05,,,,
-83.5,9.75,9/13/2021 4:00,-0.125,289.2516,0.006898701,-0.2590989,-1.19E-06,3.73E-05,16.101593,-3.47E-05,,,,
-83.5,9.75,9/13/2021 5:00,-0.125,289.81927,-0.22575888,-0.46504772,-1.95E-06,1.33E-05,16.669281,-3.47E-05,,,,
-83.5,9.75,9/13/2021 6:00,-0.125,289.35196,0.3039925,0.31791288,-2.46E-06,1.81E-05,16.201965,-3.47E-05,,,,
-83.5,9.75,9/13/2021 7:00,-0.125,288.96524,0.14980835,0.18333597,2.74E-06,1.06E-05,15.815247,-3.47E-05,,,,
-83.5,9.75,9/13/2021 8:00,-0.125,288.71533,0.37626874,0.23404197,-1.30E-06,3.42E-05,15.565338,-3.47E-05,,,,
-83.5,9.75,9/13/2021 9:00,-0.125,288.9143,0.28092092,0.40114456,-1.30E-06,4.68E-05,15.764313,-3.47E-05,,,,
-83.5,9.75,9/13/2021 10:00,-0.125,288.25497,0.500512,0.5699516,-2.08E-08,6.39E-05,15.10498,-3.47E-05,,,,
-83.5,9.75,9/13/2021 11:00,-0.125,288.2515,0.5509858,0.605602,-7.90E-07,0.000222757,15.101501,-3.47E-05,,,,
-83.5,9.75,9/13/2021 12:00,45297.375,288.6272,0.4285345,0.6484962,-9.83E-06,0.000111001,15.477203,12.582604,,,,
-83.5,9.75,9/13/2021 13:00,506877.5,290.16006,0.3103391,0.32792622,-0.00010455,0.00011981,17.01007,140.7993,,,,
-83.5,9.75,9/13/2021 14:00,1367703,291.808,-0.11159539,-0.457875,-0.000307949,0.000185001,18.65802,379.9175,,,,
-83.5,9.75,9/13/2021 15:00,2074087,292.45334,-0.90566254,-1.0031422,-0.000441216,0.000120062,19.303345,576.13525,,,,
-83.5,9.75,9/13/2021 16:00,2443967.5,293.75455,-1.2806325,-1.5989735,-0.000440216,0.000357165,20.604553,678.8799,,,,
-83.5,9.75,9/13/2021 17:00,2087810,295.01675,-1.5810862,-1.6808559,-0.000438776,0.00400457,21.86676,579.9472,,,,
-83.5,9.75,9/13/2021 18:00,2080890.4,295.84262,-1.9798744,-1.1713811,-0.000455282,0.003470963,22.692627,578.0251,,,,
-83.5,9.75,9/13/2021 19:00,1012010.7,296.27426,-1.2173162,-0.88880515,-0.000274927,0.001640339,23.124268,281.11407,,,,
-83.5,9.75,9/13/2021 20:00,1119759.2,292.7387,-1.1770715,-0.7439308,-0.00028163,0.000749568,19.588715,311.04425,,,,
-83.5,9.75,9/13/2021 21:00,930486.94,292.37994,-0.68510073,-0.48919344,-0.000246926,0.001681366,19.22995,258.4686,,,,
-83.5,9.75,9/13/2021 22:00,520600.5,291.0201,-0.6877887,-0.7271708,-0.00015232,0.000426383,17.870117,144.61125,,,,
-83.5,9.75,9/13/2021 23:00,202762.62,290.79068,-0.8220372,-0.4945907,-7.11E-05,0.000383342,17.640686,56.322952,,,,
-83.5,9.75,9/14/2021 0:00,26748.125,290.4529,-0.49074656,-0.029572494,-7.38E-06,0.000340552,17.302917,7.4300346,,,,
-83.5,9.75,9/14/2021 1:00,-0.125,290.47736,-0.007362425,0.27409548,1.55E-07,0.001053874,17.327362,-3.47E-05,,,,
-83.5,9.75,9/14/2021 2:00,-0.125,289.77884,0.17661327,0.33445978,3.64E-07,0.000318402,16.628845,-3.47E-05,,,,
-83.5,9.75,9/14/2021 3:00,-0.125,289.9636,0.4649713,0.19952781,-7.68E-07,0.000682867,16.813599,-3.47E-05,,,,
-83.5,9.75,9/14/2021 4:00,-0.125,290.0934,0.4344331,0.3380106,1.96E-06,2.34E-05,16.94342,-3.47E-05,,,,
-83.5,9.75,9/14/2021 5:00,-0.125,289.57712,0.22783375,0.2606023,3.55E-06,1.18E-05,16.427124,-3.47E-05,,,,
-83.5,9.75,9/14/2021 6:00,-0.125,289.317,0.2820409,0.348095,1.84E-06,9.31E-10,16.166992,-3.47E-05,,,,
-83.5,9.75,9/14/2021 7:00,-0.125,288.96747,0.28323555,0.32742912,3.31E-07,3.15E-05,15.817474,-3.47E-05,,,,
-83.5,9.75,9/14/2021 8:00,-0.125,288.59152,0.42674255,0.5335199,2.21E-07,3.25E-05,15.441528,-3.47E-05,,,,
-83.5,9.75,9/14/2021 9:00,-0.125,288.5316,0.53075147,0.6597879,-5.04E-06,3.25E-05,15.381592,-3.47E-05,,,,
-83.5,9.75,9/14/2021 10:00,-0.125,288.76926,0.7996218,1.0515877,-3.61E-06,5.79E-06,15.619263,-3.47E-05,,,,
-83.5,9.75,9/14/2021 11:00,-0.125,288.5818,0.5661429,0.799691,-3.66E-06,9.31E-10,15.431793,-3.47E-05,,,,
-83.5,9.75,9/14/2021 12:00,59194.75,288.54282,0.32557082,0.49730134,-3.97E-06,9.31E-10,15.392822,16.442986,,,,
-83.5,9.75,9/14/2021 13:00,656899.75,289.65826,-0.3998787,-0.7539442,-0.000120693,9.31E-10,16.50827,182.47215,,,,
-83.5,9.75,9/14/2021 14:00,1578664.6,292.24564,-0.81516796,-1.3803836,-0.000342192,2.77E-06,19.095642,438.51794,,,,
-83.5,9.75,9/14/2021 15:00,1933484.8,291.96155,-1.0599213,-1.1176213,-0.000381511,0.000371008,18.811554,537.0791,,,,
-83.5,9.75,9/14/2021 16:00,1590701.2,292.3435,-1.5837741,-1.2377819,-0.000334895,0.001950183,19.193512,441.86145,,,,
-83.5,9.75,9/14/2021 17:00,1906969.1,294.13626,-1.8662336,-1.3514088,-0.000385632,0.000140199,20.986267,529.7136,,,,
-83.5,9.75,9/14/2021 18:00,1984887.8,295.02975,-1.6882311,-1.1894194,-0.000406841,0.000734214,21.87976,551.3577,,,,
-83.5,9.75,9/14/2021 19:00,2424197.2,295.31235,-1.486933,-0.40816325,-0.000523756,0.000851506,22.162354,673.3881,,,,
-83.5,9.75,9/14/2021 20:00,1474405,292.05466,-0.70279646,-1.0488771,-0.00034484,0.000251702,18.904663,409.55695,,,,
-83.5,9.75,9/14/2021 21:00,1338222,292.00723,-0.93970996,-0.70643395,-0.00027507,0.00033426,18.857239,371.72833,,,,
-83.5,9.75,9/14/2021 22:00,950199.2,292.12582,-0.99354374,-0.45347196,-0.000212838,0.000336525,18.97583,263.9442,,,,
-83.5,9.75,9/14/2021 23:00,341911.12,291.3162,0.007719994,0.48856628,-8.72E-05,6.19E-05,18.166199,94.97531,,,,
-83.5,9.75,9/15/2021 0:00,29015.875,291.05756,0.60198236,0.31606644,-1.81E-05,2.44E-05,17.907562,8.059965,,,,
-83.5,9.75,9/15/2021 1:00,-0.125,290.15533,0.4732591,0.7759714,-5.58E-06,0.000625731,17.00534,-3.47E-05,,,,
-83.5,9.75,9/15/2021 2:00,-0.125,289.59085,0.49633074,0.6281854,-4.86E-06,3.27E-06,16.440857,-3.47E-05,,,,
-83.5,9.75,9/15/2021 3:00,-0.125,290.23172,0.4503368,0.52727044,-3.59E-06,9.31E-10,17.081726,-3.47E-05,,,,
-83.5,9.75,9/15/2021 4:00,-0.125,289.75412,0.2908514,0.38339037,1.99E-06,9.31E-10,16.604126,-3.47E-05,,,,
-83.5,9.75,9/15/2021 5:00,-0.125,289.2461,0.3062325,0.39468205,4.43E-06,9.31E-10,16.0961,-3.47E-05,,,,
-83.5,9.75,9/15/2021 6:00,-0.125,288.65167,0.38082325,0.55170023,2.76E-07,1.01E-06,15.501678,-3.47E-05,,,,
-83.5,9.75,9/15/2021 7:00,-0.125,288.27097,0.27748632,0.37778002,-2.47E-06,3.20E-05,15.120972,-3.47E-05,,,,
-83.5,9.75,9/15/2021 8:00,-0.125,288.08246,0.36783147,0.47968918,-9.59E-06,1.06E-05,14.932465,-3.47E-05,,,,
-83.5,9.75,9/15/2021 9:00,-0.125,288.05777,0.4044175,0.56100345,-8.99E-06,7.05E-06,14.907776,-3.47E-05,,,,
-83.5,9.75,9/15/2021 10:00,-0.125,287.54922,0.7976805,0.97006035,-1.02E-06,5.04E-07,14.399231,-3.47E-05,,,,
-83.5,9.75,9/15/2021 11:00,-0.125,287.6321,0.4512328,0.6492774,1.07E-06,9.31E-10,14.482117,-3.47E-05,,,,
-83.5,9.75,9/15/2021 12:00,54019.625,288.35135,0.32915485,0.39368778,-3.09E-06,2.01E-06,15.201355,15.005451,,,,
-83.5,9.75,9/15/2021 13:00,576887.9,290.51007,0.10911572,-0.13737606,-9.48E-05,1.13E-05,17.360077,160.24663,,,,
-83.5,9.75,9/15/2021 14:00,1418989.8,292.54822,-0.7164602,-0.9253078,-0.000302114,1.06E-05,19.398224,394.16382,,,,
-83.5,9.75,9/15/2021 15:00,2126013.2,293.5351,-1.3956919,-1.1348785,-0.000441358,6.72E-05,20.385101,590.55927,,,,
-83.5,9.75,9/15/2021 16:00,2718485,294.93787,-1.8665322,-1.1262854,-0.000542437,5.54E-05,21.787872,755.1347,,,,
-83.5,9.75,9/15/2021 17:00,3141513,295.6646,-2.062529,-1.4730606,-0.000616537,9.49E-05,22.514618,872.6425,,,,
-83.5,9.75,9/15/2021 18:00,3409227,296.48746,-1.9351498,-1.1465963,-0.000670121,0.000282661,23.337463,947.0075,,,,
-83.5,9.75,9/15/2021 19:00,2579336.5,295.78943,-1.6776286,-1.2027706,-0.00050348,0.001176453,22.639435,716.48236,,,,
-83.5,9.75,9/15/2021 20:00,1880977,295.43167,-1.6481358,-0.7477657,-0.000392336,0.00176619,22.281677,522.4936,,,,
-83.5,9.75,9/15/2021 21:00,982006.25,295.0964,-1.2888455,-0.4519806,-0.00023408,0.000957976,21.946411,272.7795,,,,
-83.5,9.75,9/15/2021 22:00,758775.4,292.46683,-0.62529373,-0.9253078,-0.000149727,0.000549213,19.316833,210.77094,,,,
-83.5,9.75,9/15/2021 23:00,378253.75,291.29047,-0.9945891,-0.49807054,-6.04E-05,8.05E-05,18.140472,105.07049,,,,
-83.5,9.75,9/16/2021 0:00,42622.5,290.22223,0.05938852,0.4439677,1.20E-05,5.34E-05,17.072235,11.839583,,,,
-83.5,9.75,9/16/2021 1:00,-0.125,289.9893,0.4283105,0.14377959,1.48E-06,6.80E-06,16.839294,-3.47E-05,,,,
-83.5,9.75,9/16/2021 2:00,-0.125,289.38364,0.35879695,0.15784092,1.51E-06,3.10E-05,16.233643,-3.47E-05,,,,
-83.5,9.75,9/16/2021 3:00,-0.125,289.21014,0.5352315,0.3193332,3.26E-06,2.29E-05,16.06015,-3.47E-05,,,,
-83.5,9.75,9/16/2021 4:00,-0.125,289.34344,0.25224936,0.5012073,1.03E-05,1.06E-05,16.19345,-3.47E-05,,,,
-83.5,9.75,9/16/2021 5:00,-0.125,289.4965,0.017949164,0.2982412,1.85E-06,5.29E-06,16.346497,-3.47E-05,,,,
-83.5,9.75,9/16/2021 6:00,-0.125,289.21637,0.076486886,0.32551163,-6.14E-07,1.01E-06,16.066376,-3.47E-05,,,,
-83.5,9.75,9/16/2021 7:00,-0.125,288.9852,0.2320897,0.31031406,1.70E-06,4.20E-05,15.835205,-3.47E-05,,,,
-83.5,9.75,9/16/2021 8:00,-0.125,287.83755,0.2824142,0.19832052,1.39E-06,4.76E-05,14.687561,-3.47E-05,,,,
-83.5,9.75,9/16/2021 9:00,-0.125,287.62485,0.19311434,0.27104175,1.50E-06,5.24E-05,14.4748535,-3.47E-05,,,,
-83.5,9.75,9/16/2021 10:00,-0.125,288.50165,0.31788033,0.5917537,9.24E-07,4.78E-06,15.351654,-3.47E-05,,,,
-83.5,9.75,9/16/2021 11:00,-0.125,288.24026,0.13151532,0.58131427,1.77E-06,2.01E-05,15.090271,-3.47E-05,,,,
-83.5,9.75,9/16/2021 12:00,56461.75,288.08072,0.054161906,0.79940695,-1.51E-05,2.67E-05,14.930725,15.68382,,,,
-83.5,9.75,9/16/2021 13:00,384243,289.2401,-0.9016306,-0.007557273,-8.03E-05,1.71E-05,16.090118,106.73417,,,,
-83.5,9.75,9/16/2021 14:00,1073124.5,291.68542,-1.3350635,-0.5349993,-0.000227212,0.000155552,18.53543,298.09015,,,,
-83.5,9.75,9/16/2021 15:00,2383958.5,292.67154,-1.7272065,-0.7080673,-0.000498458,0.000230811,19.521545,662.2107,,,,
-83.5,9.75,9/16/2021 16:00,2702901.2,293.62222,-2.0325136,-1.0892856,-0.000556547,0.000329478,20.472229,750.8059,,,,
-83.5,9.75,9/16/2021 17:00,3123952.2,295.74973,-2.102923,-1.7400839,-0.000619483,0.000210172,22.599731,867.7645,,,,
-83.5,9.75,9/16/2021 18:00,2152645.2,294.40488,-1.9084942,-1.7309227,-0.000493249,0.00272039,21.254883,597.95703,,,,
-83.5,9.75,9/16/2021 19:00,2065771.9,295.02975,-1.8259143,-1.2938851,-0.000437194,0.001262787,21.87976,573.8255,,,,
-83.5,9.75,9/16/2021 20:00,1477893.8,293.771,-1.6933084,-1.0954641,-0.000310433,0.000833636,20.621002,410.52603,,,,
-83.5,9.75,9/16/2021 21:00,1277864.1,294.30826,-1.8453273,-1.2693133,-0.00026108,0.000473954,21.158264,354.96225,,,,
-83.5,9.75,9/16/2021 22:00,839368.75,293.03156,-1.2814537,-1.0201153,-0.000172167,8.21E-05,19.881561,233.15799,,,,
-83.5,9.75,9/16/2021 23:00,385173.38,292.4214,-1.0010849,-0.85791284,-7.25E-05,5.92E-05,19.271393,106.99261,,,,
-83.5,9.75,9/17/2021 0:00,36226.25,291.72913,-0.7958296,-0.73349136,-1.49E-05,1.49E-05,18.579132,10.062847,,,,
-83.5,9.75,9/17/2021 1:00,-0.125,291.69815,-1.0385671,-0.28764766,-4.05E-06,5.79E-06,18.548157,-3.47E-05,,,,
-83.5,9.75,9/17/2021 2:00,-0.125,290.5278,-0.6020728,-0.20675948,-4.92E-06,1.51E-06,17.377808,-3.47E-05,,,,
-83.5,9.75,9/17/2021 3:00,-0.125,289.86948,-0.2066445,0.28730458,-3.32E-06,9.31E-10,16.719482,-3.47E-05,,,,
-83.5,9.75,9/17/2021 4:00,-0.125,289.40887,0.06790036,0.4794051,-7.68E-07,5.04E-07,16.25888,-3.47E-05,,,,
-83.5,9.75,9/17/2021 5:00,-0.125,289.13525,0.20065552,0.46200597,3.53E-07,1.18E-05,15.98526,-3.47E-05,,,,
-83.5,9.75,9/17/2021 6:00,-0.125,288.7081,0.31116045,0.51661795,-1.04E-06,5.29E-06,15.558105,-3.47E-05,,,,
-83.5,9.75,9/17/2021 7:00,-0.125,288.5573,0.357229,0.51668894,7.37E-07,5.29E-06,15.407318,-3.47E-05,,,,
-83.5,9.75,9/17/2021 8:00,-0.125,288.25647,0.35304773,0.52940094,2.32E-08,1.51E-06,15.106476,-3.47E-05,,,,
-83.5,9.75,9/17/2021 9:00,-0.125,287.67728,0.31810433,0.6126327,1.22E-07,3.78E-06,14.527283,-3.47E-05,,,,
-83.5,9.75,9/17/2021 10:00,-0.125,288.7056,-0.9451605,-0.29560155,-8.67E-08,2.87E-05,15.555603,-3.47E-05,,,,
-83.5,9.75,9/17/2021 11:00,-0.125,288.73807,0.42741454,0.52840674,-1.54E-06,4.78E-06,15.588074,-3.47E-05,,,,
-83.5,9.75,9/17/2021 12:00,60241.375,288.7855,0.34886646,0.54083467,-1.01E-05,9.31E-10,15.635498,16.733715,,,,
-83.5,9.75,9/17/2021 13:00,616196.1,291.04233,-0.6210378,-0.42399997,-9.47E-05,1.71E-05,17.892334,171.16559,,,,
-83.5,9.75,9/17/2021 14:00,1274549.8,292.93195,-1.9893569,-1.2798948,-0.000238311,4.20E-05,19.781952,354.0416,,,,
-83.5,9.75,9/17/2021 15:00,1785614,293.0917,-1.4490776,-1.0664182,-0.000334983,0.000198341,19.941711,496.00388,,,,
-83.5,9.75,9/17/2021 16:00,2021695.5,293.67688,-1.411969,-1.1885672,-0.000368665,0.000182987,20.526886,561.5821,,,,
-83.5,9.75,9/17/2021 17:00,2960846.5,294.97607,-2.2168627,-2.0061839,-0.000571537,0.00030179,21.82608,822.45734,,,,
-83.5,9.75,9/17/2021 18:00,2760293.5,295.43167,-2.2709951,-1.7589744,-0.000546866,0.000338036,22.281677,766.74817,,,,
-83.5,9.75,9/17/2021 19:00,2476588.5,293.8841,-2.2490435,-1.9221711,-0.000480744,0.001076779,20.7341,687.9412,,,,
-83.5,9.75,9/17/2021 20:00,2444839.8,294.01193,-2.3365512,-1.453247,-0.000481711,0.001060419,20.861938,679.12213,,,,
-83.5,9.75,9/17/2021 21:00,1617158.8,293.4135,-1.7352704,-1.3373475,-0.000320642,0.000895051,20.26352,449.21075,,,,
-83.5,9.75,9/17/2021 22:00,881468.06,291.8749,-1.8966224,-1.6205626,-0.000194024,0.000296001,18.724915,244.85223,,,,
-83.5,9.75,9/17/2021 23:00,236663,290.72128,-1.2128363,-1.1137154,-7.28E-05,0.000204634,17.57129,65.73972,,,,
-83.5,9.75,9/18/2021 0:00,21572.875,290.72977,-0.5044103,-0.6989061,-1.97E-05,5.79E-06,17.579773,5.9924655,,,,
-83.5,9.75,9/18/2021 1:00,-0.125,290.6449,-0.5112796,-0.24240994,-5.66E-06,5.04E-07,17.494904,-3.47E-05,,,,
-83.5,9.75,9/18/2021 2:00,-0.125,290.3373,-0.7411745,0.13511555,-1.28E-06,9.31E-10,17.187317,-3.47E-05,,,,
-83.5,9.75,9/18/2021 3:00,-0.125,290.83136,-0.6550852,0.33644825,-1.34E-06,9.31E-10,17.681366,-3.47E-05,,,,
-83.5,9.75,9/18/2021 4:00,-0.125,290.4629,-0.42787826,0.79670835,-1.15E-06,5.04E-07,17.312897,-3.47E-05,,,,
-83.5,9.75,9/18/2021 5:00,-0.125,290.20276,0.15555763,0.9133179,-1.94E-06,5.04E-07,17.052765,-3.47E-05,,,,
-83.5,9.75,9/18/2021 6:00,-0.125,289.8278,0.30742717,0.7143998,-1.92E-06,3.78E-06,16.677795,-3.47E-05,,,,
-83.5,9.75,9/18/2021 7:00,-0.125,289.51645,0.34177327,0.5227964,-1.54E-06,1.06E-05,16.366455,-3.47E-05,,,,
-83.5,9.75,9/18/2021 8:00,-0.125,288.63095,0.33244002,0.6193793,-1.26E-06,1.06E-05,15.480957,-3.47E-05,,,,
-83.5,9.75,9/18/2021 9:00,-0.125,288.24274,0.26613712,0.32203186,-9.77E-07,4.28E-06,15.092743,-3.47E-05,,,,
-83.5,9.75,9/18/2021 10:00,-0.125,287.31204,0.2512787,0.40192574,-6.69E-07,7.05E-06,14.162048,-3.47E-05,,,,
-83.5,9.75,9/18/2021 11:00,-0.125,288.2762,0.29234475,0.40902746,-6.25E-07,1.28E-05,15.126221,-3.47E-05,,,,
-83.5,9.75,9/18/2021 12:00,51926.25,289.17868,0.27927828,0.30520087,-3.61E-06,4.58E-05,16.028687,14.423959,,,,
-83.5,9.75,9/18/2021 13:00,466173.75,290.73502,-0.16639984,-0.1447618,-8.27E-05,2.92E-05,17.585022,129.4927,,,,
-83.5,9.75,9/18/2021 14:00,1117724,292.55597,-1.3087066,-0.95996404,-0.000224959,0.000120062,19.405975,310.47888,,,,
-83.5,9.75,9/18/2021 15:00,1518365,293.39752,-1.1808794,-1.3345778,-0.000306971,0.00017745,20.247528,421.76807,,,,
-83.5,9.75,9/18/2021 16:00,2222713.8,294.65552,-1.4743893,-1.4428074,-0.000418864,5.44E-05,21.505524,617.4205,,,,
-83.5,9.75,9/18/2021 17:00,2499092,296.03708,-2.0178046,-1.7473277,-0.000444435,0.000247926,22.887085,694.1922,,,,
-83.5,9.75,9/18/2021 18:00,2894499.5,296.25754,-1.6977884,-1.8990906,-0.00051503,0.000266049,23.107544,804.02765,,,,
-83.5,9.75,9/18/2021 19:00,1922320.2,295.7018,-1.8920678,-1.2953765,-0.000400446,0.000635043,22.551819,533.97784,,,,
-83.5,9.75,9/18/2021 20:00,1818874.8,294.42334,-1.4175689,-0.9926318,-0.00038894,0.000728676,21.273346,505.24298,,,,
-83.5,9.75,9/18/2021 21:00,1431433.5,292.65958,-1.5402442,-0.7398829,-0.000313026,0.000720118,19.509583,397.62042,,,,
-83.5,9.75,9/18/2021 22:00,597995.75,291.55887,-1.6267068,-0.6848448,-0.000157661,0.000388628,18.408875,166.10992,,,,
-83.5,9.75,9/18/2021 23:00,477222,290.37726,-1.0241566,-0.66503114,-0.000112935,1.01E-05,17.227264,132.56166,,,,
-83.5,9.75,9/19/2021 0:00,36226.25,289.79083,-0.5889316,0.06651327,-7.31E-06,9.31E-10,16.640839,10.062847,,,,
-83.5,9.75,9/19/2021 1:00,-0.125,289.66925,-0.7637235,-0.22628912,1.22E-07,1.06E-05,16.519257,-3.47E-05,,,,
-83.5,9.75,9/19/2021 2:00,-0.125,289.57788,-0.83017576,0.005509824,7.81E-08,8.06E-06,16.427887,-3.47E-05,,,,
-83.5,9.75,9/19/2021 3:00,-0.125,289.20663,-0.7774619,-0.03014063,6.71E-08,7.55E-06,16.05664,-3.47E-05,,,,
-83.5,9.75,9/19/2021 4:00,-0.125,289.479,0.4067322,0.6018381,-3.17E-07,4.78E-06,16.32901,-3.47E-05,,,,
-83.5,9.75,9/19/2021 5:00,-0.125,289.72867,0.41554272,0.49573898,-1.93E-06,2.01E-06,16.578674,-3.47E-05,,,,
-83.5,9.75,9/19/2021 6:00,-0.125,289.4965,0.41711068,0.5430362,-7.68E-07,1.01E-06,16.346497,-3.47E-05,,,,
-83.5,9.75,9/19/2021 7:00,-0.125,289.45306,0.39164972,0.48856628,-2.27E-06,8.06E-06,16.30307,-3.47E-05,,,,
-83.5,9.75,9/19/2021 8:00,-0.125,289.7212,0.43809164,0.48600966,-2.08E-07,4.78E-06,16.571198,-3.47E-05,,,,
-83.5,9.75,9/19/2021 9:00,-0.125,289.72144,0.476395,0.53060824,-1.25E-06,2.77E-06,16.571442,-3.47E-05,,,,
-83.5,9.75,9/19/2021 10:00,-0.125,289.35718,0.3220616,0.4046954,-2.23E-06,3.78E-06,16.207184,-3.47E-05,,,,
-83.5,9.75,9/19/2021 11:00,-0.125,289.40012,-0.5474923,0.83654875,-2.60E-06,5.29E-06,16.250122,-3.47E-05,,,,
-83.5,9.75,9/19/2021 12:00,60939.25,289.33197,-0.46625632,-0.16102466,-4.11E-06,4.78E-06,16.181976,16.92757,,,,
-83.5,9.75,9/19/2021 13:00,562583.5,291.09625,-0.52897525,-0.38089275,-9.48E-05,1.43E-05,17.946259,156.2732,,,,
-83.5,9.75,9/19/2021 14:00,1397940.1,293.09695,-1.3920333,-0.92473966,-0.000276597,0.000181225,19.94696,388.3167,,,,
-83.5,9.75,9/19/2021 15:00,1719673.9,293.411,-2.0374415,-1.3573742,-0.000349566,0.000122076,20.261017,477.6872,,,,
-83.5,9.75,9/19/2021 16:00,2446119,294.0369,-2.2147717,-1.6832705,-0.000470007,0.000227035,20.886902,679.4775,,,,
-83.5,9.75,9/19/2021 17:00,2875194.5,294.9596,-2.4118886,-1.9063343,-0.000562943,0.000205892,21.8096,798.66516,,,,
-83.5,9.75,9/19/2021 18:00,3172215.2,295.1843,-2.3340874,-2.1475074,-0.000623702,0.000244655,22.034302,881.1709,,,,
-83.5,9.75,9/19/2021 19:00,2602130.5,295.8868,-1.822405,-1.8640083,-0.000521063,0.000430661,22.736816,722.814,,,,
-83.5,9.75,9/19/2021 20:00,2516304,294.16846,-1.9590428,-1.901008,-0.000494469,0.000151524,21.018463,698.9733,,,,
-83.5,9.75,9/19/2021 21:00,1709207.2,292.90945,-1.6547064,-1.8220373,-0.000337741,0.000313369,19.75946,474.7798,,,,
-83.5,9.75,9/19/2021 22:00,1282574.1,290.96793,-1.8332314,-1.4269707,-0.000241586,0.00017745,17.817932,356.2706,,,,
-83.5,9.75,9/19/2021 23:00,512517.88,290.82913,-1.1884205,-1.2093041,-9.65E-05,0.000107225,17.679138,142.36607,,,,
-83.5,9.75,9/20/2021 0:00,47623.25,290.68658,-0.5262873,-0.4195969,-6.25E-06,8.56E-06,17.53659,13.228681,,,,
-83.5,9.75,9/20/2021 1:00,-0.125,290.44217,0.13838458,0.3593157,-3.92E-06,1.06E-05,17.292175,-3.47E-05,,,,
-83.5,9.75,9/20/2021 2:00,-0.125,290.60693,0.21678329,0.21209778,-2.38E-06,9.31E-10,17.45694,-3.47E-05,,,,
-83.5,9.75,9/20/2021 3:00,-0.125,290.2839,0.54911923,0.49218816,-2.17E-06,9.31E-10,17.133911,-3.47E-05,,,,
-83.5,9.75,9/20/2021 4:00,-0.125,289.9701,0.2756943,0.7060198,-1.92E-06,9.31E-10,16.820099,-3.47E-05,,,,
-83.5,9.75,9/20/2021 5:00,-0.125,289.59235,0.20916742,0.7757584,-1.12E-06,9.31E-10,16.442352,-3.47E-05,,,,
