longitude,latitude,time,fdir,ssrd,t2m,u10,v10,t_air,dirhi,ghi,dhi
-83.5,9.75,2017-07-16 07:00:00,0.0,-0.125,288.43796,0.24780685,0.31748036,15.287964,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-16 08:00:00,0.0,-0.125,287.5649,0.32321233,0.39965984,14.414917,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-16 09:00:00,0.0,-0.125,287.25967,0.27173072,0.33768007,14.10968,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-16 10:00:00,0.0,-0.125,287.86682,-0.036705136,0.7963158,14.716827,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-16 11:00:00,0.0,-0.125,287.9607,0.418302,0.65891397,14.810699,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-16 12:00:00,21036.875,59565.625,288.06396,0.3460763,0.5098865,14.913971,5.8435764,16.546007,10.702431
-83.5,9.75,2017-07-16 13:00:00,354051.0,584752.4,289.75806,0.22342879,0.3955908,16.608063,98.3475,162.43121,64.08371
-83.5,9.75,2017-07-16 14:00:00,926449.94,1318126.1,292.34216,-0.8753265,-1.1204066,19.19217,257.3472,366.14615,108.79895
-83.5,9.75,2017-07-16 15:00:00,1225266.2,1694867.6,292.02856,-1.9111681,-1.8435282,18.87857,340.35175,470.79657,130.44482
-83.5,9.75,2017-07-16 16:00:00,1853573.5,2501995.0,292.51114,-1.3231413,-1.0522507,19.361145,514.88153,694.9986,180.11707
-83.5,9.75,2017-07-16 17:00:00,839400.94,1782457.4,294.1002,-1.0564966,-1.0013881,20.950195,233.16693,495.12704,261.9601
-83.5,9.75,2017-07-16 18:00:00,824374.6,2051558.5,295.19525,-1.9771857,-1.7529926,22.045258,228.99295,569.8774,340.88443
-83.5,9.75,2017-07-16 19:00:00,1200447.0,2379463.0,295.5081,-2.0166297,-1.9589864,22.358093,333.4575,660.9619,327.50443
-83.5,9.75,2017-07-16 20:00:00,1121066.5,2166351.5,294.2613,-1.643312,-1.7069982,21.111298,311.40735,601.7643,290.35693
-83.5,9.75,2017-07-16 21:00:00,998006.25,1827835.2,293.422,-1.268177,-1.5038383,20.272003,277.22397,507.73203,230.50806
-83.5,9.75,2017-07-16 22:00:00,392601.25,1008454.7,292.7405,-1.5940259,-1.5185158,19.590515,109.0559,280.1263,171.0704
-83.5,9.75,2017-07-16 23:00:00,197570.12,583345.4,291.72055,-1.2690098,-1.5283977,18.570557,54.88059,162.04037,107.15979
-83.5,9.75,2017-07-17 00:00:00,20622.375,123880.125,291.03833,-0.8146084,-1.0169375,17.888336,5.7284374,34.411144,28.682707
-83.5,9.75,2017-07-17 01:00:00,0.0,-0.125,290.81403,-0.79605985,-0.8786638,17.664032,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-17 02:00:00,0.0,-0.125,290.8209,-0.2779119,-0.55793846,17.670898,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-17 03:00:00,0.0,-0.125,290.45554,0.04884529,-0.078521684,17.305542,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-17 04:00:00,0.0,-0.125,289.9501,-0.1972068,-0.035361096,16.80011,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-17 05:00:00,0.0,-0.125,289.9775,-0.18357933,-0.17610529,16.827515,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-17 06:00:00,0.0,-0.125,289.4097,0.16006088,0.06251317,16.259705,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-17 07:00:00,0.0,-0.125,289.29755,0.20919561,0.4543735,16.147552,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-17 08:00:00,0.0,-0.125,288.95224,0.18890578,0.6524472,15.802246,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-17 09:00:00,0.0,-0.125,288.61252,0.4946161,0.5373523,15.462524,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-17 10:00:00,0.0,-0.125,287.42816,0.37741953,0.4675978,14.278168,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-17 11:00:00,0.0,-0.125,288.19995,0.35841674,0.58625305,15.049957,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-17 12:00:00,35078.625,72522.375,288.5029,0.36795598,0.60667086,15.352905,9.744062,20.145103,10.401041
-83.5,9.75,2017-07-17 13:00:00,346797.0,571971.6,290.43497,-0.0149767995,-0.024389297,17.284973,96.3325,158.88101,62.548515
-83.5,9.75,2017-07-17 14:00:00,941994.4,1311618.5,293.1698,-1.41331,-1.5839833,20.019806,261.6651,364.33847,102.67337
-83.5,9.75,2017-07-17 15:00:00,1851759.9,2222692.8,293.91574,-1.4809933,-1.2312872,20.765747,514.37775,617.4147,103.03693
-83.5,9.75,2017-07-17 16:00:00,1865853.6,2380049.5,293.7389,-1.4251205,-1.1517961,20.588898,518.29266,661.1249,142.83221
-83.5,9.75,2017-07-17 17:00:00,1012566.25,1982143.2,294.91336,-1.3529704,-0.99521184,21.763367,281.2684,550.59534,269.32693
-83.5,9.75,2017-07-17 18:00:00,1905802.9,2531543.2,295.86533,-1.6417221,-1.2073091,22.715332,529.3897,703.2065,173.81677
-83.5,9.75,2017-07-17 19:00:00,1182260.0,2234652.8,295.47003,-1.6636775,-1.2953742,22.320038,328.40555,620.7369,292.33133
-83.5,9.75,2017-07-17 20:00:00,1133294.9,2134165.0,294.79462,-0.9532304,-1.2642753,21.644623,314.80414,592.8236,278.01947
-83.5,9.75,2017-07-17 21:00:00,540999.1,1315781.0,294.56223,-1.0237906,-1.5881977,21.412231,150.27754,365.49472,215.21718
-83.5,9.75,2017-07-17 22:00:00,495402.0,1060105.8,293.13937,-1.0451403,-1.4258732,19.98938,137.61166,294.47382,156.86215
-83.5,9.75,2017-07-17 23:00:00,129226.25,436541.62,291.2489,-1.4435177,-1.2915958,18.098907,35.89618,121.261566,85.36539
-83.5,9.75,2017-07-18 00:00:00,28912.75,101484.375,290.99164,-1.0000938,-1.0996256,17.841644,8.03132,28.190104,20.158783
-83.5,9.75,2017-07-18 01:00:00,0.0,-0.125,291.07916,-0.7728931,-1.1092168,17.929169,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-18 02:00:00,0.0,-0.125,290.19012,-0.5283551,-1.1204066,17.04013,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-18 03:00:00,0.0,-0.125,290.11807,-0.69726044,-0.90591156,16.968079,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-18 04:00:00,0.0,-0.125,290.17465,-0.7066483,-0.10213648,17.024658,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-18 05:00:00,0.0,-0.125,290.08865,-0.4945892,-0.04306315,16.93866,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-18 06:00:00,0.0,-0.125,289.5274,-0.7728931,-0.6698363,16.37741,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-18 07:00:00,0.0,-0.125,289.43176,-0.5934643,-0.49762988,16.281769,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-18 08:00:00,0.0,-0.125,288.82767,-0.5519004,-0.21243575,15.677673,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-18 09:00:00,0.0,-0.125,288.3885,-0.697639,-0.23379807,15.238495,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-18 10:00:00,0.0,-0.125,289.72812,0.42466158,0.46527264,16.578125,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-18 11:00:00,0.0,-0.125,289.49316,0.40649158,0.6310849,16.34317,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-18 12:00:00,0.0,27379.0,289.49445,-0.007481694,0.45560876,16.344452,0.0,7.605278,7.605278
-83.5,9.75,2017-07-18 13:00:00,8964.0,240959.62,289.8697,-0.6142841,-0.29345268,16.719696,2.49,66.93323,64.44323
-83.5,9.75,2017-07-18 14:00:00,133837.88,619987.6,292.93384,0.059823036,-0.65167105,19.783844,37.17719,172.21878,135.0416
-83.5,9.75,2017-07-18 15:00:00,462965.88,1223325.2,293.5991,-0.74821216,-1.4959183,20.449097,128.60164,339.81256,211.21092
-83.5,9.75,2017-07-18 16:00:00,843183.44,2013743.6,293.67267,-1.3682635,-2.0467608,20.522675,234.21762,559.3732,325.1556
-83.5,9.75,2017-07-18 17:00:00,604524.1,1937879.4,293.19443,-1.2930095,-1.6900682,20.044434,167.92337,538.2998,370.37643
-83.5,9.75,2017-07-18 18:00:00,1021012.06,2215892.0,295.07956,-1.4181553,-1.1078362,21.929565,283.61447,615.5256,331.9111
-83.5,9.75,2017-07-18 19:00:00,801472.44,2113938.2,295.4043,-1.8662729,-1.4199877,22.254303,222.63123,587.2051,364.57385
-83.5,9.75,2017-07-18 20:00:00,475505.12,1506672.8,293.34512,-2.0056522,-1.5185885,20.19513,132.08476,418.5202,286.43542
-83.5,9.75,2017-07-18 21:00:00,396953.75,1192721.5,292.8141,-2.0949879,-1.5753367,19.664093,110.26493,331.31152,221.0466
-83.5,9.75,2017-07-18 22:00:00,199487.25,785200.5,293.39612,-0.8600334,-0.7671292,20.246124,55.413124,218.11125,162.69812
-83.5,9.75,2017-07-18 23:00:00,75701.5,408693.5,292.1273,-0.9704919,-1.0154842,18.977295,21.028194,113.52597,92.49777
-83.5,9.75,2017-07-19 00:00:00,19378.75,87296.5,291.53638,-0.86624146,-0.8106531,18.386383,5.382986,24.249027,18.866041
-83.5,9.75,2017-07-19 01:00:00,0.0,-0.125,290.9807,-0.62026507,-0.2140343,17.830719,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-19 02:00:00,0.0,-0.125,290.47403,-0.5679506,-0.108385324,17.324036,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-19 03:00:00,0.0,-0.125,289.82022,-0.5200272,-0.022500113,16.670227,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-19 04:00:00,0.0,-0.125,289.82834,-0.68302727,0.29459217,16.678345,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-19 05:00:00,0.0,-0.125,289.28055,-1.0036521,-0.20487902,16.130554,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-19 06:00:00,0.0,-0.125,289.1377,-0.19925094,-0.2587934,15.987701,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-19 07:00:00,0.0,-0.125,289.65936,0.28899223,0.28194913,16.509369,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-19 08:00:00,0.0,-0.125,288.4189,0.5251265,0.14607322,15.268921,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-19 09:00:00,0.0,-0.125,288.9266,0.07784164,0.61938643,15.776611,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-19 10:00:00,0.0,-0.125,288.2624,-0.19750965,0.88016653,15.112396,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-19 11:00:00,0.0,-0.125,288.80737,-0.50503695,-0.054616243,15.657379,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-19 12:00:00,0.0,22981.875,288.58282,-0.72073,0.17586419,15.432831,0.0,6.3838544,6.3838544
-83.5,9.75,2017-07-19 13:00:00,21555.0,225716.5,289.53986,-0.60406345,-0.39154494,16.389862,5.9875,62.699028,56.71153
-83.5,9.75,2017-07-19 14:00:00,282961.0,624795.1,292.33633,-0.76910764,-1.3015504,19.18634,78.60028,173.5542,94.95392
-83.5,9.75,2017-07-19 15:00:00,235135.88,597357.4,292.6715,-0.6910524,-1.6180613,19.521515,65.31552,165.9326,100.61708
-83.5,9.75,2017-07-19 16:00:00,175859.62,920044.1,292.93283,-0.82906866,-1.5999688,19.782837,48.849895,255.56781,206.71791
-83.5,9.75,2017-07-19 17:00:00,226120.12,817445.75,293.8305,-1.1593843,-1.9194589,20.680511,62.811146,227.06827,164.25713
-83.5,9.75,2017-07-19 18:00:00,234617.75,1391410.8,293.80234,-1.3659165,-1.4834933,20.652344,65.1716,386.503,321.3314
-83.5,9.75,2017-07-19 19:00:00,897226.3,1943331.8,293.72623,-0.90735114,-1.5666174,20.576233,249.22954,539.8144,290.58484
-83.5,9.75,2017-07-19 20:00:00,422187.62,1272982.8,290.95865,-0.87865764,-1.4859637,17.808655,117.27434,353.60632,236.33199
-83.5,9.75,2017-07-19 21:00:00,276225.12,1019124.94,291.23648,-1.4473788,-1.4951191,18.086487,76.7292,283.09027,206.36107
-83.5,9.75,2017-07-19 22:00:00,75442.5,557080.1,291.7076,-0.5895275,-0.6342324,18.557617,20.95625,154.74448,133.78822
-83.5,9.75,2017-07-19 23:00:00,7824.0,246998.38,290.93936,0.020151854,-0.81544876,17.789368,2.1733334,68.61066,66.437325
-83.5,9.75,2017-07-20 00:00:00,0.0,71291.125,290.52148,-0.010131478,-0.7145227,17.37149,0.0,19.803091,19.803091
-83.5,9.75,2017-07-20 01:00:00,0.0,-0.125,290.35938,-0.085915565,-1.0098168,17.209381,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-20 02:00:00,0.0,-0.125,289.9897,0.11690712,-0.6497092,16.839691,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-20 03:00:00,0.0,-0.125,290.3048,-0.19326997,-0.80702007,17.154816,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-20 04:00:00,0.0,-0.125,290.27005,-0.21121287,-0.19979276,17.120056,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-20 05:00:00,0.0,-0.125,290.25964,-0.35271177,-0.1431899,17.10965,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-20 06:00:00,0.0,-0.125,290.3307,-0.5738559,-0.28051904,17.180695,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-20 07:00:00,0.0,-0.125,290.31726,-0.3702004,0.18182239,17.167267,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-20 08:00:00,0.0,-0.125,289.67102,-0.114154756,0.09811702,16.521027,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-20 09:00:00,0.0,-0.125,289.2293,-0.045790136,-0.64920056,16.079315,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-20 10:00:00,0.0,-0.125,290.21576,0.5264893,0.3826572,17.065765,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-20 11:00:00,0.0,-0.125,290.02774,-0.020579219,0.6974243,16.877747,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-20 12:00:00,2176.25,37638.875,290.12494,-0.008768737,0.523038,16.974945,0.6045139,10.455243,9.850729
-83.5,9.75,2017-07-20 13:00:00,39690.25,316941.12,290.29617,-0.7156576,-0.22943841,17.14618,11.025069,88.0392,77.01413
-83.5,9.75,2017-07-20 14:00:00,168450.12,761045.9,291.73172,-1.431253,-0.74983597,18.581726,46.791702,211.40163,164.60992
-83.5,9.75,2017-07-20 15:00:00,597062.75,1391586.6,292.81943,-1.7442312,-1.1460559,19.669434,165.85077,386.55185,220.70108
-83.5,9.75,2017-07-20 16:00:00,741574.44,1787792.5,293.2302,-2.133448,-1.5259999,20.0802,205.9929,496.60904,290.61615
-83.5,9.75,2017-07-20 17:00:00,926968.06,2016557.8,294.30975,-2.321053,-1.9065979,21.15976,257.49112,560.1549,302.6638
-83.5,9.75,2017-07-20 18:00:00,946761.4,2296329.0,295.6126,-2.1784186,-1.6772074,22.462616,262.98926,637.86914,374.87988
-83.5,9.75,2017-07-20 19:00:00,1186249.8,2184936.5,295.33554,-1.9371359,-1.4505779,22.185547,329.51382,606.9268,277.413
-83.5,9.75,2017-07-20 20:00:00,1173710.5,1934654.9,295.435,-1.9351676,-1.4712136,22.285004,326.0307,537.4041,211.37341
-83.5,9.75,2017-07-20 21:00:00,1124590.0,1805029.0,295.48398,-1.9331992,-1.528107,22.333984,312.3861,501.39694,189.01083
-83.5,9.75,2017-07-20 22:00:00,610897.4,1244431.1,295.07852,-1.3603141,-1.4793516,21.928528,169.69371,345.67532,175.98161
-83.5,9.75,2017-07-20 23:00:00,197311.0,545765.0,292.12347,-0.9150734,-1.0167922,18.97348,54.808613,151.6014,96.792786
-83.5,9.75,2017-07-21 00:00:00,34456.875,130446.5,292.25745,-0.41721526,-0.44480538,19.107452,9.571354,36.235138,26.663784
-83.5,9.75,2017-07-21 01:00:00,0.0,-0.125,292.4609,-0.4447731,-0.67143476,19.310913,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-21 02:00:00,0.0,-0.125,290.86755,-0.40835738,-0.7977922,17.71756,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-21 03:00:00,0.0,-0.125,291.0454,0.5682046,0.102404,17.895416,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-21 04:00:00,0.0,-0.125,290.69528,0.670108,0.797333,17.545288,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-21 05:00:00,0.0,-0.125,290.79755,0.43155104,0.36303875,17.647552,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-21 06:00:00,0.0,-0.125,290.55853,0.17005438,-1.0973731,17.408539,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-21 07:00:00,0.0,-0.125,288.54782,0.41368383,0.511703,15.397827,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-21 08:00:00,0.0,-0.125,288.7556,0.6421717,0.8508841,15.605621,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-21 09:00:00,0.0,-0.125,288.13678,0.42738706,0.6497587,14.986786,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-21 10:00:00,0.0,-0.125,287.9064,0.16891873,0.292267,14.756409,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-21 11:00:00,0.0,-0.125,288.8642,0.46622545,0.78752387,15.714203,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-21 12:00:00,15855.375,64255.875,288.8756,-1.0012295,-0.24767631,15.725616,4.4042706,17.848854,13.444584
-83.5,9.75,2017-07-21 13:00:00,235498.62,526652.4,290.6552,-0.96027124,-0.6178837,17.505219,65.41628,146.29233,80.876045
-83.5,9.75,2017-07-21 14:00:00,631986.0,1141070.5,291.5866,-1.2119257,-0.49167168,18.436615,175.55167,316.96402,141.41235
-83.5,9.75,2017-07-21 15:00:00,1246717.6,1932720.1,293.71506,-1.5987197,-0.86151576,20.565063,346.31046,536.8667,190.55624
-83.5,9.75,2017-07-21 16:00:00,1742223.2,2345517.8,293.47858,-1.9995198,-1.4938111,20.328583,483.9509,651.5327,167.58182
-83.5,9.75,2017-07-21 17:00:00,2050988.1,2773382.5,294.258,-2.097032,-1.7118666,21.108002,569.71893,770.38403,200.6651
-83.5,9.75,2017-07-21 18:00:00,1670148.8,2501877.8,293.89417,-1.9691608,-1.6440012,20.744171,463.9302,694.96606,231.03586
-83.5,9.75,2017-07-21 19:00:00,1647557.5,2580497.5,293.48593,-1.5354276,-1.4433118,20.335938,457.65485,716.8049,259.15002
-83.5,9.75,2017-07-21 20:00:00,879816.56,1667078.1,291.31232,-1.1877749,-1.4579166,18.162323,244.3935,463.07727,218.68378
-83.5,9.75,2017-07-21 21:00:00,774528.75,1449745.2,291.2692,-1.2136672,-0.92625666,18.119202,215.14688,402.707,187.56012
-83.5,9.75,2017-07-21 22:00:00,263945.0,741698.75,291.09033,-1.3569072,-1.2095616,17.940338,73.318054,206.02744,132.70938
-83.5,9.75,2017-07-21 23:00:00,95753.875,322452.12,290.02725,-0.5877105,-0.83659303,16.877258,26.598299,89.57004,62.97174
-83.5,9.75,2017-07-22 00:00:00,28239.125,89231.25,289.95544,-0.49231794,-0.65101707,16.80545,7.8442016,24.786459,16.942257
-83.5,9.75,2017-07-22 01:00:00,0.0,-0.125,289.80676,-0.15541583,-0.38035515,16.656769,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-22 02:00:00,0.0,-0.125,289.26813,-0.43970066,-0.1394842,16.118134,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-22 03:00:00,0.0,-0.125,289.78494,-0.43235695,-0.08883953,16.634949,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-22 04:00:00,0.0,-0.125,289.4541,-0.5126078,-0.31997392,16.304108,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-22 05:00:00,0.0,-0.125,289.0933,-0.49875316,-0.21221778,15.943298,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-22 06:00:00,0.0,-0.125,288.50797,-0.65001845,-0.3114726,15.357971,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-22 07:00:00,0.0,-0.125,288.7939,-0.6770463,0.041296184,15.643921,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-22 08:00:00,0.0,-0.125,288.75357,0.22797126,0.88728726,15.603577,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-22 09:00:00,0.0,-0.125,288.91672,0.31624717,0.47777036,15.766724,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-22 10:00:00,0.0,-0.125,288.96695,0.41595513,0.5525384,15.816956,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-22 11:00:00,0.0,-0.125,289.02963,0.32283384,0.52747035,15.879639,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-22 12:00:00,15026.375,54465.0,289.5089,0.3096606,0.5567528,16.358917,4.173993,15.129167,10.9551735
-83.5,9.75,2017-07-22 13:00:00,262286.88,535622.4,291.15933,-0.9854064,-0.4680569,18.009338,72.85747,148.784,75.92653
-83.5,9.75,2017-07-22 14:00:00,797171.8,1232412.5,291.56073,-1.373563,-0.88171554,18.410736,221.43661,342.3368,120.90018
-83.5,9.75,2017-07-22 15:00:00,1265837.4,1823848.5,292.88132,-1.4417763,-1.1119779,19.731323,351.6215,506.62457,155.00308
-83.5,9.75,2017-07-22 16:00:00,1725176.2,2143604.0,293.0168,-2.0642505,-1.3720315,19.866821,479.21564,595.44556,116.22992
-83.5,9.75,2017-07-22 17:00:00,2306280.0,2901718.5,294.28616,-2.4175055,-1.6772074,21.13617,640.63336,806.0329,165.39954
-83.5,9.75,2017-07-22 18:00:00,2405298.2,2990715.5,294.76038,-1.9735518,-1.504565,21.610382,668.1384,830.75433,162.6159
-83.5,9.75,2017-07-22 19:00:00,1405996.5,2194199.5,294.58,-2.044642,-1.462131,21.429993,390.5546,609.4999,218.94528
-83.5,9.75,2017-07-22 20:00:00,973549.6,1870457.5,294.44196,-1.566998,-1.0611153,21.291962,270.43045,519.57153,249.14108
-83.5,9.75,2017-07-22 21:00:00,534574.0,941619.1,294.14636,-1.5613955,-1.1712693,20.996368,148.49278,261.56088,113.0681
-83.5,9.75,2017-07-22 22:00:00,281510.25,750317.0,293.6326,-0.84845,-0.88796437,20.482605,78.19729,208.42139,130.22409
-83.5,9.75,2017-07-22 23:00:00,30674.375,316530.75,291.98163,-1.3290466,-0.639464,18.831635,8.520659,87.92521,79.40455
-83.5,9.75,2017-07-23 00:00:00,5544.25,63317.75,290.87595,-0.6460816,-0.2755781,17.725952,1.5400695,17.588264,16.048195
-83.5,9.75,2017-07-23 01:00:00,0.0,-0.125,289.85318,-0.26489007,0.2134299,16.703186,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-23 02:00:00,0.0,-0.125,289.53555,0.1830005,-0.22980171,16.38556,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-23 03:00:00,0.0,-0.125,290.04324,0.030675292,-0.31881136,16.89325,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-23 04:00:00,0.0,-0.125,289.686,0.23319513,0.3341197,16.53601,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-23 05:00:00,0.0,-0.125,290.07318,0.23766196,0.3503957,16.923187,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-23 06:00:00,0.0,-0.125,289.74536,0.07087642,0.39108583,16.595367,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-23 07:00:00,0.0,-0.125,289.4442,0.2011705,0.33092263,16.29422,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-23 08:00:00,0.0,-0.125,288.77567,0.24402142,0.24496475,15.625671,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-23 09:00:00,0.0,-0.125,288.72845,0.18716449,0.36209413,15.578461,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-23 10:00:00,0.0,-0.125,288.8429,-0.6370723,-0.02424398,15.692902,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-23 11:00:00,0.0,-0.125,288.55212,-0.37724125,0.047908336,15.40213,0.0,-3.4722223e-05,-3.4722223e-05
-83.5,9.75,2017-07-23 12:00:00,10829.375,44087.875,289.1278,-0.12846363,0.61444557,15.977814,3.0081596,12.246632,9.238472
-83.5,9.75,2017-07-23 13:00:00,155859.12,384714.75,290.5783,-0.76456517,0.19475603,17.428314,43.2942,106.86521,63.57101
-83.5,9.75,2017-07-23 14:00:00,388611.5,827471.0,292.6431,-1.1954213,-0.5652772,19.493103,107.94764,229.85306,121.90542
-83.5,9.75,2017-07-23 15:00:00,915309.75,1557209.9,293.70212,-1.2380452,-0.9026419,20.552124,254.2527,432.5583,178.30559
-83.5,9.75,2017-07-23 16:00:00,532086.9,1491664.1,293.76505,-1.2423606,-1.3711596,20.615051,147.80191,414.35114,266.54922
-83.5,9.75,2017-07-23 17:00:00,785720.75,1643978.8,293.63538,-1.9259312,-1.4675806,20.485382,218.25577,456.66077,238.405
-83.5,9.75,2017-07-23 18:00:00,1055728.0,2325525.8,294.4379,-2.2522342,-1.1990985,21.287903,293.25778,645.9794,352.7216
-83.5,9.75,2017-07-23 19:00:00,1905647.4,2726246.0,294.50055,-1.7131908,-0.95001674,21.350555,529.3465,757.2905,227.94403
-83.5,9.75,2017-07-23 20:00:00,1162829.4,2024941.5,293.29718,-1.3076968,-1.6405863,20.147186,323.00815,562.48376,239.47562
-83.5,9.75,2017-07-23 21:00:00,1276355.8,2005946.1,293.9921,-1.4149756,-1.3301787,20.842102,354.54327,557.2073,202.664
-83.5,9.75,2017-07-23 22:00:00,478354.88,913126.06,293.61533,-1.3192801,-0.55401474,20.465332,132.87636,253.64613,120.769775
-83.5,9.75,2017-07-23 23:00:00,146325.25,453074.62,292.76514,-0.9863149,-0.4769215,19.615143,40.645905,125.854065,85.20816
-83.5,9.75,2017-07-24 00:00:00,53680.25,136895.5,292.2671,-0.56136394,0.033085495,19.117096,14.9111805,38.026527,23.115347
-83.5,9.75,2017-07-24 01:00:00,0.0,-0.125,292.00473,-0.121498466,0.40779784,18.854736,0.0,-3.4722223e-05,-3.4722223e-05
